symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am,exit_ts,overlap,date
GOATUSDT,1780387200000,-1.0,0.00012082,2026,8h,15,20,15,2.0,1780819200000,False,2026-06-02
GRIFFAINUSDT,1757923200000,-1.0,0.00017243,2025,8h,15,20,15,2.0,1758355200000,False,2025-09-15
GRIFFAINUSDT,1758499200000,0.3460877669287481,0.000156,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
GRIFFAINUSDT,1759824000000,2.524738999818857,0.00012822,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
GRIFFAINUSDT,1763683200000,-0.7508886227329686,0.00027881,2025,8h,15,20,15,2.0,1764115200000,True,2025-11-21
GRTUSDT,1624262400000,0.3666822542476775,0.0001,2021,8h,15,20,15,2.0,1624694400000,True,2021-06-21
GRTUSDT,1633881600000,-1.0,0.00017142,2021,8h,15,20,15,2.0,1634313600000,True,2021-10-10
GRTUSDT,1640707200000,-0.1093146853392392,0.0001,2021,8h,15,20,15,2.0,1641139200000,True,2021-12-28
GRTUSDT,1641657600000,-0.4417128752461474,0.0001,2022,8h,15,20,15,2.0,1642089600000,False,2022-01-08
GRTUSDT,1642406400000,3.534830083685106,0.0001,2022,8h,15,20,15,2.0,1642838400000,True,2022-01-17
GRTUSDT,1643587200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1644019200000,True,2022-01-31
GRTUSDT,1644595200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1645027200000,True,2022-02-11
GRTUSDT,1646611200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647043200000,True,2022-03-07
GRTUSDT,1650211200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650643200000,True,2022-04-17
GRTUSDT,1650844800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
GRTUSDT,1655251200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1655683200000,True,2022-06-15
GRTUSDT,1657641600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1658073600000,False,2022-07-12
GRTUSDT,1660838400000,0.2768645372208357,0.0001,2022,8h,15,20,15,2.0,1661270400000,False,2022-08-18
GRTUSDT,1661702400000,-0.7275286258964051,0.0001,2022,8h,15,20,15,2.0,1662134400000,True,2022-08-28
GRTUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
GRTUSDT,1665417600000,0.99416609501779,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
GRTUSDT,1666137600000,0.2240580576153999,0.0001,2022,8h,15,20,15,2.0,1666569600000,False,2022-10-19
GRTUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
GRTUSDT,1671177600000,0.7463286904037286,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
GRTUSDT,1692115200000,1.6467414233966984,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
GRTUSDT,1694304000000,0.400269211862402,0.0001,2023,8h,15,20,15,2.0,1694736000000,True,2023-09-10
GRTUSDT,1696809600000,0.965886622885363,0.0001,2023,8h,15,20,15,2.0,1697241600000,True,2023-10-09
GRTUSDT,1725004800000,0.2297685863369414,0.0001,2024,8h,15,20,15,2.0,1725436800000,False,2024-08-30
GRTUSDT,1726646400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1727078400000,True,2024-09-18
GRTUSDT,1729670400000,0.6232076737385182,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
GRTUSDT,1730390400000,0.9169058835459916,0.0001,2024,8h,15,20,15,2.0,1730822400000,True,2024-10-31
GRTUSDT,1743609600000,1.080947466348822,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
GRTUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
GRTUSDT,1758499200000,0.3468877468907245,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
GRTUSDT,1759996800000,2.6454395350468154,0.0001,2025,8h,15,20,15,2.0,1760428800000,True,2025-10-09
GRTUSDT,1764518400000,1.0592029274384993,0.0001,2025,8h,15,20,15,2.0,1764950400000,False,2025-11-30
GRTUSDT,1765728000000,0.9541189955184464,0.0001,2025,8h,15,20,15,2.0,1766160000000,True,2025-12-14
GRTUSDT,1766678400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767110400000,False,2025-12-25
GRTUSDT,1768780800000,0.2865856266561791,0.0001,2026,8h,15,20,15,2.0,1769212800000,True,2026-01-19
GRTUSDT,1774195200000,0.4540321112243583,0.0001,2026,8h,15,20,15,2.0,1774627200000,True,2026-03-22
GTCUSDT,1633996800000,-1.0,0.0001,2021,8h,15,20,15,2.0,1634428800000,True,2021-10-12
GTCUSDT,1646582400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647014400000,True,2022-03-06
GTCUSDT,1647100800000,-0.5294249971630131,0.0001,2022,8h,15,20,15,2.0,1647532800000,True,2022-03-12
GTCUSDT,1650240000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1650672000000,True,2022-04-18
GTCUSDT,1650844800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
GTCUSDT,1650988800000,0.8496387621872488,0.0001,2022,8h,15,20,15,2.0,1651420800000,True,2022-04-26
GTCUSDT,1657468800000,0.2542224093372546,0.0001,2022,8h,15,20,15,2.0,1657900800000,True,2022-07-10
GTCUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
GTCUSDT,1660032000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1660464000000,False,2022-08-09
GTCUSDT,1660752000000,1.6588972800779649,0.0001,2022,8h,15,20,15,2.0,1661184000000,True,2022-08-17
GTCUSDT,1661529600000,-0.1344838064796296,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
GTCUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
GTCUSDT,1662998400000,0.9488924931293566,0.0001,2022,8h,15,20,15,2.0,1663430400000,True,2022-09-12
GTCUSDT,1664121600000,-0.5329408459503269,0.0001,2022,8h,15,20,15,2.0,1664553600000,True,2022-09-25
GTCUSDT,1665417600000,0.9407867796656056,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
GTCUSDT,1666195200000,-0.2844208517067869,0.0001,2022,8h,15,20,15,2.0,1666627200000,True,2022-10-19
GTCUSDT,1672185600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
GTCUSDT,1681891200000,1.1627323358003523,0.00050225,2023,8h,15,20,15,2.0,1682323200000,False,2023-04-19
GTCUSDT,1684915200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685347200000,True,2023-05-24
GTCUSDT,1685491200000,0.0571721425613198,0.0001,2023,8h,15,20,15,2.0,1685923200000,True,2023-05-31
GTCUSDT,1685952000000,5.119195219271005,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
GTCUSDT,1687968000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1688400000000,False,2023-06-28
GTCUSDT,1697616000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698048000000,True,2023-10-18
GTCUSDT,1719993600000,2.0043544258796864,0.0001,2024,8h,15,20,15,2.0,1720425600000,True,2024-07-03
GTCUSDT,1723737600000,-0.2844589226124803,0.0001,2024,8h,15,20,15,2.0,1724169600000,True,2024-08-15
GTCUSDT,1724745600000,0.6360626510632277,0.0001,2024,8h,15,20,15,2.0,1725177600000,True,2024-08-27
GTCUSDT,1727798400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728230400000,True,2024-10-01
GTCUSDT,1740441600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1740873600000,True,2025-02-25
GTCUSDT,1743148800000,0.9140479813071518,0.0001,2025,8h,15,20,15,2.0,1743580800000,True,2025-03-28
GTCUSDT,1743609600000,1.1534253349201669,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
GTCUSDT,1744732800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1745164800000,True,2025-04-15
GTCUSDT,1746259200000,0.0,0.0001,2025,8h,15,20,15,2.0,1746691200000,True,2025-05-03
GTCUSDT,1748160000000,0.6591437724872349,0.0001,2025,8h,15,20,15,2.0,1748592000000,True,2025-05-25
GTCUSDT,1749715200000,0.5807125288605024,0.0001,2025,8h,15,20,15,2.0,1750147200000,True,2025-06-12
GTCUSDT,1750521600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1750953600000,True,2025-06-21
GTCUSDT,1759824000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
GTCUSDT,1762128000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762560000000,True,2025-11-03
GTCUSDT,1764547200000,0.3789750111292643,0.0001,2025,8h,15,20,15,2.0,1764979200000,True,2025-12-01
GTCUSDT,1765699200000,0.7925363258753116,0.0001,2025,8h,15,20,15,2.0,1766131200000,True,2025-12-14
GTCUSDT,1768204800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1768636800000,True,2026-01-12
GTCUSDT,1768780800000,0.0851555180046591,0.0001,2026,8h,15,20,15,2.0,1769212800000,True,2026-01-19
GTCUSDT,1769846400000,0.4972622850528926,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
GTCUSDT,1771488000000,1.419594041902029,0.0001,2026,8h,15,20,15,2.0,1771920000000,True,2026-02-19
GTCUSDT,1772812800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1773244800000,True,2026-03-06
GTCUSDT,1775116800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775548800000,True,2026-04-02
HBARUSDT,1625702400000,0.3569266963407291,0.0001,2021,8h,15,20,15,2.0,1626134400000,True,2021-07-08
HBARUSDT,1647187200000,-0.3015871581200062,0.0001,2022,8h,15,20,15,2.0,1647619200000,True,2022-03-13
HBARUSDT,1649635200000,0.2551362713165611,0.0001,2022,8h,15,20,15,2.0,1650067200000,True,2022-04-11
HBARUSDT,1650211200000,0.3354829663004905,0.0001,2022,8h,15,20,15,2.0,1650643200000,True,2022-04-17
HBARUSDT,1650844800000,1.2623033733004063,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
HBARUSDT,1651305600000,0.2379084765368256,0.0001,2022,8h,15,20,15,2.0,1651737600000,True,2022-04-30
HBARUSDT,1655078400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1655510400000,True,2022-06-13
HBARUSDT,1656259200000,0.8792545323674759,0.0001,2022,8h,15,20,15,2.0,1656691200000,False,2022-06-26
HBARUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
HBARUSDT,1661529600000,-0.2836484891011328,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
HBARUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
HBARUSDT,1664323200000,0.2677960795704751,0.0001,2022,8h,15,20,15,2.0,1664755200000,True,2022-09-28
HBARUSDT,1666281600000,-0.3687999522215895,0.0001,2022,8h,15,20,15,2.0,1666713600000,True,2022-10-20
HBARUSDT,1667865600000,1.9080809792136848,0.0001,2022,8h,15,20,15,2.0,1668297600000,True,2022-11-08
HBARUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
HBARUSDT,1672156800000,3.025545326968082,0.0001,2022,8h,15,20,15,2.0,1672588800000,True,2022-12-27
HBARUSDT,1684886400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685318400000,True,2023-05-24
HBARUSDT,1685577600000,1.0366506313194392,0.0001,2023,8h,15,20,15,2.0,1686009600000,True,2023-06-01
HBARUSDT,1696838400000,-0.0245010458375987,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
HBARUSDT,1722441600000,2.420936982164064,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
HBARUSDT,1728547200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1728979200000,True,2024-10-10
HBARUSDT,1729872000000,-0.1711639643948239,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
HBARUSDT,1730361600000,0.7700481020366912,0.0001,2024,8h,15,20,15,2.0,1730793600000,True,2024-10-31
HBARUSDT,1769673600000,1.4379028474259306,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
HFTUSDT,1695513600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1695945600000,True,2023-09-24
HFTUSDT,1696521600000,0.8344301034786006,0.0001,2023,8h,15,20,15,2.0,1696953600000,False,2023-10-05
HFTUSDT,1717776000000,0.4131390567133993,0.0001,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
HFTUSDT,1720051200000,0.703746130379772,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
HFTUSDT,1721865600000,-0.1101107018259866,0.0001,2024,8h,15,20,15,2.0,1722297600000,False,2024-07-25
HFTUSDT,1722441600000,3.135487432891886,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
HFTUSDT,1724774400000,0.5077877215006927,0.0001,2024,8h,15,20,15,2.0,1725206400000,True,2024-08-27
HFTUSDT,1727769600000,0.6434243389386258,0.0001,2024,8h,15,20,15,2.0,1728201600000,False,2024-10-01
HFTUSDT,1729872000000,-0.1805860256183747,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
HFTUSDT,1730419200000,0.9982165473708964,0.0001,2024,8h,15,20,15,2.0,1730851200000,True,2024-11-01
HFTUSDT,1759996800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1760428800000,False,2025-10-09
HFTUSDT,1761811200000,0.6645132102507371,0.0001,2025,8h,15,20,15,2.0,1762243200000,True,2025-10-30
HFTUSDT,1765785600000,0.9446666003041392,0.0001,2025,8h,15,20,15,2.0,1766217600000,True,2025-12-15
HFTUSDT,1769673600000,0.9695023953594012,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
HFTUSDT,1770249600000,-0.1160059044136705,0.0001,2026,8h,15,20,15,2.0,1770681600000,True,2026-02-05
HFTUSDT,1771430400000,1.9098671588273424,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
HFTUSDT,1773907200000,0.130219940460297,0.0001,2026,8h,15,20,15,2.0,1774339200000,True,2026-03-19
HFTUSDT,1774800000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775232000000,True,2026-03-29
HFTUSDT,1777334400000,-0.2108194407428812,0.0001,2026,8h,15,20,15,2.0,1777766400000,True,2026-04-28
HFTUSDT,1779436800000,0.9907966710843664,0.0001,2026,8h,15,20,15,2.0,1779868800000,True,2026-05-22
HIGHUSDT,1684713600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685145600000,True,2023-05-22
HIGHUSDT,1688947200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1689379200000,True,2023-07-10
HIGHUSDT,1690185600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1690617600000,True,2023-07-24
HIGHUSDT,1696838400000,0.1872387254358755,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
HIGHUSDT,1724745600000,0.7190557957038229,0.0001,2024,8h,15,20,15,2.0,1725177600000,False,2024-08-27
HIGHUSDT,1729872000000,-0.4807491541206846,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
HIGHUSDT,1730419200000,0.5767711742685608,0.0001,2024,8h,15,20,15,2.0,1730851200000,True,2024-11-01
HIGHUSDT,1740412800000,0.2107922052287079,0.0001,2025,8h,15,20,15,2.0,1740844800000,True,2025-02-24
HIGHUSDT,1741507200000,0.3997200067728139,0.0001,2025,8h,15,20,15,2.0,1741939200000,True,2025-03-09
HIGHUSDT,1743206400000,1.2753053913227292,0.0001,2025,8h,15,20,15,2.0,1743638400000,True,2025-03-29
HIGHUSDT,1750521600000,-0.116524161917519,0.0001,2025,8h,15,20,15,2.0,1750953600000,True,2025-06-21
HIGHUSDT,1756742400000,-0.043196342285134,0.0001,2025,8h,15,20,15,2.0,1757174400000,True,2025-09-01
HIGHUSDT,1758499200000,0.3573423557240421,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
HIGHUSDT,1759824000000,4.804410716193647,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
HIGHUSDT,1762128000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762560000000,True,2025-11-03
HIGHUSDT,1763683200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1764115200000,True,2025-11-21
HIGHUSDT,1765526400000,1.1592931158819622,0.0001,2025,8h,15,20,15,2.0,1765958400000,True,2025-12-12
HIGHUSDT,1769673600000,1.735039219258588,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
HIGHUSDT,1770278400000,0.2960413532367492,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
HIGHUSDT,1771488000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1771920000000,True,2026-02-19
HIGHUSDT,1772236800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772668800000,True,2026-02-28
HIGHUSDT,1773907200000,0.5669750869821069,0.0001,2026,8h,15,20,15,2.0,1774339200000,True,2026-03-19
HIGHUSDT,1774598400000,-0.5938878798318573,0.00055583,2026,8h,15,20,15,2.0,1775030400000,True,2026-03-27
HIGHUSDT,1775865600000,1.860053943850296,0.00014092,2026,8h,15,20,15,2.0,1776297600000,True,2026-04-11
HOTUSDT,1625702400000,0.2155510952639079,0.0001,2021,8h,15,20,15,2.0,1626134400000,True,2021-07-08
HOTUSDT,1626220800000,0.3533522459561616,0.0001,2021,8h,15,20,15,2.0,1626652800000,True,2021-07-14
HOTUSDT,1626681600000,-1.0,0.0001,2021,8h,15,20,15,2.0,1627113600000,True,2021-07-19
HOTUSDT,1641398400000,1.5596910121767158,0.0001,2022,8h,15,20,15,2.0,1641830400000,True,2022-01-05
HOTUSDT,1642492800000,2.7530402459604795,0.0001,2022,8h,15,20,15,2.0,1642924800000,True,2022-01-18
HOTUSDT,1647187200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1647619200000,False,2022-03-13
HOTUSDT,1650844800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
HOTUSDT,1651248000000,0.1033582669363748,0.0001,2022,8h,15,20,15,2.0,1651680000000,True,2022-04-29
HOTUSDT,1654819200000,1.6968992218521644,0.0001,2022,8h,15,20,15,2.0,1655251200000,True,2022-06-10
HOTUSDT,1658764800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659196800000,True,2022-07-25
HOTUSDT,1660838400000,0.558907994056929,0.0001,2022,8h,15,20,15,2.0,1661270400000,False,2022-08-18
HOTUSDT,1661702400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662134400000,True,2022-08-28
HOTUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
HOTUSDT,1665619200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1666051200000,True,2022-10-13
HOTUSDT,1666195200000,0.2546985354605088,0.0001,2022,8h,15,20,15,2.0,1666627200000,True,2022-10-19
HOTUSDT,1671206400000,0.4233465543236404,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
HOTUSDT,1671955200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672387200000,True,2022-12-25
HOTUSDT,1684656000000,0.5665130768943212,0.0001,2023,8h,15,20,15,2.0,1685088000000,True,2023-05-21
HOTUSDT,1685952000000,3.291602392296079,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
HOTUSDT,1692086400000,3.404166901773679,0.0001,2023,8h,15,20,15,2.0,1692518400000,True,2023-08-15
HOTUSDT,1696838400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
HOTUSDT,1720080000000,-0.2272287731193936,0.0001,2024,8h,15,20,15,2.0,1720512000000,True,2024-07-04
HOTUSDT,1722441600000,2.5901200035669016,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
HOTUSDT,1743552000000,1.244344753227512,0.0001,2025,8h,15,20,15,2.0,1743984000000,True,2025-04-02
HOTUSDT,1744819200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1745251200000,True,2025-04-16
HOTUSDT,1746288000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746720000000,False,2025-05-03
HOTUSDT,1750579200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1751011200000,True,2025-06-22
HOTUSDT,1758499200000,0.1751494095909861,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
HOTUSDT,1759824000000,4.188540062405096,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
HOTUSDT,1762128000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762560000000,True,2025-11-03
HOTUSDT,1766016000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1766448000000,True,2025-12-18
HOTUSDT,1767024000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767456000000,True,2025-12-29
HOTUSDT,1768147200000,0.2992146017454249,0.0001,2026,8h,15,20,15,2.0,1768579200000,True,2026-01-11
HOTUSDT,1768752000000,0.5213693702369381,0.0001,2026,8h,15,20,15,2.0,1769184000000,True,2026-01-18
HOTUSDT,1769356800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1769788800000,True,2026-01-25
HOTUSDT,1769846400000,0.4654098737064102,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
HOTUSDT,1771747200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772179200000,True,2026-02-22
HOTUSDT,1778659200000,1.0896089320443956,0.0001,2026,8h,15,20,15,2.0,1779091200000,False,2026-05-13
HOTUSDT,1779494400000,0.325845229713576,0.0001,2026,8h,15,20,15,2.0,1779926400000,True,2026-05-23
HOTUSDT,1780387200000,1.7128117692850315,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
ICPUSDT,1685520000000,-0.3820979673351191,0.0001,2023,8h,15,20,15,2.0,1685952000000,True,2023-05-31
ICPUSDT,1691078400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1691510400000,True,2023-08-03
ICPUSDT,1692115200000,1.5092076945184192,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
ICPUSDT,1693497600000,0.1902395143405147,0.0001,2023,8h,15,20,15,2.0,1693929600000,True,2023-08-31
ICPUSDT,1696838400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
ICPUSDT,1697673600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698105600000,False,2023-10-19
ICPUSDT,1725004800000,0.255520831730609,0.0001,2024,8h,15,20,15,2.0,1725436800000,True,2024-08-30
ICPUSDT,1729872000000,-0.5796252981585771,0.0001,2024,8h,15,20,15,2.0,1730304000000,False,2024-10-25
ICPUSDT,1745942400000,0.7144039084023628,0.0001,2025,8h,15,20,15,2.0,1746374400000,False,2025-04-29
ICPUSDT,1759824000000,4.394776226068458,0.0001,2025,8h,15,20,15,2.0,1760256000000,False,2025-10-07
ICPUSDT,1761811200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
ICXUSDT,1642492800000,2.567870115138948,0.0001,2022,8h,15,20,15,2.0,1642924800000,True,2022-01-18
ICXUSDT,1644595200000,-0.5316830399161262,0.0001,2022,8h,15,20,15,2.0,1645027200000,True,2022-02-11
ICXUSDT,1645315200000,0.6172437518469788,0.0001,2022,8h,15,20,15,2.0,1645747200000,False,2022-02-20
ICXUSDT,1650844800000,0.6462618476285911,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
ICXUSDT,1657497600000,-0.0980536126432662,0.0001,2022,8h,15,20,15,2.0,1657929600000,True,2022-07-11
ICXUSDT,1660723200000,1.9452526718291312,0.0001,2022,8h,15,20,15,2.0,1661155200000,True,2022-08-17
ICXUSDT,1661529600000,-0.4562909076023311,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
ICXUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
ICXUSDT,1663776000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1664208000000,True,2022-09-21
ICXUSDT,1665417600000,1.37245803104134,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
ICXUSDT,1667376000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1667808000000,True,2022-11-02
ICXUSDT,1667865600000,3.1525637604669607,0.0001,2022,8h,15,20,15,2.0,1668297600000,True,2022-11-08
ICXUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
ICXUSDT,1671177600000,1.2198478554024148,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
ICXUSDT,1672185600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
ICXUSDT,1692115200000,2.504015070346848,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
ICXUSDT,1694419200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1694851200000,True,2023-09-11
ICXUSDT,1696377600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1696809600000,True,2023-10-04
ICXUSDT,1717776000000,0.7211691690207768,0.00024656,2024,8h,15,20,15,2.0,1718208000000,True,2024-06-07
ICXUSDT,1720022400000,1.5193461010484188,0.0001,2024,8h,15,20,15,2.0,1720454400000,True,2024-07-03
ICXUSDT,1721750400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1722182400000,False,2024-07-23
ICXUSDT,1722441600000,3.065178565774456,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
ICXUSDT,1723795200000,-1.0,0.0001,2024,8h,15,20,15,2.0,1724227200000,True,2024-08-16
ICXUSDT,1724688000000,1.5783300553266169,0.0001,2024,8h,15,20,15,2.0,1725120000000,True,2024-08-26
ICXUSDT,1729670400000,0.9503280994673322,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
ICXUSDT,1730534400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730966400000,True,2024-11-02
ICXUSDT,1743206400000,1.330505258747943,0.0001,2025,8h,15,20,15,2.0,1743638400000,True,2025-03-29
ICXUSDT,1743667200000,0.541879339567045,0.0001,2025,8h,15,20,15,2.0,1744099200000,True,2025-04-03
ICXUSDT,1757894400000,0.4798727589505842,0.0001,2025,8h,15,20,15,2.0,1758326400000,True,2025-09-15
ICXUSDT,1758499200000,0.5867241896835628,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
ICXUSDT,1759852800000,4.688154349422778,0.0001,2025,8h,15,20,15,2.0,1760284800000,True,2025-10-07
ICXUSDT,1765728000000,2.236280516813681,0.0001,2025,8h,15,20,15,2.0,1766160000000,True,2025-12-14
ICXUSDT,1768780800000,0.1955332105629374,0.0001,2026,8h,15,20,15,2.0,1769212800000,True,2026-01-19
ICXUSDT,1769356800000,1.0913860693405455,0.0001,2026,8h,15,20,15,2.0,1769788800000,True,2026-01-25
ICXUSDT,1769846400000,0.3357067842571359,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
ICXUSDT,1771430400000,1.1790280843322458,0.0001,2026,8h,15,20,15,2.0,1771862400000,True,2026-02-18
IDUSDT,1690185600000,0.0417389058190777,0.0001,2023,8h,15,20,15,2.0,1690617600000,True,2023-07-24
