symbol,entry_ts,r,funding,year,tf,ob_thresh,hold_bars,atr_mult
ALGOUSDT,1714910400000,0.7898237010576002,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1716264000000,0.3614376026109041,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1719849600000,0.24279025939520296,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1720915200000,-1.0,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1724097600000,-1.0,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1724155200000,-1.0,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1728936000000,0.7147885185445986,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1730894400000,-0.36207774532009884,0.0001,2024,4h,65,10,2.0
ALGOUSDT,1739246400000,0.5771764175422708,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1742803200000,-1.0,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1744459200000,0.44745166706888856,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1749542400000,0.9812050890455872,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1751184000000,-1.0,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1759320000000,-1.0,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1766664000000,-0.2640630347871131,0.0001,2025,4h,65,10,2.0
ALGOUSDT,1767312000000,-1.0,0.0001,2026,4h,65,10,2.0
ALGOUSDT,1771099200000,1.0181255226561878,0.0001,2026,4h,65,10,2.0
ALGOUSDT,1773374400000,-1.0,0.0001,2026,4h,65,10,2.0
ALICEUSDT,1622116800000,0.9763779021432596,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1623398400000,1.4590415857256023,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1625371200000,0.565216292638691,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1632988800000,-1.0,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1640174400000,-1.0,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1640304000000,-0.23037865036447464,0.0001,2021,4h,65,10,2.0
ALICEUSDT,1643716800000,1.4122782872451607,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1644048000000,-1.0,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1644105600000,-1.0,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1647460800000,0.4213069003168856,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1647676800000,0.8254191632830548,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1650196800000,1.232449306240128,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1653912000000,0.27612738629400424,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1657195200000,0.6472115583512988,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1658145600000,-1.0,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1662696000000,-0.581130590007445,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1662854400000,0.07394959176012036,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1664841600000,0.5210893985405324,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1666771200000,-1.0,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1666857600000,-0.4492594760051298,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1669809600000,-0.2491668292665372,0.0001,2022,4h,65,10,2.0
ALICEUSDT,1672689600000,-0.49411036466686403,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1672862400000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1678809600000,0.9831291980580246,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1684281600000,0.5408338905688634,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1684800000000,1.6592237800908978,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1687305600000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1687406400000,-0.5095272070819167,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1687564800000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1687694400000,-0.148256633935063,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1691942400000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1696147200000,0.7431607823156405,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1697356800000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1697443200000,-1.0,0.0001,2023,4h,65,10,2.0
ALICEUSDT,1706400000000,0.533492298569411,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1706601600000,1.710817500730959,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1707278400000,-0.1745710591364463,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1713628800000,0.20894073930035215,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1715947200000,0.3347385022336312,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1716220800000,-1.0,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1720987200000,-1.0,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1721059200000,-1.0,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1730865600000,-0.7756312642860196,0.0001,2024,4h,65,10,2.0
ALICEUSDT,1735905600000,-0.37606727186560185,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1737100800000,-1.0,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1739246400000,-0.4860819777544266,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1749499200000,-1.0,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1751227200000,1.2587697183719053,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1754352000000,-1.0,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1762603200000,-1.0,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1764820800000,2.1111927882907526,0.0001,2025,4h,65,10,2.0
ALICEUSDT,1767398400000,-0.3696261441128493,0.0001,2026,4h,65,10,2.0
ALICEUSDT,1767643200000,0.2676401215825714,0.0001,2026,4h,65,10,2.0
ALICEUSDT,1772164800000,-1.0,0.0001,2026,4h,65,10,2.0
ALTUSDT,1735963200000,0.2914978737327807,0.00011457,2025,4h,65,10,2.0
ANKRUSDT,1640145600000,-1.0,0.0001,2021,4h,65,10,2.0
ANKRUSDT,1643270400000,0.3387897932422002,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1643572800000,0.133772547261101,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1653940800000,-0.11840670475283098,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1655697600000,0.18789358797298714,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1657238400000,-0.11163866373895363,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1658145600000,-1.0,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1669248000000,-1.0,0.0001,2022,4h,65,10,2.0
ANKRUSDT,1672790400000,0.23741935907557588,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1684137600000,1.1271513992350435,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1685275200000,-1.0,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1685318400000,-1.0,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1687276800000,-1.0,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1687320000000,-1.0,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1687377600000,-1.0,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1694736000000,-0.3750743829877737,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1695211200000,0.5394454708663823,0.0001,2023,4h,65,10,2.0
ANKRUSDT,1706385600000,0.599786505001663,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1706976000000,0.95211551078217,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1717603200000,0.16766042335353618,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1719331200000,1.2762230390890201,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1720900800000,-1.0,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1721059200000,-1.0,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1721145600000,-0.26443704567670806,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1724270400000,-1.0,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1725868800000,-0.026514960094804862,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1730851200000,-1.0,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1730952000000,-0.1724263689935259,0.0001,2024,4h,65,10,2.0
ANKRUSDT,1740931200000,2.6408796890140622,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1749542400000,0.4472113611778331,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1751472000000,-1.0,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1752076800000,-1.0,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1757376000000,-1.0,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1759363200000,-1.0,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1762545600000,0.08404378412732262,0.0001,2025,4h,65,10,2.0
ANKRUSDT,1767369600000,-1.0,0.0001,2026,4h,65,10,2.0
ANKRUSDT,1767499200000,-1.0,0.0001,2026,4h,65,10,2.0
ANKRUSDT,1770091200000,1.2506188513197325,0.0001,2026,4h,65,10,2.0
ANKRUSDT,1771084800000,1.5808088452732514,0.0001,2026,4h,65,10,2.0
ANKRUSDT,1773633600000,-1.0,0.0001,2026,4h,65,10,2.0
APEUSDT,1658044800000,-1.0,0.0001,2022,4h,65,10,2.0
APEUSDT,1662739200000,-1.0,0.0001,2022,4h,65,10,2.0
APEUSDT,1668888000000,1.2360961127855217,0.0001,2022,4h,65,10,2.0
APEUSDT,1669478400000,-1.0,0.0001,2022,4h,65,10,2.0
APEUSDT,1689292800000,-1.0,0.0001,2023,4h,65,10,2.0
APEUSDT,1695916800000,-1.0,0.0001,2023,4h,65,10,2.0
APEUSDT,1696161600000,1.448505855629106,0.0001,2023,4h,65,10,2.0
APEUSDT,1697529600000,0.4004723905047505,0.0001,2023,4h,65,10,2.0
APEUSDT,1714968000000,0.725985174389072,0.0001,2024,4h,65,10,2.0
APEUSDT,1721001600000,-1.0,0.0001,2024,4h,65,10,2.0
APEUSDT,1721131200000,-1.0,0.0001,2024,4h,65,10,2.0
APEUSDT,1724385600000,-1.0,0.0001,2024,4h,65,10,2.0
APEUSDT,1737144000000,2.8843278145028117,0.0001,2025,4h,65,10,2.0
APEUSDT,1742875200000,0.8694386708423347,0.0001,2025,4h,65,10,2.0
APEUSDT,1745136000000,-1.0,0.0001,2025,4h,65,10,2.0
APEUSDT,1754625600000,-1.0,0.0001,2025,4h,65,10,2.0
APEUSDT,1759305600000,-1.0,0.0001,2025,4h,65,10,2.0
APEUSDT,1759435200000,0.3449532166749587,0.0001,2025,4h,65,10,2.0
APEUSDT,1762531200000,0.7775898644695612,0.0001,2025,4h,65,10,2.0
APEUSDT,1766908800000,1.6505740141106289,0.0001,2025,4h,65,10,2.0
APEUSDT,1767297600000,0.13551390639453018,0.0001,2026,4h,65,10,2.0
APEUSDT,1767528000000,-1.0,0.0001,2026,4h,65,10,2.0
APEUSDT,1771084800000,0.9861707514844523,0.0001,2026,4h,65,10,2.0
API3USDT,1650412800000,-1.0,0.0001,2022,4h,65,10,2.0
API3USDT,1653940800000,0.3228661709378002,0.0001,2022,4h,65,10,2.0
API3USDT,1666065600000,0.593218997874697,0.0001,2022,4h,65,10,2.0
API3USDT,1673049600000,-0.42670006568936825,0.0001,2023,4h,65,10,2.0
API3USDT,1673208000000,-1.0,0.0001,2023,4h,65,10,2.0
API3USDT,1678737600000,-1.0,0.0001,2023,4h,65,10,2.0
API3USDT,1685304000000,-0.2118557169279353,0.0001,2023,4h,65,10,2.0
API3USDT,1687305600000,-1.0,0.0001,2023,4h,65,10,2.0
API3USDT,1687406400000,-0.043280193702639524,0.0001,2023,4h,65,10,2.0
API3USDT,1687564800000,-0.01822699399187498,0.0001,2023,4h,65,10,2.0
APTUSDT,1678680000000,-1.0,0.0001,2023,4h,65,10,2.0
APTUSDT,1681185600000,-1.0,0.0001,2023,4h,65,10,2.0
APTUSDT,1685246400000,-1.0,0.0001,2023,4h,65,10,2.0
APTUSDT,1685304000000,-0.12522151389783212,0.0001,2023,4h,65,10,2.0
APTUSDT,1686988800000,-1.0,0.0001,2023,4h,65,10,2.0
APTUSDT,1687305600000,-1.0,0.0001,2023,4h,65,10,2.0
APTUSDT,1716220800000,-1.0,0.0001,2024,4h,65,10,2.0
APTUSDT,1720915200000,-1.0,0.0001,2024,4h,65,10,2.0
APTUSDT,1721016000000,-1.0,0.0001,2024,4h,65,10,2.0
APTUSDT,1725897600000,0.5991860285780328,0.0001,2024,4h,65,10,2.0
APTUSDT,1735905600000,-0.27022319622596525,0.0001,2025,4h,65,10,2.0
APTUSDT,1736092800000,-1.0,0.0001,2025,4h,65,10,2.0
APTUSDT,1736236800000,2.9390228489426873,0.0001,2025,4h,65,10,2.0
APTUSDT,1742630400000,0.2176410099864151,0.0001,2025,4h,65,10,2.0
APTUSDT,1749556800000,-1.0,0.0001,2025,4h,65,10,2.0
APTUSDT,1750766400000,-1.0,0.0001,2025,4h,65,10,2.0
APTUSDT,1757332800000,0.13939167799826957,0.0001,2025,4h,65,10,2.0
APTUSDT,1772035200000,0.6511045508827384,0.0001,2026,4h,65,10,2.0
APTUSDT,1773662400000,-0.44144468639981205,0.0001,2026,4h,65,10,2.0
ARBUSDT,1685232000000,-1.0,0.0001,2023,4h,65,10,2.0
ARBUSDT,1695139200000,0.3832503369038377,0.0001,2023,4h,65,10,2.0
ARBUSDT,1697860800000,-1.0,0.0001,2023,4h,65,10,2.0
ARBUSDT,1697990400000,-1.0,0.0001,2023,4h,65,10,2.0
ARBUSDT,1715947200000,0.7444309348806307,0.0001,2024,4h,65,10,2.0
ARBUSDT,1719316800000,0.7957315733000834,0.0001,2024,4h,65,10,2.0
ARBUSDT,1721001600000,-1.0,0.0001,2024,4h,65,10,2.0
ARBUSDT,1724428800000,-1.0,0.0001,2024,4h,65,10,2.0
ARBUSDT,1725897600000,0.4973709679809183,0.0001,2024,4h,65,10,2.0
ARBUSDT,1730865600000,-1.0,0.0001,2024,4h,65,10,2.0
ARBUSDT,1735905600000,-1.0,0.0001,2025,4h,65,10,2.0
ARBUSDT,1736971200000,-0.2896705008895241,0.0001,2025,4h,65,10,2.0
ARBUSDT,1742385600000,0.5818146887775315,0.0001,2025,4h,65,10,2.0
ARBUSDT,1742817600000,0.06288629953450608,0.0001,2025,4h,65,10,2.0
ARBUSDT,1742976000000,1.0371140281238498,0.0001,2025,4h,65,10,2.0
ARBUSDT,1745078400000,-0.855026080509373,0.0001,2025,4h,65,10,2.0
ARBUSDT,1745236800000,-1.0,0.0001,2025,4h,65,10,2.0
ARBUSDT,1750780800000,0.48373273386125004,0.0001,2025,4h,65,10,2.0
ARBUSDT,1759363200000,-0.5775309089872984,0.0001,2025,4h,65,10,2.0
ARBUSDT,1761508800000,-1.0,0.0001,2025,4h,65,10,2.0
ARBUSDT,1762531200000,0.39235756311783315,0.0001,2025,4h,65,10,2.0
ARBUSDT,1764792000000,0.8598227077809752,0.0001,2025,4h,65,10,2.0
ARBUSDT,1765281600000,1.5571146569898864,0.0001,2025,4h,65,10,2.0
ARBUSDT,1767297600000,-1.0,0.0001,2026,4h,65,10,2.0
ARBUSDT,1771070400000,0.9174979556183965,0.0001,2026,4h,65,10,2.0
ARBUSDT,1772164800000,1.5526609290768436,0.0001,2026,4h,65,10,2.0
ARBUSDT,1773403200000,0.6116300657674776,0.0001,2026,4h,65,10,2.0
ARBUSDT,1775476800000,-1.0,0.0001,2026,4h,65,10,2.0
ARCUSDT,1751486400000,1.255977467031902,0.00020488,2025,4h,65,10,2.0
ARCUSDT,1754784000000,-1.0,0.00041738,2025,4h,65,10,2.0
ARCUSDT,1773518400000,0.9531138982805722,0.00014559,2026,4h,65,10,2.0
ARCUSDT,1773979200000,-0.44120280489647035,0.00024587,2026,4h,65,10,2.0
ARKMUSDT,1694851200000,0.9661087884398565,0.0001,2023,4h,65,10,2.0
ARKMUSDT,1695038400000,-1.0,0.0001,2023,4h,65,10,2.0
ARKMUSDT,1698105600000,-1.0,0.0001,2023,4h,65,10,2.0
ARKMUSDT,1719302400000,0.16369638211540202,0.0001,2024,4h,65,10,2.0
ARKMUSDT,1721059200000,-1.0,0.0001,2024,4h,65,10,2.0
ARKMUSDT,1721088000000,-1.0,0.0001,2024,4h,65,10,2.0
ARKMUSDT,1725868800000,-0.1877394251419436,0.0001,2024,4h,65,10,2.0
ARKMUSDT,1735790400000,-0.4737489988768528,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1735948800000,0.426719809804128,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1736107200000,0.4164882735833762,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1740931200000,3.0135467365759347,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1745020800000,-1.0,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1749542400000,1.3496472820397813,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1751227200000,1.3931403557459192,0.0001,2025,4h,65,10,2.0
ARKMUSDT,1767312000000,-1.0,0.0001,2026,4h,65,10,2.0
ARKMUSDT,1767398400000,-1.0,0.0001,2026,4h,65,10,2.0
ARKMUSDT,1772035200000,1.3582042812832542,0.0001,2026,4h,65,10,2.0
ARKMUSDT,1773331200000,-1.0,0.0001,2026,4h,65,10,2.0
ARKMUSDT,1773388800000,0.1584937928037249,0.0001,2026,4h,65,10,2.0
ARKMUSDT,1775044800000,1.454357373622333,0.0001,2026,4h,65,10,2.0
ARKUSDT,1703304000000,0.284222980943454,0.00064105,2023,4h,65,10,2.0
ARKUSDT,1704931200000,0.5136099768074601,0.0001,2024,4h,65,10,2.0
ARKUSDT,1706126400000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1713744000000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1713916800000,0.37547770389806173,0.0001,2024,4h,65,10,2.0
ARKUSDT,1714838400000,-0.6554326604564761,0.0001,2024,4h,65,10,2.0
ARKUSDT,1721073600000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1721260800000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1722038400000,0.6325124447832853,0.0001,2024,4h,65,10,2.0
ARKUSDT,1723190400000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1724299200000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1725897600000,-1.0,0.0001,2024,4h,65,10,2.0
ARKUSDT,1735963200000,-1.0,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1640275200000,0.02278402140406893,0.0001,2021,4h,65,10,2.0
ARPAUSDT,1640534400000,-1.0,0.0001,2021,4h,65,10,2.0
ARPAUSDT,1644004800000,-1.0,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1644062400000,-1.0,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1650513600000,1.3627646445108748,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1653408000000,1.258720203917318,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1653984000000,1.1392943914075615,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1662422400000,-1.0,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1669449600000,0.6503669017059986,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1669795200000,0.5771432066146468,0.0001,2022,4h,65,10,2.0
ARPAUSDT,1689264000000,-1.0,0.0001,2023,4h,65,10,2.0
ARPAUSDT,1693987200000,-0.7090248199283485,0.0001,2023,4h,65,10,2.0
ARPAUSDT,1697875200000,-1.0,0.0001,2023,4h,65,10,2.0
ARPAUSDT,1697918400000,-1.0,0.0001,2023,4h,65,10,2.0
ARPAUSDT,1707796800000,-0.4262631797373689,0.00041024,2024,4h,65,10,2.0
ARPAUSDT,1714968000000,0.7907482203185122,0.0001,2024,4h,65,10,2.0
ARPAUSDT,1720987200000,-1.0,0.0001,2024,4h,65,10,2.0
ARPAUSDT,1721088000000,-1.0,0.0001,2024,4h,65,10,2.0
ARPAUSDT,1735905600000,0.11781337838989053,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1737115200000,-1.0,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1738396800000,-1.0,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1742673600000,0.3025472808185283,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1745107200000,-1.0,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1745265600000,-0.6253976146655535,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1749571200000,1.1611313706620376,0.0001,2025,4h,65,10,2.0
ARPAUSDT,1767369600000,-0.2608108693756897,0.0001,2026,4h,65,10,2.0
ARPAUSDT,1772755200000,0.563216140992766,0.0001,2026,4h,65,10,2.0
ARPAUSDT,1773316800000,0.22508048768711925,0.0001,2026,4h,65,10,2.0
ARUSDT,1639641600000,-1.0,0.0001,2021,4h,65,10,2.0
ARUSDT,1639742400000,-0.4527340437103084,0.0001,2021,4h,65,10,2.0
ARUSDT,1643500800000,-1.0,0.0001,2022,4h,65,10,2.0
ARUSDT,1643688000000,0.4694371658707094,0.0001,2022,4h,65,10,2.0
ARUSDT,1644048000000,0.742259282759902,0.0001,2022,4h,65,10,2.0
ARUSDT,1653883200000,-1.0,0.0001,2022,4h,65,10,2.0
ARUSDT,1655769600000,0.7420623021713385,0.0001,2022,4h,65,10,2.0
ARUSDT,1656100800000,-0.12361741751787408,0.0001,2022,4h,65,10,2.0
ARUSDT,1656864000000,-1.0,0.0001,2022,4h,65,10,2.0
ARUSDT,1662681600000,0.005942483236176141,0.0001,2022,4h,65,10,2.0
ARUSDT,1662969600000,2.5482046522428576,0.0001,2022,4h,65,10,2.0
ARUSDT,1672646400000,-0.12530615505079662,0.0001,2023,4h,65,10,2.0
ARUSDT,1672804800000,0.970860177684975,0.0001,2023,4h,65,10,2.0
ARUSDT,1680105600000,1.0375297852682523,0.0001,2023,4h,65,10,2.0
ARUSDT,1680278400000,-0.21137244558459095,0.0001,2023,4h,65,10,2.0
ARUSDT,1685289600000,-1.0,0.0001,2023,4h,65,10,2.0
ARUSDT,1685736000000,0.13199150214372932,0.0001,2023,4h,65,10,2.0
ARUSDT,1687320000000,-1.0,0.0001,2023,4h,65,10,2.0
ARUSDT,1687406400000,0.33237018181284567,0.0001,2023,4h,65,10,2.0
ARUSDT,1691942400000,-0.10649121354419837,0.0001,2023,4h,65,10,2.0
ARUSDT,1694793600000,-1.0,0.0001,2023,4h,65,10,2.0
ARUSDT,1697875200000,-1.0,0.0001,2023,4h,65,10,2.0
ARUSDT,1707508800000,-0.06904139223500942,0.0001,2024,4h,65,10,2.0
ARUSDT,1719302400000,1.4659387868075031,0.0001,2024,4h,65,10,2.0
ARUSDT,1719806400000,0.578283115953985,0.0001,2024,4h,65,10,2.0
ARUSDT,1721016000000,-1.0,0.0001,2024,4h,65,10,2.0
ARUSDT,1726747200000,0.5595434499532053,0.0001,2024,4h,65,10,2.0
ARUSDT,1730908800000,-1.0,0.0001,2024,4h,65,10,2.0
ARUSDT,1730952000000,-1.0,0.0001,2024,4h,65,10,2.0
ARUSDT,1735905600000,-0.42934837159791195,0.0001,2025,4h,65,10,2.0
ARUSDT,1737028800000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1738252800000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1742688000000,0.16760279762731387,0.0001,2025,4h,65,10,2.0
ARUSDT,1745020800000,-0.06424978691932114,0.0001,2025,4h,65,10,2.0
ARUSDT,1749499200000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1752062400000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1759363200000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1761537600000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1761998400000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1766865600000,-1.0,0.0001,2025,4h,65,10,2.0
ARUSDT,1767268800000,-1.0,0.0001,2026,4h,65,10,2.0
ARUSDT,1773259200000,-1.0,0.0001,2026,4h,65,10,2.0
ARUSDT,1773360000000,0.6083316064557374,0.0001,2026,4h,65,10,2.0
ARUSDT,1773619200000,0.4135963321089143,0.0001,2026,4h,65,10,2.0
ASTRUSDT,1680652800000,0.18243998195445082,0.0001,2023,4h,65,10,2.0
ASTRUSDT,1682510400000,0.10927987034004012,0.0001,2023,4h,65,10,2.0
ASTRUSDT,1684339200000,0.2009178909778988,0.0001,2023,4h,65,10,2.0
ASTRUSDT,1687363200000,-1.0,0.0001,2023,4h,65,10,2.0
ASTRUSDT,1698062400000,-1.0,0.0001,2023,4h,65,10,2.0
ASTRUSDT,1711368000000,-0.11288667843299739,0.00023402,2024,4h,65,10,2.0
ASTRUSDT,1712563200000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1715947200000,-0.0481439697691826,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1716264000000,0.6615494261451084,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1717502400000,-1.0,0.00025786,2024,4h,65,10,2.0
ASTRUSDT,1719792000000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1720843200000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1723334400000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1726099200000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1726257600000,-0.158758273482527,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1730851200000,-1.0,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1730880000000,-0.47481374341265054,0.0001,2024,4h,65,10,2.0
ASTRUSDT,1735948800000,0.2671985382398058,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1740225600000,1.0685305848096192,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1742976000000,1.003507401739019,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1745107200000,0.11879111400669823,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1751500800000,1.2091329284831154,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1752163200000,-1.0,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1754596800000,-1.0,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1761523200000,0.6827278230346119,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1762531200000,0.5140408411800013,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1764244800000,-1.0,0.0001,2025,4h,65,10,2.0
ASTRUSDT,1767484800000,-0.3158298560020063,0.0001,2026,4h,65,10,2.0
ASTRUSDT,1772035200000,0.621929920423249,0.0001,2026,4h,65,10,2.0
ASTRUSDT,1772769600000,0.13070085884616442,0.0001,2026,4h,65,10,2.0
ATOMUSDT,1586131200000,-1.0,0.0003155,2020,4h,65,10,2.0
ATOMUSDT,1586188800000,-1.0,0.0001,2020,4h,65,10,2.0
ATOMUSDT,1586260800000,-0.0735197006800032,0.0001,2020,4h,65,10,2.0
ATOMUSDT,1599969600000,0.8384539287221371,0.00014108,2020,4h,65,10,2.0
ATOMUSDT,1601064000000,0.6456997989689525,0.0001,2020,4h,65,10,2.0
ATOMUSDT,1601251200000,0.09215587996031484,0.0001,2020,4h,65,10,2.0
ATOMUSDT,1604649600000,-1.0,0.0001,2020,4h,65,10,2.0
ATOMUSDT,1622678400000,0.5790797704442893,0.0001,2021,4h,65,10,2.0
ATOMUSDT,1623888000000,1.5932023698125983,0.0001,2021,4h,65,10,2.0
ATOMUSDT,1624924800000,-1.0,0.0001,2021,4h,65,10,2.0
ATOMUSDT,1624982400000,0.5164404148924766,0.0001,2021,4h,65,10,2.0
