trades,total_r,avg_r,pf,max_dd_r,win_rate
293,52.34649883141513,0.17865699259868645,1.273288891734306,-31.3904872561968,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.273288891734306,-26.677139542993103,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-20.71592975314347,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-26.405179397338607,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-46.72061340046824,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-34.076280761455145,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-27.495767118259415,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-44.92464027997049,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-32.56736464820059,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-36.87590633864749,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-34.334169567207525,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.273288891734306,-34.91818095945253,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-24.66147273220288,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-27.954534216723335,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-41.23994029072403,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-33.25458739738584,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-16.989622357360652,0.24573378839590443
293,52.346498831415104,0.17865699259868636,1.273288891734306,-42.291769899864526,0.24573378839590443
293,52.346498831415104,0.17865699259868636,1.2732888917343055,-39.520247430519596,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-36.06591223152043,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-44.96570938433437,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-32.738333966045126,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-29.586319858801893,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-45.6590290598033,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-25.5201123340317,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-25.80709562354446,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.2732888917343057,-26.62385482027548,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-31.77928038944235,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-40.00141191617939,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-29.261486598852866,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-35.89317497051958,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-35.89931755509335,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-19.49919571170991,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-25.845375908941698,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-20.80306623233198,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-28.761873390575943,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-31.170458725300115,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-26.520664065466914,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343055,-29.859129713672225,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-31.27577556960958,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-24.126725585796173,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-16.356739190061617,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-19.53595201052422,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-18.324684719628692,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-43.453388353825204,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-29.16173781684823,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-44.71388078364152,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-39.190669753420096,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-20.256537990699087,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-36.15209667550299,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.2732888917343055,-59.17331194385099,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-34.840222310187244,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-26.399865929112558,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-31.53324374981682,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-26.588058579044095,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-28.988657192058895,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-26.65423423022969,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-36.140050483264574,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-32.187921354213415,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-40.57774392103549,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-23.688924358831482,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-29.017389737908296,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343055,-35.09035385083958,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-30.43926568321401,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-36.20009481443742,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.2732888917343057,-32.1401723071389,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343055,-41.10559642511481,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.2732888917343057,-47.09831083387783,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-18.728793630860633,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-35.060596776114494,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-42.927010349340065,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-32.531941728523734,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-35.752606196294316,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-40.97281743181554,0.24573378839590443
