tf,fast_ema,slow_ema,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
8h,30,100,10,3.0,907,0.000630538588188102,0.5718984994866085,0.503858875413451,1.0030158993275569,0,0.0,,35,2.1121252713894045,0.060346436325411555,93,-3.14185563861487,-0.03378339396360075,81,5.890493754651974,0.07272214511916017,153,17.672574920102832,0.11550702562158714,309,1.401821841424181,0.0045366402635086765,185,-18.473437538049325,-0.09985641912459095,51,-4.889824111417581,-0.09587890414544276,True,-32.301951403322214,False
8h,20,100,10,3.0,1091,-0.0002812145511181089,-0.3068050752698568,0.5132905591200734,0.998620104953537,0,0.0,,43,0.34681277690611284,0.00806541341642123,111,-12.16430588555646,-0.10958834131131946,116,8.48245310671493,0.0731245957475425,191,9.41797154483163,0.0493087515436211,353,15.893761345254031,0.0450248196749406,204,-17.28618053489226,-0.08473617909260912,73,-4.997317428527844,-0.06845640313051841,True,,False
8h,30,200,30,3.0,701,-0.0005618753281524226,-0.3938746050348483,0.4793152639087018,0.9983636001966726,0,0.0,,29,-3.8270526323471485,-0.13196733214990167,81,8.417437569207749,0.10391898233589814,64,20.90379722002972,0.32662183156296437,98,-7.445424243604772,-0.07597371677147727,243,-6.893049172861919,-0.02836645750148938,158,-19.771717277604868,-0.12513745112408145,28,8.22213393214639,0.29364764043379965,True,,False
1d,30,50,10,2.0,326,-0.0028113779649690095,-0.9165092165798971,0.5184049079754601,0.9897441990668918,0,0.0,,1,-0.11932150274017342,-0.11932150274017342,22,-1.6535619407742117,-0.0751619063988278,29,11.00747724485778,0.3795681808571648,59,3.0910016448295288,0.052389858386941164,103,-18.05820688964278,-0.1753223969868231,95,0.38694081648816,0.004073061226191158,17,4.429161410401795,0.26053890649422323,True,,False
1d,10,100,10,2.0,376,-0.005782004329800623,-2.1740336280050343,0.4973404255319149,0.9779663511724125,0,0.0,,4,-3.3009653403914827,-0.8252413350978707,24,2.7464346336022385,0.11443477640009327,24,8.049782395886027,0.3354075998285844,73,-11.24525825503524,-0.15404463363061974,114,-7.1771355462429245,-0.06295732935300812,120,4.4766320302622855,0.03730526691885238,17,4.276476453914062,0.251557438465533,True,,False
8h,20,100,20,3.0,1060,-0.006102690033430084,-6.468851435435889,0.5084905660377359,0.9785596378094069,0,0.0,,42,-10.533281300231442,-0.2507924119102724,109,-12.276122983413128,-0.11262498149920301,112,2.6990429059794954,0.024098597374816923,186,12.926417888861083,0.06949687037022088,346,-2.258025741785624,-0.0065260859589179885,194,5.0355346624553565,0.0259563642394606,71,-2.06241686730162,-0.029048124891572113,True,,False
1d,10,50,20,3.0,483,-0.009164513667637875,-4.426460101469093,0.5383022774327122,0.9688715592675364,0,0.0,,4,-4.0,-1.0,23,1.3190562304826,0.057350270890547825,48,14.913619617380341,0.31070040869542376,99,4.0630846798866,0.04104125939279394,155,-27.952963502530498,-0.1803417000163258,133,3.3321119314490026,0.025053473168789493,21,3.898630941862865,0.18564909246966024,True,,False
1d,10,100,10,3.0,376,-0.012223381559188406,-4.595991466254841,0.5026595744680851,0.9335806855888458,0,0.0,,4,-3.200643560260988,-0.800160890065247,24,2.022333517313504,0.08426389655472934,24,5.366521597257349,0.22360506655238954,73,-7.194422210012783,-0.0985537289042847,114,-6.942563635391552,-0.060899681012206594,120,2.8351318555635836,0.023626098796363196,17,2.517650969276046,0.1480971158397674,True,,False
8h,20,100,20,2.0,1090,-0.012651739213582706,-13.79039574280515,0.46788990825688076,0.9691234733137216,0,0.0,,42,-14.783905684851108,-0.35199775440121683,110,-14.191738448398922,-0.12901580407635385,115,0.8286705565690466,0.007205830926687362,190,29.239282446974094,0.1538909602472321,354,-14.654622137080061,-0.041397237675367404,206,5.153039590547246,0.02501475529391867,73,-5.381122066565446,-0.07371400091185543,True,,False
8h,30,200,20,3.0,708,-0.01571212990880405,-11.12418797543327,0.4957627118644068,0.944725909432734,0,0.0,,31,-8.602991711929139,-0.27751586167513353,82,7.867623017905075,0.09594662216957409,64,20.88509468070593,0.32632960438603015,98,-6.345170660894425,-0.06474663939688188,244,-19.293295426909538,-0.07907088289717024,160,-9.509995860663615,-0.05943747412914759,29,3.874547986352441,0.13360510297767036,True,,False
8h,30,100,20,3.0,895,-0.01767254640654635,-15.816929033858981,0.49273743016759775,0.9383059453513601,0,0.0,,34,-6.5148463837411885,-0.19161312893356436,92,-6.430803209524947,-0.06990003488614073,81,5.671610395231,0.07001988142260494,151,19.800683356028763,0.13113035335118386,305,-4.883428335716305,-0.01601124044497149,181,-21.29669996234437,-0.11766132575880868,51,-2.163444893791934,-0.042420488113567335,True,,False
8h,30,200,30,2.0,709,-0.024884130836716926,-17.6428487632323,0.4231311706629055,0.9494337800794492,0,0.0,,32,-6.622830992434885,-0.20696346851359015,81,13.17624175576223,0.16266965130570654,64,28.720415167505713,0.44875648699227677,98,-17.896355671804635,-0.1826158742020881,244,-8.781092442713948,-0.03598808378161454,162,-36.91976917005353,-0.22789980969168844,28,10.680542590506757,0.38144794966095563,True,,False
1d,10,50,10,2.0,522,-0.024955429220401018,-13.026734053049331,0.5114942528735632,0.9077981924302824,0,0.0,,4,-3.3009653403914827,-0.8252413350978707,24,-0.3664692053313521,-0.01526955022213967,50,10.893927365828167,0.21787854731656334,104,1.6974487165531928,0.016321622274549932,165,-6.177538315030368,-0.0374396261516992,144,-18.058744338189502,-0.12540794679298264,31,2.285607063512017,0.07372926011329088,True,,False
1d,10,50,10,3.0,518,-0.025406524472436263,-13.160579676721985,0.5212355212355212,0.8662598180550446,0,0.0,,4,-3.200643560260988,-0.800160890065247,23,0.6632371598701772,0.028836398255225094,50,8.204452511022243,0.16408905022044487,104,0.5223798883475772,0.005022883541803627,163,-5.183662229204362,-0.03180160876812492,143,-14.03417418862317,-0.09814107824212008,31,-0.13216925787346187,-0.004263524447531028,True,,False
8h,30,200,20,2.0,713,-0.02595541631900188,-18.50621183544834,0.45582047685834504,0.9371264171292328,0,0.0,,32,-11.102274822589283,-0.3469460882059151,82,12.896240088292977,0.15727122058893875,64,28.319057128639745,0.442485267634996,98,-14.059345712042726,-0.14346271134737476,245,-23.65248048693625,-0.09654073668137245,163,-15.016232830232816,-0.09212412779283936,29,4.108824799420011,0.14168361377310384,True,,False
8h,30,100,20,2.0,907,-0.03145867630329217,-28.533019407085998,0.45424476295479604,0.9244052036457605,0,0.0,,34,-10.233799078597832,-0.30099409054699505,92,-9.125315662380288,-0.09918821372152486,82,8.973867304422711,0.10943740615149648,152,28.729697976998512,0.189011170901306,309,-27.607348835721062,-0.08934417098938854,187,-14.714425047605953,-0.07868676496045965,51,-4.555696064202076,-0.08932737380788384,True,,False
1d,20,100,10,3.0,261,-0.04486995656216955,-11.711058662726252,0.45977011494252873,0.7949647620380542,0,0.0,,3,-1.6447134909947967,-0.5482378303315989,28,-0.6577654723599548,-0.02349162401285553,12,-0.32071586529971857,-0.026726322108309882,46,-3.2844053460006704,-0.07140011621740587,86,-12.69179287327865,-0.14757898689858895,78,6.61905478988306,0.08485967679337256,8,0.2692795953244823,0.03365994941556029,False,,False
1d,20,100,10,2.0,261,-0.06600848276526936,-17.228214001735303,0.4444444444444444,0.7969358753830412,0,0.0,,3,-1.4670702364921948,-0.4890234121640649,28,-2.0610645546647586,-0.07360944838088423,12,-1.0100781516681077,-0.08417317930567564,46,-3.89248938747111,-0.08461933451024152,86,-15.70087074668936,-0.1825682644963879,78,7.267502463891983,0.09317310851143568,8,-0.36414338864175266,-0.04551792358021908,False,,False
