variant,trade_id,symbol,side,cluster,beta_bucket,entry_time,entry_price,initial_stop,final_stop,net_r,risk_amount,max_same_side,max_per_cluster,max_beta_cluster,equity_before_entry,heat_before_entry_pct,exit_time,pnl_usdt,equity_after_exit,drawdown_pct,open_after_exit
ACT4_ATR3,9778,AVNT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,-1.0,25.46016593682135,2,1,1,10184.06637472854,0.0,2025-10-20 18:00:00+00:00,-25.46016593682135,10158.606208791718,-0.7487500000000114,1
ACT4_ATR3,122,BTC/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,-1.0,25.46016593682135,2,1,1,10184.06637472854,0.25,2025-10-21 12:00:00+00:00,-25.46016593682135,10133.146042854896,-0.9975000000000156,1
ACT4_ATR3,3721,1000SATS/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2025-10-22 18:00:00+00:00,2.228e-05,2.435e-05,2.435e-05,-1.0,25.33286510713724,2,1,1,10133.146042854896,0.2506281407035176,2025-10-23 12:00:00+00:00,-25.33286510713724,10107.81317774776,-1.245006250000013,1
ACT4_ATR3,6666,ALPINE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6850714285714286,2.8059125964010265,25.396515521979296,2,1,1,10158.606208791718,0.25062656641604014,2025-11-03 12:00:00+00:00,71.2604028078159,10179.073580555576,-0.5487804185411365,1
ACT4_ATR3,6887,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-03 12:00:00+00:00,0.002365,0.0025175714285714,0.0025175714285714,-1.0,25.44768395138894,2,1,1,10179.073580555576,0.2482498308356877,2025-11-07 18:00:00+00:00,-25.44768395138894,10153.625896604188,-0.7974084674947762,1
ACT4_ATR3,5253,ADX/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-08 06:00:00+00:00,0.1414,0.1268142857142857,0.1268142857142857,-1.0,25.38406474151047,2,1,1,10153.625896604188,0.2488720108628448,2025-11-13 18:00:00+00:00,-25.38406474151047,10128.241831862677,-1.0454149463260434,1
ACT4_ATR3,7773,ARDR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,-1.0,25.320604579656692,2,1,1,10128.241831862677,0.24949575023844092,2025-11-14 00:00:00+00:00,-25.320604579656692,10102.921227283021,-1.2928014089602213,1
ACT4_ATR3,7879,ARK/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-16 12:00:00+00:00,0.2829,0.3045857142857142,0.3045857142857142,-1.0,25.257303068207552,2,1,1,10102.921227283021,0.2501210528706175,2025-11-29 06:00:00+00:00,-25.257303068207552,10077.663924214814,-1.5395694054378148,1
ACT4_ATR3,7056,ANIME/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-29 12:00:00+00:00,0.00622,0.0065457142857142,0.0065457142857142,-1.0,25.194159810537034,2,1,1,10077.663924214814,0.2507479226773107,2025-12-02 06:00:00+00:00,-25.194159810537034,10052.469764404277,-1.7857204819242183,1
ACT4_ATR3,3490,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,-1.0,25.131174411010694,2,1,1,10052.469764404277,0.2513763635862764,2025-12-04 00:00:00+00:00,-25.131174411010694,10027.338589993267,-2.0312561807193994,1
ACT4_ATR3,8970,ATM/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-04 18:00:00+00:00,0.941,0.8929999999999999,0.8929999999999999,-1.0,25.06834647498317,2,1,1,10027.338589993267,0.2520063795351142,2025-12-05 12:00:00+00:00,-25.06834647498317,10002.270243518284,-2.2761780402676055,1
ACT4_ATR3,565,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2025-12-09 12:00:00+00:00,918.29,883.9157142857142,883.9157142857142,-1.0,25.00567560879571,2,1,1,10002.270243518284,0.5026379744712924,2025-12-11 00:00:00+00:00,-25.00567560879571,9977.264567909488,-2.5204875951669403,2
ACT4_ATR3,3106,0G/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-05 12:00:00+00:00,1.053,1.1377142857142857,0.7922142857142856,3.078414839797638,25.00567560879571,2,1,1,10002.270243518284,0.25263797447129244,2025-12-19 12:00:00+00:00,76.97784287328255,10054.24241078277,-1.7684014358604843,1
ACT4_ATR3,8312,ASR/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-21 06:00:00+00:00,2.039,1.7634285714285716,1.7634285714285716,-1.0,25.135606026956925,2,1,1,10054.24241078277,0.25133204384717084,2025-12-21 12:00:00+00:00,-25.135606026956925,10029.106804755813,-2.013980432270836,1
ACT4_ATR3,7058,ANIME/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-22 12:00:00+00:00,0.00955,0.0076685714285714,0.0076685714285714,-1.0,25.072767011889532,2,1,1,10029.106804755813,0.25196194871896826,2025-12-28 06:00:00+00:00,-25.072767011889532,10004.034037743922,-2.2589454811901675,2
ACT4_ATR3,568,BNB/USDT,SHORT,EXCHANGE,OTHER_BETA,2025-12-25 18:00:00+00:00,829.64,849.7142857142857,849.7142857142857,-1.0,25.072767011889532,2,1,1,10029.106804755813,0.5019619487189683,2025-12-28 06:00:00+00:00,-25.072767011889532,9978.961270732032,-2.503910530109499,1
ACT4_ATR3,5100,ACX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-29 12:00:00+00:00,0.0495,0.0516857142857142,0.0516857142857142,-1.0,24.94740317683008,2,1,1,9978.961270732032,0.2532280891647923,2026-01-01 18:00:00+00:00,-24.94740317683008,9954.013867555203,-2.74765075378422,1
ACT4_ATR3,5394,AEVO/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-01 18:00:00+00:00,0.0403,0.038,0.0449357142857142,2.0155279503105525,24.885034668888007,2,1,1,9954.013867555203,0.2538627460298669,2026-01-13 18:00:00+00:00,50.156482919590886,10004.170350474793,-2.2576136834364458,2
ACT4_ATR3,8571,ASTR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-13 18:00:00+00:00,0.01165,0.0109985714285714,0.0109985714285714,-1.0,25.010425876186982,2,1,1,10004.170350474793,0.5013366011992898,2026-01-15 12:00:00+00:00,-25.010425876186982,9979.159924598605,-2.5019696492278607,2
ACT4_ATR3,1966,TRX/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-24 12:00:00+00:00,0.3034,0.3124857142857143,0.3124857142857143,-1.0,25.2695329443694,2,1,1,10107.81317774776,0.25125628140703515,2026-01-15 18:00:00+00:00,-25.2695329443694,9953.890391654237,-2.7488571336028533,1
ACT4_ATR3,9633,AVA/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-16 06:00:00+00:00,0.3604,0.3424285714285714,0.3424285714285714,-1.0,24.88472597913559,2,1,1,9953.890391654237,0.2500031011970221,2026-01-19 00:00:00+00:00,-24.88472597913559,9929.0056656751,-2.991984990768854,2
ACT4_ATR3,569,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-01-02 12:00:00+00:00,886.95,867.7400000000001,867.7400000000001,-1.0,24.885034668888007,2,1,1,9954.013867555203,0.5038627460298669,2026-01-21 00:00:00+00:00,-24.885034668888007,9904.120631006212,-3.2351158638844004,2
ACT4_ATR3,964,XRP/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2026-01-18 18:00:00+00:00,1.9914,2.052842857142857,1.6968285714285716,4.794233899093234,24.88472597913559,2,1,1,9953.890391654237,0.5000031011970222,2026-01-31 12:00:00+00:00,119.30319685881791,10023.42382786503,-2.0695040492452947,1
ACT4_ATR3,7061,ANIME/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-19 00:00:00+00:00,0.00681,0.0073657142857142,0.0073657142857142,-1.0,24.82251416418775,2,1,1,9929.0056656751,0.5012562418015261,2026-02-01 06:00:00+00:00,-24.82251416418775,9998.601313700843,-2.3120240867683646,1
ACT4_ATR3,3930,1INCH/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2026-01-31 12:00:00+00:00,0.1012,0.1113714285714285,0.1113714285714285,-1.0,25.058559569662577,2,1,1,10023.42382786503,0.2476450621112257,2026-02-01 06:00:00+00:00,-25.058559569662577,9973.54275413118,-2.5568503266452556,0
ACT4_ATR3,7779,ARDR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-01 12:00:00+00:00,0.09267,0.0774614285714285,0.0774614285714285,-1.0,24.933856885327952,2,1,1,9973.54275413118,0.0,2026-02-01 18:00:00+00:00,-24.933856885327952,9948.608897245853,-2.8004582008286354,0
ACT4_ATR3,571,BNB/USDT,SHORT,EXCHANGE,OTHER_BETA,2026-02-11 06:00:00+00:00,592.82,623.6457142857143,623.6457142857143,-1.0,24.871522243114633,2,1,1,9948.608897245853,0.5,2026-02-14 00:00:00+00:00,-24.871522243114633,9923.737375002738,-3.0434570553265643,2
ACT4_ATR3,965,XRP/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2026-02-05 00:00:00+00:00,1.4415,1.5675,1.5675,-1.0,24.871522243114633,2,1,1,9948.608897245853,0.25,2026-02-15 00:00:00+00:00,-24.871522243114633,9898.865852759624,-3.2864559098244928,1
ACT4_ATR3,1401,DOGE/USDT,LONG,MEME,HIGH_CRYPTO_BETA,2026-02-15 00:00:00+00:00,0.11594,0.1088628571428571,0.1088628571428571,-1.0,24.74716463189906,2,1,1,9898.865852759624,0.25125628140703515,2026-02-15 12:00:00+00:00,-24.74716463189906,9874.118688127724,-3.528239770049932,1
ACT4_ATR3,9886,AWE/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-03 00:00:00+00:00,0.06101,0.0551871428571428,0.0876742857142857,4.579244357212952,24.871522243114633,2,1,1,9948.608897245853,0.0,2026-02-17 18:00:00+00:00,113.8927778870791,9988.011466014803,-2.4154886367810886,0
ACT4_ATR3,1578,AVAX/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-02-18 18:00:00+00:00,8.86,9.3,9.3,-1.0,24.970028665037006,2,1,1,9988.011466014803,0.25,2026-02-20 06:00:00+00:00,-24.970028665037006,9963.041437349766,-2.659449915189134,1
ACT4_ATR3,1402,DOGE/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2026-02-22 12:00:00+00:00,0.09496,0.0991685714285714,0.0991685714285714,-1.0,24.907603593374414,2,1,1,9963.041437349766,0.2506265664160401,2026-02-25 12:00:00+00:00,-24.907603593374414,9938.133833756392,-2.902801290401157,1
ACT4_ATR3,574,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-03-02 12:00:00+00:00,644.44,615.1728571428572,615.1728571428572,-1.0,24.84533458439098,2,1,1,9938.133833756392,0.501254703173975,2026-03-08 00:00:00+00:00,-24.84533458439098,9913.288499172,-3.145544287175163,2
ACT4_ATR3,7062,ANIME/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-17 18:00:00+00:00,0.00538,0.00575,0.00575,-1.0,24.970028665037006,2,1,1,9988.011466014803,0.0,2026-03-17 00:00:00+00:00,-24.970028665037006,9888.318470506963,-3.3895055655832076,2
ACT4_ATR3,7215,ANKR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-03-17 06:00:00+00:00,0.00464,0.00445,0.0058585714285714,6.413533834586462,24.72079617626741,2,1,1,9888.318470506963,0.5018907509941534,2026-03-18 00:00:00+00:00,158.54766269440668,10046.86613320137,-1.8404688785050534,2
ACT4_ATR3,576,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-03-13 00:00:00+00:00,660.68,639.9157142857142,639.9157142857142,-1.0,24.78322124793,2,1,1,9913.288499172,0.502510980625539,2026-03-19 12:00:00+00:00,-24.78322124793,10022.082911953441,-2.082605017787113,2
ACT4_ATR3,6429,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-18 06:00:00+00:00,0.1159,0.1204428571428571,0.1204428571428571,-1.0,25.117165333003427,2,1,1,10046.86613320137,0.49397050955338206,2026-03-20 12:00:00+00:00,-25.117165333003427,9996.965746620437,-2.3280038455908545,1
ACT4_ATR3,3300,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-20 12:00:00+00:00,0.00161,0.0017271428571428,0.0017271428571428,-1.0,24.992414366551092,2,1,1,9996.965746620437,0.24852875576561984,2026-03-23 06:00:00+00:00,-24.992414366551092,9971.973332253887,-2.57218383597687,1
ACT4_ATR3,6430,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-26 06:00:00+00:00,0.107,0.1134857142857142,0.1134857142857142,-1.0,24.929933330634718,2,1,1,9971.973332253887,0.24915163485275169,2026-03-27 06:00:00+00:00,-24.929933330634718,9947.043398923252,-2.8157533763869336,1
ACT4_ATR3,3301,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-27 06:00:00+00:00,0.00153,0.0016357142857142,0.0016357142857142,-1.0,24.86760849730813,2,1,1,9947.043398923252,0.24977607504035257,2026-03-29 00:00:00+00:00,-24.86760849730813,9922.175790425943,-3.0587139929459704,1
ACT4_ATR3,6431,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-03-29 12:00:00+00:00,0.1036,0.1130428571428571,0.1130428571428571,-1.0,24.80543947606486,2,1,1,9922.175790425943,0.250402080240955,2026-04-01 12:00:00+00:00,-24.80543947606486,9897.370350949877,-3.3010672079636127,1
ACT4_ATR3,8700,AT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-01 18:00:00+00:00,0.1636,0.1574428571428571,0.1574428571428571,-1.0,24.743425877374694,2,1,1,9897.370350949877,0.2510296543768972,2026-04-02 00:00:00+00:00,-24.743425877374694,9872.626925072502,-3.5428145399437123,1
ACT4_ATR3,579,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-04-17 12:00:00+00:00,641.84,624.4757142857144,624.4757142857144,-1.0,24.681567312681256,2,1,1,9872.626925072502,0.5016588013803481,2026-04-19 00:00:00+00:00,-24.681567312681256,9847.94535775982,-3.7839575035938613,2
ACT4_ATR3,6895,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-02 00:00:00+00:00,0.000979,0.0011181428571428,0.0011181428571428,-1.0,24.681567312681256,2,1,1,9872.626925072502,0.25165880138034813,2026-04-26 12:00:00+00:00,-24.681567312681256,9823.263790447138,-4.025100467244011,1
ACT4_ATR3,9784,AVNT/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-26 12:00:00+00:00,0.1733,0.1605571428571428,0.1605571428571428,-1.0,24.558159476117844,2,1,1,9823.263790447138,0.2529234184727117,2026-04-27 00:00:00+00:00,-24.558159476117844,9798.70563097102,-4.265037716075892,1
ACT4_ATR3,3115,0G/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-04-27 06:00:00+00:00,0.526,0.5654285714285714,0.5654285714285714,-1.0,24.496764077427553,2,1,1,9798.70563097102,0.25355731175209195,2026-04-27 12:00:00+00:00,-24.496764077427553,9774.208866893592,-4.504375121785712,1
ACT4_ATR3,4731,ACH/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-27 18:00:00+00:00,0.00728,0.0068571428571428,0.0068571428571428,-1.0,24.43552216723398,2,1,1,9774.208866893592,0.25419279373643305,2026-04-28 06:00:00+00:00,-24.43552216723398,9749.773344726358,-4.743114183981247,1
ACT4_ATR3,4732,ACH/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-28 18:00:00+00:00,0.00752,0.0069628571428571,0.0069628571428571,-1.0,24.374433361815896,2,1,1,9749.773344726358,0.2548298684074517,2026-04-29 18:00:00+00:00,-24.374433361815896,9725.398911364542,-4.981256398521296,1
ACT4_ATR3,5401,AEVO/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-04-29 18:00:00+00:00,0.0289,0.0271571428571428,0.0271571428571428,-1.0,24.313497278411354,2,1,1,9725.398911364542,0.2554685397568438,2026-04-30 00:00:00+00:00,-24.313497278411354,9701.08541408613,-5.218803257524997,1
ACT4_ATR3,580,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-05-06 06:00:00+00:00,652.56,636.4242857142857,636.4242857142857,-1.0,24.252713535215324,2,1,1,9701.08541408613,0.5061088117863096,2026-05-07 18:00:00+00:00,-24.252713535215324,9676.832700550915,-5.455756249381189,2
ACT4_ATR3,9123,ATOM/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-02-25 18:00:00+00:00,1.942,2.0855714285714284,2.0855714285714284,-1.0,24.84533458439098,2,1,1,9938.133833756392,0.251254703173975,2026-05-11 06:00:00+00:00,-24.84533458439098,9651.987365966523,-5.698499246155193,1
ACT4_ATR3,581,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-05-11 18:00:00+00:00,670.6,653.6114285714286,653.6114285714286,-1.0,24.129968414916306,2,1,1,9651.987365966523,0.2512717082570148,2026-05-12 12:00:00+00:00,-24.129968414916306,9627.857397551606,-5.934252998039804,1
ACT4_ATR3,4733,ACH/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-05-02 18:00:00+00:00,0.0082,0.0074,0.0074,-1.0,24.252713535215324,2,1,1,9701.08541408613,0.2561088117863096,2026-05-16 06:00:00+00:00,-24.252713535215324,9603.60468401639,-6.171205989895996,1
ACT4_ATR3,582,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2026-05-13 00:00:00+00:00,678.15,656.49,656.49,-1.0,24.069643493879017,2,1,1,9627.857397551606,0.25190146191179424,2026-05-16 06:00:00+00:00,-24.069643493879017,9579.535040522513,-6.406370357400888,0
ACT4_ATR3,8703,AT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-05-18 18:00:00+00:00,0.1097,0.1247857142857142,0.1247857142857142,-1.0,23.94883760130628,2,1,1,9579.535040522513,0.0,2026-05-19 00:00:00+00:00,-23.94883760130628,9555.586202921206,-6.640354431507392,0
ACT4_ATR3,6664,ALPINE/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-09-27 18:00:00+00:00,6.251,4.764142857142858,10.839714285714283,3.0861837048424285,25.0,2,1,2,10000.0,0.0,2025-09-30 12:00:00+00:00,77.15459262106071,10077.15459262106,0.0,1
ACT4_ATR3,560,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2025-09-29 18:00:00+00:00,1029.79,995.2114285714284,995.2114285714284,-1.0,25.0,2,1,2,10000.0,0.25,2025-09-30 12:00:00+00:00,-25.0,10052.15459262106,-0.2480859033194361,0
ACT4_ATR3,7507,AR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-09-30 12:00:00+00:00,5.38,5.648571428571429,5.648571428571429,-1.0,25.13038648155265,2,1,2,10052.15459262106,0.0,2025-10-01 00:00:00+00:00,-25.13038648155265,10027.024206139507,-0.49746568856113804,1
ACT4_ATR3,4597,ACE/USDT,SHORT,GAMING,HIGH_CRYPTO_BETA,2025-09-30 12:00:00+00:00,0.439,0.4652857142857143,0.4652857142857143,-1.0,25.13038648155265,2,1,2,10052.15459262106,0.25,2025-10-01 06:00:00+00:00,-25.13038648155265,10001.893819657955,-0.7468454738028399,2
ACT4_ATR3,6420,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-01 00:00:00+00:00,0.288,0.3088571428571428,0.3088571428571428,-1.0,25.06756051534877,2,1,2,10027.024206139507,0.25062656641604014,2025-10-01 18:00:00+00:00,-25.06756051534877,9976.826259142606,-0.9956018095814325,2
ACT4_ATR3,2706,APT/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-10-01 00:00:00+00:00,4.423,4.212428571428572,5.1375714285714285,3.393487109905029,25.06756051534877,2,1,2,10027.024206139507,0.5006265664160401,2025-10-09 00:00:00+00:00,85.06644348560032,10061.892702628207,-0.15145039060955154,2
ACT4_ATR3,121,BTC/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-01 06:00:00+00:00,116789.58,114366.69142857144,114366.69142857144,-1.0,25.00473454914489,2,1,2,10001.893819657955,0.5012562814070352,2025-10-10 18:00:00+00:00,-25.00473454914489,10036.887968079061,-0.39958327692505274,2
ACT4_ATR3,5391,AEVO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-05 18:00:00+00:00,0.1059,0.1155142857142857,0.0472285714285714,6.102526002971768,24.942065647856516,2,1,2,9976.826259142606,0.5018860082745071,2025-10-10 18:00:00+00:00,152.20960418387327,10189.097572262936,0.0,1
ACT4_ATR3,4467,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-10-09 12:00:00+00:00,272.7,287.4242857142857,144.29714285714286,8.720481226351023,25.15473175657052,2,1,2,10061.892702628207,0.49639567498026593,2025-10-10 18:00:00+00:00,219.3613660370691,10408.458938300004,0.0,0
ACT4_ATR3,5250,ADX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,-1.0,26.02114734575001,2,1,2,10408.458938300004,0.0,2025-10-11 12:00:00+00:00,-26.02114734575001,10382.437790954255,-0.2499999999999936,1
ACT4_ATR3,323,ETH/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,-1.0,26.02114734575001,2,1,2,10408.458938300004,0.25,2025-10-13 00:00:00+00:00,-26.02114734575001,10356.416643608505,-0.4999999999999872,0
ACT4_ATR3,9778,AVNT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,-1.0,25.891041609021265,2,1,2,10356.416643608505,0.0,2025-10-20 18:00:00+00:00,-25.891041609021265,10330.525601999483,-0.7487499999999949,1
ACT4_ATR3,122,BTC/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,-1.0,25.891041609021265,2,1,2,10356.416643608505,0.25,2025-10-21 12:00:00+00:00,-25.891041609021265,10304.634560390461,-0.9975000000000027,1
ACT4_ATR3,3721,1000SATS/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2025-10-22 18:00:00+00:00,2.228e-05,2.435e-05,2.435e-05,-1.0,25.761586400976153,2,1,2,10304.634560390461,0.2506281407035176,2025-10-23 12:00:00+00:00,-25.761586400976153,10278.872973989484,-1.2450062500000083,1
ACT4_ATR3,325,ETH/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-10-26 18:00:00+00:00,4158.46,3996.5014285714287,3996.5014285714287,-1.0,25.697182434973712,2,1,2,10278.872973989484,0.5012562814070352,2025-10-28 18:00:00+00:00,-25.697182434973712,10253.175791554511,-1.4918937343750014,2
ACT4_ATR3,6666,ALPINE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6850714285714286,2.8059125964010265,25.826314004998707,2,1,2,10330.525601999483,0.25062656641604014,2025-11-03 12:00:00+00:00,72.46637978523411,10325.642171339745,-0.7956679029161381,2
ACT4_ATR3,2985,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-02 12:00:00+00:00,4.022,3.614857142857143,4.880428571428572,2.1084210526315807,25.63293947888628,2,1,2,10253.175791554511,0.5025125628140703,2025-11-05 00:00:00+00:00,54.04502923811501,10379.68720057786,-0.2764264901528507,2
ACT4_ATR3,6887,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-03 12:00:00+00:00,0.002365,0.0025175714285714,0.0025175714285714,-1.0,25.814105428349365,2,1,2,10325.642171339745,0.4971131195726875,2025-11-07 18:00:00+00:00,-25.814105428349365,10353.87309514951,-0.5244373203955631,2
ACT4_ATR3,2986,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-06 12:00:00+00:00,7.209,5.676,5.676,-1.0,25.949218001444653,2,1,2,10379.68720057786,0.49627013673837234,2025-11-13 18:00:00+00:00,-25.949218001444653,10327.923877148067,-0.773746254170175,2
ACT4_ATR3,5253,ADX/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-08 06:00:00+00:00,0.1414,0.1268142857142857,0.1268142857142857,-1.0,25.884682737873778,2,1,2,10353.87309514951,0.4988123764102652,2025-11-13 18:00:00+00:00,-25.884682737873778,10302.039194410194,-1.022435160869178,1
ACT4_ATR3,7773,ARDR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,-1.0,25.755097986025486,2,1,2,10302.039194410194,0.24943782439613318,2025-11-14 00:00:00+00:00,-25.755097986025486,10276.284096424168,-1.2698790729670115,1
ACT4_ATR3,8427,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-16 18:00:00+00:00,1.281,1.142285714285714,1.142285714285714,-1.0,25.69071024106042,2,1,2,10276.284096424168,0.50006298185076,2025-11-17 18:00:00+00:00,-25.69071024106042,10250.593386183107,-1.5167043752845948,2
ACT4_ATR3,8428,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-18 06:00:00+00:00,1.351,1.1952857142857145,1.1952857142857145,-1.0,25.626483465457767,2,1,2,10250.593386183107,0.5013162725320903,2025-11-20 12:00:00+00:00,-25.626483465457767,10224.96690271765,-1.7629126143463816,2
ACT4_ATR3,4965,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-20 12:00:00+00:00,0.0233,0.0196,0.0196,-1.0,25.562417256794124,2,1,2,10224.96690271765,0.5025727042928223,2025-11-21 06:00:00+00:00,-25.562417256794124,10199.404485460855,-2.008505332810524,2
ACT4_ATR3,8833,ATA/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-27 12:00:00+00:00,0.0235,0.0221428571428571,0.0221428571428571,-1.0,25.498511213652137,2,1,2,10199.404485460855,0.5038322850053357,2025-11-29 12:00:00+00:00,-25.498511213652137,10173.905974247202,-2.253484069478504,2
ACT4_ATR3,4966,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-30 12:00:00+00:00,0.0248,0.0224142857142857,0.0224142857142857,-1.0,25.434764935618006,2,1,2,10173.905974247202,0.5050950225617401,2025-12-01 00:00:00+00:00,-25.434764935618006,10148.471209311583,-2.4978503593048145,2
ACT4_ATR3,3490,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,-1.0,25.371178023278958,2,1,2,10148.471209311583,0.5063609248739249,2025-12-04 00:00:00+00:00,-25.371178023278958,10123.100031288304,-2.7416057334065513,2
ACT4_ATR3,8970,ATM/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-04 18:00:00+00:00,0.941,0.8929999999999999,0.8929999999999999,-1.0,25.30775007822076,2,1,2,10123.100031288304,0.507629999873609,2025-12-05 12:00:00+00:00,-25.30775007822076,10097.792281210084,-2.984751719073029,2
ACT4_ATR3,5565,AGLD/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-09 12:00:00+00:00,0.314,0.2935714285714285,0.2935714285714285,-1.0,25.24448070302521,2,1,2,10097.792281210084,0.5089022555123899,2025-12-10 18:00:00+00:00,-25.24448070302521,10072.547800507058,-3.227289839775354,3
