date,equity,peak,dd_pct,open_pos,heat_pct,regime,pool
2024-01-30,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-01-31,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-01,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-02,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-03,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-04,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-05,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-02-06,3254.3791,3370.1524,-3.4353,10,2.5,BULL,B
2024-02-07,3254.3791,3370.1524,-3.4353,10,2.5,BULL,B
2024-02-08,3254.5383,3370.1524,-3.4305,9,2.25,BULL,B
2024-02-09,3254.5383,3370.1524,-3.4305,9,2.25,BULL,B
2024-02-10,3254.3977,3370.1524,-3.4347,8,2.0,BULL,B
2024-02-11,3259.4187,3370.1524,-3.2857,6,1.5,BULL,B
2024-02-12,3279.691,3370.1524,-2.6842,4,1.0,BULL,B
2024-02-13,3279.691,3370.1524,-2.6842,4,1.0,BULL,B
2024-02-14,3320.8575,3370.1524,-1.4627,2,0.5,BULL,B
2024-02-15,3352.3122,3370.1524,-0.5294,0,0.0,BULL,B
2024-02-16,3352.3122,3370.1524,-0.5294,0,0.0,BULL,B
2024-02-17,3352.3122,3370.1524,-0.5294,0,0.0,BULL,B
2024-02-18,3352.3122,3370.1524,-0.5294,0,0.0,BULL,B
2024-02-19,3352.3122,3370.1524,-0.5294,1,0.25,BULL,B
2024-02-20,3352.3122,3370.1524,-0.5294,1,0.25,BULL,B
2024-02-21,3352.3122,3370.1524,-0.5294,1,0.25,BULL,B
2024-02-22,3352.3122,3370.1524,-0.5294,1,0.25,BULL,B
2024-02-23,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-24,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-25,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-26,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-27,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-28,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-02-29,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-03-01,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-03-02,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-03-03,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-03-04,3352.3122,3370.1524,-0.5294,5,1.25,BULL,B
2024-03-05,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-06,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-07,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-08,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-09,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-10,3343.9314,3370.1524,-0.778,4,1.0,BULL,B
2024-03-11,3343.9314,3370.1524,-0.778,5,1.25,BULL,B
2024-03-12,3343.9314,3370.1524,-0.778,5,1.25,BULL,B
2024-03-13,3343.9314,3370.1524,-0.778,5,1.25,BULL,B
2024-03-14,3343.9314,3370.1524,-0.778,5,1.25,BULL,B
2024-03-15,3453.1213,3461.4812,-0.2415,0,0.0,BULL,B
2024-03-16,3453.1213,3461.4812,-0.2415,4,1.0,BULL,B
2024-03-17,3453.1213,3461.4812,-0.2415,4,1.0,BULL,B
2024-03-18,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-19,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-20,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-21,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-22,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-23,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-24,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-25,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-26,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-27,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-28,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-29,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-30,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-03-31,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-04-01,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-04-02,3453.1213,3461.4812,-0.2415,5,1.25,BULL,B
2024-04-03,3453.1213,3461.4812,-0.2415,6,1.5,BULL,B
2024-04-04,3453.1213,3461.4812,-0.2415,6,1.5,BULL,B
2024-04-05,3453.1213,3461.4812,-0.2415,6,1.5,BULL,B
2024-04-06,3519.2553,3519.2553,0.0,2,0.5,BULL,B
2024-04-07,3519.2553,3519.2553,0.0,2,0.5,BULL,B
2024-04-08,3518.1462,3519.2553,-0.0315,1,0.25,BULL,B
2024-04-09,3518.1462,3519.2553,-0.0315,1,0.25,BULL,B
2024-04-10,3518.1462,3519.2553,-0.0315,1,0.25,BULL,B
2024-04-11,3518.1462,3519.2553,-0.0315,2,0.5,BULL,B
2024-04-12,3509.5134,3519.2553,-0.2768,1,0.25,BULL,B
2024-04-13,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-14,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-15,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-16,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-17,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-18,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-19,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-20,3500.718,3519.2553,-0.5267,4,1.0,BULL,B
2024-04-21,3500.718,3519.2553,-0.5267,4,1.0,BULL,B
2024-04-22,3500.718,3519.2553,-0.5267,4,1.0,BULL,B
2024-04-23,3500.718,3519.2553,-0.5267,4,1.0,BULL,B
2024-04-24,3500.718,3519.2553,-0.5267,4,1.0,BULL,B
2024-04-25,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-26,3500.718,3519.2553,-0.5267,4,1.0,MIXED,B
2024-04-27,3500.718,3519.2553,-0.5267,5,1.25,MIXED,B
2024-04-28,3500.718,3519.2553,-0.5267,6,1.5,MIXED,B
2024-04-29,3500.718,3519.2553,-0.5267,6,1.5,MIXED,B
2024-04-30,3500.718,3519.2553,-0.5267,7,1.75,MIXED,B
2024-05-01,3491.9662,3519.2553,-0.7754,7,1.75,MIXED,B
2024-05-02,3491.9662,3519.2553,-0.7754,7,1.75,MIXED,B
2024-05-03,3491.9662,3519.2553,-0.7754,7,1.75,MIXED,B
2024-05-04,3507.8484,3519.2553,-0.3241,3,0.75,MIXED,B
2024-05-05,3507.8484,3519.2553,-0.3241,3,0.75,MIXED,B
2024-05-06,3507.8484,3519.2553,-0.3241,3,0.75,MIXED,B
2024-05-07,3507.8484,3519.2553,-0.3241,3,0.75,MIXED,B
2024-05-08,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-09,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-10,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-11,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-12,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-13,3507.8484,3519.2553,-0.3241,4,1.0,MIXED,B
2024-05-14,3507.8484,3519.2553,-0.3241,7,1.75,MIXED,B
2024-05-15,3507.8484,3519.2553,-0.3241,7,1.75,MIXED,B
2024-05-16,3507.8484,3519.2553,-0.3241,7,1.75,MIXED,B
2024-05-17,3507.8484,3519.2553,-0.3241,7,1.75,MIXED,B
2024-05-18,3507.8484,3519.2553,-0.3241,7,1.75,MIXED,B
2024-05-19,3509.7944,3519.2553,-0.2688,6,1.5,MIXED,B
2024-05-20,3509.7944,3519.2553,-0.2688,6,1.5,BULL,B
2024-05-21,3532.9286,3532.9286,0.0,5,1.25,BULL,B
2024-05-22,3547.7449,3547.7449,0.0,4,1.0,BULL,B
2024-05-23,3547.7449,3547.7449,0.0,4,1.0,BULL,B
2024-05-24,3547.7449,3547.7449,0.0,4,1.0,BULL,B
2024-05-25,3547.7449,3547.7449,0.0,6,1.5,BULL,B
2024-05-26,3547.7449,3547.7449,0.0,6,1.5,BULL,B
2024-05-27,3547.7449,3547.7449,0.0,6,1.5,BULL,B
2024-05-28,3547.7449,3547.7449,0.0,6,1.5,BULL,B
2024-05-29,3547.9944,3547.9944,0.0,5,1.25,BULL,B
2024-05-30,3547.9944,3547.9944,0.0,5,1.25,BULL,B
2024-05-31,3547.9944,3547.9944,0.0,5,1.25,BULL,B
2024-06-01,3547.9944,3547.9944,0.0,6,1.5,BULL,B
2024-06-02,3547.9944,3547.9944,0.0,6,1.5,BULL,B
2024-06-03,3547.9944,3547.9944,0.0,6,1.5,MIXED,B
2024-06-04,3583.8532,3583.8532,0.0,3,0.75,BULL,B
2024-06-05,3583.8532,3583.8532,0.0,3,0.75,BULL,B
2024-06-06,3583.8532,3583.8532,0.0,3,0.75,BULL,B
2024-06-07,3557.2445,3583.8532,-0.7425,0,0.0,MIXED,B
2024-06-08,3557.2445,3583.8532,-0.7425,0,0.0,MIXED,B
2024-06-09,3557.2445,3583.8532,-0.7425,0,0.0,MIXED,B
2024-06-10,3557.2445,3583.8532,-0.7425,1,0.25,MIXED,B
2024-06-11,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-12,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-13,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-14,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-15,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-16,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-17,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-18,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-19,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-20,3557.2445,3583.8532,-0.7425,2,0.5,MIXED,B
2024-06-21,3557.2445,3583.8532,-0.7425,3,0.75,MIXED,B
2024-06-22,3557.2445,3583.8532,-0.7425,3,0.75,MIXED,B
2024-06-23,3557.2445,3583.8532,-0.7425,3,0.75,MIXED,B
2024-06-24,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-25,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-26,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-27,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-28,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-29,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-06-30,3548.3514,3583.8532,-0.9906,2,0.5,MIXED,B
2024-07-01,3545.9243,3583.8532,-1.0583,1,0.25,MIXED,B
2024-07-02,3542.4546,3583.8532,-1.1551,0,0.0,MIXED,B
2024-07-03,3542.4546,3583.8532,-1.1551,0,0.0,MIXED,B
2024-07-04,3542.4546,3583.8532,-1.1551,0,0.0,BEAR,B
2024-07-05,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-06,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-07,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-08,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-09,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-10,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-11,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-12,3542.4546,3583.8532,-1.1551,1,0.25,BEAR,B
2024-07-13,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-14,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-15,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-16,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-17,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-18,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-19,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-20,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-21,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-22,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-23,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-24,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-25,3542.4546,3583.8532,-1.1551,1,0.25,MIXED,B
2024-07-26,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-07-27,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-07-28,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-07-29,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-07-30,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-07-31,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-08-01,3554.8059,3583.8532,-0.8105,0,0.0,MIXED,B
2024-08-02,3554.8059,3583.8532,-0.8105,2,0.5,MIXED,B
2024-08-03,3554.8059,3583.8532,-0.8105,3,0.75,MIXED,B
2024-08-04,3554.8059,3583.8532,-0.8105,3,0.75,BEAR,B
2024-08-05,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-06,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-07,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-08,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-09,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-10,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-11,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-12,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-13,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-14,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-15,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-16,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-17,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-18,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-19,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-20,3537.0319,3583.8532,-1.3065,1,0.25,BEAR,B
2024-08-21,3537.0319,3583.8532,-1.3065,1,0.25,MIXED,B
2024-08-22,3537.0319,3583.8532,-1.3065,2,0.5,MIXED,B
2024-08-23,3583.6752,3583.8532,-0.005,1,0.25,MIXED,B
2024-08-24,3583.6752,3583.8532,-0.005,1,0.25,MIXED,B
2024-08-25,3583.6752,3583.8532,-0.005,1,0.25,MIXED,B
2024-08-26,3583.6752,3583.8532,-0.005,1,0.25,MIXED,B
2024-08-27,3574.8327,3583.8532,-0.2517,0,0.0,BEAR,B
2024-08-28,3574.8327,3583.8532,-0.2517,0,0.0,BEAR,B
2024-08-29,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-08-30,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-08-31,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-09-01,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-09-02,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-09-03,3574.8327,3583.8532,-0.2517,1,0.25,BEAR,B
2024-09-04,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-05,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-06,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-07,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-08,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-09,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-10,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-11,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-12,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-13,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-14,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-15,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-16,3565.8956,3583.8532,-0.5011,1,0.25,BEAR,B
2024-09-17,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-18,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-19,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-20,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-21,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-22,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-23,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-24,3565.8956,3583.8532,-0.5011,1,0.25,MIXED,B
2024-09-25,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-09-26,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-09-27,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-09-28,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-09-29,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-09-30,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-10-01,3565.8956,3583.8532,-0.5011,0,0.0,MIXED,B
2024-10-02,3565.8956,3583.8532,-0.5011,2,0.5,MIXED,B
2024-10-03,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-04,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-05,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-06,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-07,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-08,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-09,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-10,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-11,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-12,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-13,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-14,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-15,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-16,3565.8956,3583.8532,-0.5011,3,0.75,MIXED,B
2024-10-17,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-18,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-19,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-20,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-21,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-22,3565.8956,3583.8532,-0.5011,4,1.0,MIXED,B
2024-10-23,3578.0086,3583.8532,-0.1631,2,0.5,MIXED,B
2024-10-24,3583.7468,3583.8532,-0.003,1,0.25,MIXED,B
2024-10-25,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-26,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-27,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-28,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-29,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-30,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-10-31,3583.7468,3583.8532,-0.003,2,0.5,MIXED,B
2024-11-01,3574.8321,3583.8532,-0.2517,1,0.25,MIXED,B
2024-11-02,3574.8321,3583.8532,-0.2517,1,0.25,MIXED,B
2024-11-03,3574.8321,3583.8532,-0.2517,4,1.0,MIXED,B
2024-11-04,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-05,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-06,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-07,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-08,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-09,3574.8321,3583.8532,-0.2517,5,1.25,MIXED,B
2024-11-10,3574.8321,3583.8532,-0.2517,5,1.25,BULL,B
2024-11-11,3574.8321,3583.8532,-0.2517,5,1.25,BULL,B
2024-11-12,3574.8321,3583.8532,-0.2517,5,1.25,BULL,B
2024-11-13,3574.8321,3583.8532,-0.2517,6,1.5,BULL,B
2024-11-14,3574.8321,3583.8532,-0.2517,6,1.5,BULL,B
2024-11-15,3588.3419,3588.3419,0.0,5,1.25,BULL,B
2024-11-16,3588.3419,3588.3419,0.0,5,1.25,BULL,B
2024-11-17,3588.3419,3588.3419,0.0,5,1.25,BULL,B
2024-11-18,3588.3419,3588.3419,0.0,5,1.25,BULL,B
2024-11-19,3588.3419,3588.3419,0.0,5,1.25,BULL,B
2024-11-20,3588.3419,3588.3419,0.0,6,1.5,BULL,B
2024-11-21,3588.3419,3588.3419,0.0,6,1.5,BULL,B
2024-11-22,3588.3419,3588.3419,0.0,6,1.5,BULL,B
2024-11-23,3588.3419,3588.3419,0.0,6,1.5,BULL,B
2024-11-24,3697.013,3697.013,0.0,3,0.75,BULL,B
2024-11-25,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-11-26,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-11-27,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-11-28,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-11-29,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-11-30,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-12-01,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-12-02,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-12-03,3747.7369,3747.7369,0.0,2,0.5,BULL,B
2024-12-04,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-05,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-06,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-07,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-08,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-09,3786.5216,3786.5216,0.0,1,0.25,BULL,B
2024-12-10,3786.5216,3786.5216,0.0,2,0.5,BULL,B
2024-12-11,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-12,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-13,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-14,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-15,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-16,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-17,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-18,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-19,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-20,3795.4463,3795.4463,0.0,1,0.25,BULL,B
2024-12-21,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-22,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-23,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-24,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-25,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-26,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-27,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-28,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-29,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-30,3795.4463,3795.4463,0.0,3,0.75,BULL,B
2024-12-31,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-01,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-02,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-03,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-04,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-05,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-06,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-07,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-08,3790.8117,3795.4463,-0.1221,2,0.5,BULL,B
2025-01-09,3790.8117,3795.4463,-0.1221,4,1.0,MIXED,B
2025-01-10,3790.8117,3795.4463,-0.1221,4,1.0,BULL,B
2025-01-11,3785.9371,3795.4463,-0.2505,2,0.5,MIXED,B
2025-01-12,3785.9371,3795.4463,-0.2505,2,0.5,MIXED,B
2025-01-13,3785.9371,3795.4463,-0.2505,2,0.5,MIXED,B
2025-01-14,3785.9371,3795.4463,-0.2505,2,0.5,MIXED,B
2025-01-15,3785.9371,3795.4463,-0.2505,2,0.5,BULL,B
2025-01-16,3785.9371,3795.4463,-0.2505,2,0.5,BULL,B
2025-01-17,3785.9371,3795.4463,-0.2505,2,0.5,BULL,B
2025-01-18,3785.9371,3795.4463,-0.2505,2,0.5,BULL,B
2025-01-19,3785.9371,3795.4463,-0.2505,2,0.5,MIXED,B
2025-01-20,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-21,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-22,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-23,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-24,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-25,3785.9371,3795.4463,-0.2505,3,0.75,MIXED,B
2025-01-26,3785.9371,3795.4463,-0.2505,5,1.25,MIXED,B
2025-01-27,3776.46,3795.4463,-0.5002,5,1.25,MIXED,B
2025-01-28,3776.46,3795.4463,-0.5002,6,1.5,MIXED,B
2025-01-29,3776.46,3795.4463,-0.5002,6,1.5,MIXED,B
2025-01-30,3782.3557,3795.4463,-0.3449,5,1.25,MIXED,B
2025-01-31,3782.3557,3795.4463,-0.3449,5,1.25,MIXED,B
2025-02-01,3782.3557,3795.4463,-0.3449,5,1.25,MIXED,B
2025-02-02,3763.4498,3795.4463,-0.843,3,0.75,MIXED,B
2025-02-03,3735.0789,3795.4463,-1.5905,0,0.0,MIXED,B
2025-02-04,3735.0789,3795.4463,-1.5905,1,0.25,MIXED,B
2025-02-05,3735.0789,3795.4463,-1.5905,1,0.25,MIXED,B
2025-02-06,3735.0789,3795.4463,-1.5905,1,0.25,MIXED,B
2025-02-07,3735.0789,3795.4463,-1.5905,1,0.25,MIXED,B
2025-02-08,3735.0789,3795.4463,-1.5905,2,0.5,MIXED,B
