symbol,timeframe,datetime,side,entry_time,entry_price,initial_stop,current_stop,old_stop,stop_changed,breakeven_active,chandelier_active,be_activated_this_bar,chand_activated_this_bar,chandelier_candidate,mfe_r,mae_r,close,high,low,atr
BB/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0763,0.0835,0.0835,0.0835,False,False,False,False,False,,0.05555555555555716,-0.6666666666666666,0.0778,0.0791,0.077,0.0032071428571428576
BFUSD/USDT,4h,2025-12-11 20:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.5185185185184972,0.9994,0.9995,0.9992,0.00020000000000000177
DODO/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0204,0.021357142857142856,0.021357142857142856,0.021357142857142856,False,False,False,False,False,,0.20895522388059978,-0.5223880597014904,0.0206,0.0209,0.0205,0.0004714285714285703
DOGE/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.13712,0.1445642857142857,0.1445642857142857,0.1445642857142857,False,False,False,False,False,,0.11955478794857075,-0.7643446555363664,0.14033,0.14281,0.13835,0.0037314285714285683
DOT/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,2.043,2.1914285714285717,2.1914285714285717,2.1914285714285717,False,False,False,False,False,,0.2358036573628497,-0.3368623676612113,2.066,2.093,2.026,0.07221428571428572
ENA/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.2477,0.2697714285714286,0.2697714285714286,0.2697714285714286,False,False,False,False,False,,0.054368932038835215,-0.9106796116504839,0.2649,0.2678,0.256,0.01013571428571429
FIL/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.382,1.4724285714285712,1.4724285714285712,1.4724285714285712,False,False,False,False,False,,0.3428120063191148,-0.27646129541864317,1.379,1.397,1.353,0.04535714285714284
HBAR/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,0.12924,0.1356642857142857,0.1356642857142857,0.1356642857142857,False,False,False,False,False,,0.12608405603735878,-0.46697798532354845,0.1299,0.13224,0.12876,0.003117142857142862
JTO/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.396,0.43542857142857144,0.43542857142857144,0.43542857142857144,False,False,False,False,False,,0.20289855072463778,-0.4565217391304336,0.405,0.414,0.396,0.01964285714285715
LAYER/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.1936,0.20284285714285713,0.20284285714285713,0.20284285714285713,False,False,False,False,False,,0.17310664605873147,-0.5734157650695514,0.1972,0.1989,0.1947,0.004492857142857144
MLN/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,5.25,5.464285714285714,5.25,5.25,False,True,False,False,False,,1.0266666666666648,-0.5133333333333345,5.13,5.17,5.11,0.10285714285714283
OSMO/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0672,0.07137142857142857,0.07137142857142857,0.07137142857142857,False,False,False,False,False,,0.19178082191780693,-0.6232876712328775,0.0692,0.0698,0.0684,0.0020285714285714304
PENDLE/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,2.265,2.4332857142857143,2.4332857142857143,2.4332857142857143,False,False,False,False,False,,0.30899830220713137,-0.44567062818336056,2.296,2.34,2.264,0.08192857142857142
PUMP/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.002742,0.002965,0.002965,0.002965,False,False,False,False,False,,0.05381165919282639,-0.8161434977578466,0.002859,0.002924,0.002789,0.00010535714285714286
SAGA/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0658,0.071,0.071,0.071,False,False,False,False,False,,0.21153846153846217,-1.173076923076924,0.0714,0.0719,0.0684,0.002807142857142856
SPK/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.023079,0.02468285714285714,0.02468285714285714,0.02468285714285714,False,False,False,False,False,,0.20637748285383348,-0.5742406698138434,0.02368,0.024,0.022976,0.0008233571428571421
TRX/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,0.279,0.28214285714285714,0.28214285714285714,0.28214285714285714,False,False,False,False,False,,0.7000000000000124,-0.922727272727261,0.2805,0.2813,0.28,0.0019642857142857123
UNI/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,5.316,5.685142857142857,5.685142857142857,5.685142857142857,False,False,False,False,False,,0.06230650154798674,-0.7774767801857579,5.548,5.603,5.398,0.18128571428571424
VIRTUAL/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.7964,0.8603,0.8603,0.8603,False,False,False,False,False,,0.06572769953051617,-0.9953051643192491,0.8418,0.86,0.8145,0.03264285714285713
WLFI/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.1447,0.15348571428571428,0.15348571428571428,0.15348571428571428,False,False,False,False,False,,0.12520325203251922,-0.5463414634146342,0.1469,0.1495,0.1465,0.0043571428571428554
XRP/USDT,4h,2025-12-11 20:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.9995,2.0806142857142857,2.0806142857142857,2.0806142857142857,False,False,False,False,False,,0.28108488904544005,-0.7088763649172221,2.034,2.057,2.0078,0.040371428571428565
XUSD/USDT,4h,2025-12-11 20:00:00+00:00,LONG,2025-12-10 16:00:00+00:00,1.0002,0.9997714285714286,0.9997714285714286,0.9997714285714286,False,False,False,False,False,,0.23333333333333334,-0.9333333333333333,1.0001,1.0001,0.9999,0.00024999999999997247
AI/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0409,0.04357142857142857,0.04357142857142857,0.04357142857142857,False,False,False,False,False,,0.07486631016042726,-0.8983957219251324,0.0423,0.0426,0.0418,0.0013428571428571446
BB/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0763,0.0835,0.0835,0.0835,False,False,False,False,False,,0.05555555555555716,-0.6666666666666666,0.0773,0.0783,0.0765,0.0030428571428571427
BFUSD/USDT,4h,2025-12-12 00:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.5185185185184972,0.9994,0.9995,0.9993,0.00020000000000000969
DODO/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0204,0.021357142857142856,0.021357142857142856,0.021357142857142856,False,False,False,False,False,,0.20895522388059978,-0.5223880597014904,0.0206,0.0207,0.0204,0.0004571428571428559
DOGE/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.13712,0.1445642857142857,0.1445642857142857,0.1445642857142857,False,False,False,False,False,,0.11955478794857075,-0.7643446555363664,0.14059,0.14133,0.13871,0.0034264285714285703
DOT/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,2.043,2.1914285714285717,2.1914285714285717,2.1914285714285717,False,False,False,False,False,,0.2358036573628497,-0.3368623676612113,2.066,2.082,2.028,0.06357142857142858
ENA/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.2477,0.2697714285714286,0.2697714285714286,0.2697714285714286,False,False,False,False,False,,0.054368932038835215,-0.9106796116504839,0.2642,0.2674,0.2613,0.009664285714285722
FIL/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.382,1.4724285714285712,1.4724285714285712,1.4724285714285712,False,False,False,False,False,,0.3428120063191148,-0.27646129541864317,1.389,1.399,1.364,0.04307142857142855
HBAR/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,0.12924,0.1356642857142857,0.1356642857142857,0.1356642857142857,False,False,False,False,False,,0.12608405603735878,-0.46697798532354845,0.12987,0.13159,0.12884,0.0029785714285714337
JTO/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.396,0.43542857142857144,0.43542857142857144,0.43542857142857144,False,False,False,False,False,,0.20289855072463778,-0.4565217391304336,0.406,0.41,0.4,0.017500000000000005
LAYER/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.1936,0.20284285714285713,0.20284285714285713,0.20284285714285713,False,False,False,False,False,,0.17310664605873147,-0.5734157650695514,0.1973,0.1975,0.195,0.0043785714285714305
MLN/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,5.25,5.464285714285714,5.25,5.25,False,True,False,False,False,,1.0266666666666648,-0.5133333333333345,5.12,5.14,5.06,0.10142857142857135
OSMO/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0672,0.07137142857142857,0.07137142857142857,0.07137142857142857,False,False,False,False,False,,0.19178082191780693,-0.6232876712328775,0.0689,0.0697,0.0684,0.0019500000000000014
PENDLE/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,2.265,2.4332857142857143,2.4332857142857143,2.4332857142857143,False,False,False,False,False,,0.30899830220713137,-0.44567062818336056,2.272,2.306,2.255,0.07985714285714285
PUMP/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.002742,0.002965,0.002965,0.002965,False,False,False,False,False,,0.05381165919282639,-0.8161434977578466,0.002847,0.002881,0.002817,0.00010128571428571428
SPK/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.023079,0.02468285714285714,0.02468285714285714,0.02468285714285714,False,False,False,False,False,,0.20637748285383348,-0.5742406698138434,0.023436,0.023704,0.023249,0.0007699999999999993
TRX/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,0.279,0.28214285714285714,0.28214285714285714,0.28214285714285714,False,False,False,False,False,,0.7000000000000124,-0.922727272727261,0.28,0.2808,0.2797,0.0018357142857142819
UNI/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,5.316,5.685142857142857,5.685142857142857,5.685142857142857,False,False,False,False,False,,0.06230650154798674,-0.7774767801857579,5.538,5.592,5.464,0.1722857142857142
VIRTUAL/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.7964,0.8603,0.8603,0.8603,False,False,False,False,False,,0.06572769953051617,-0.9953051643192491,0.8378,0.8471,0.8224,0.031492857142857135
WLFI/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.1447,0.15348571428571428,0.15348571428571428,0.15348571428571428,False,False,False,False,False,,0.12520325203251922,-0.5463414634146342,0.1464,0.1469,0.1444,0.004078571428571427
XRP/USDT,4h,2025-12-12 00:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.9995,2.0806142857142857,2.0806142857142857,2.0806142857142857,False,False,False,False,False,,0.28108488904544005,-0.7088763649172221,2.0315,2.0434,2.0157,0.03787857142857146
XUSD/USDT,4h,2025-12-12 00:00:00+00:00,LONG,2025-12-10 16:00:00+00:00,1.0002,0.9997714285714286,0.9997714285714286,0.9997714285714286,False,False,False,False,False,,0.23333333333333334,-0.9333333333333333,0.9999,1.0001,0.9998,0.0002571428571428288
AI/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0409,0.04357142857142857,0.04357142857142857,0.04357142857142857,False,False,False,False,False,,0.07486631016042726,-0.8983957219251324,0.0421,0.0426,0.0419,0.0013142857142857158
BB/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0763,0.0835,0.0835,0.0835,False,False,False,False,False,,0.05555555555555716,-0.6666666666666666,0.0772,0.0784,0.0769,0.0029071428571428573
BFUSD/USDT,4h,2025-12-12 04:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.5185185185184972,0.9992,0.9995,0.9992,0.000207142857142874
DODO/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0204,0.021357142857142856,0.021357142857142856,0.021357142857142856,False,False,False,False,False,,0.20895522388059978,-0.5223880597014904,0.0207,0.0208,0.0205,0.00044999999999999874
DOGE/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.13712,0.1445642857142857,0.1445642857142857,0.1445642857142857,False,False,False,False,False,,0.11955478794857075,-0.7643446555363664,0.14063,0.14155,0.13976,0.0032149999999999995
DOT/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,2.043,2.1914285714285717,2.1914285714285717,2.1914285714285717,False,False,False,False,False,,0.2358036573628497,-0.3570741097208848,2.058,2.096,2.051,0.06228571428571428
ENA/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.2477,0.2697714285714286,0.2697714285714286,0.2697714285714286,False,False,False,False,False,,0.054368932038835215,-0.9106796116504839,0.2625,0.2667,0.2617,0.009264285714285723
FIL/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.382,1.4724285714285712,1.4724285714285712,1.4724285714285712,False,False,False,False,False,,0.3428120063191148,-0.27646129541864317,1.386,1.406,1.385,0.04192857142857139
HBAR/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,0.12924,0.1356642857142857,0.1356642857142857,0.1356642857142857,False,False,False,False,False,,0.12608405603735878,-0.46697798532354845,0.13028,0.13095,0.12926,0.002875714285714289
JTO/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.396,0.43542857142857144,0.43542857142857144,0.43542857142857144,False,False,False,False,False,,0.20289855072463778,-0.4565217391304336,0.406,0.41,0.4,0.01657142857142857
LAYER/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.1936,0.20284285714285713,0.20284285714285713,0.20284285714285713,False,False,False,False,False,,0.17310664605873147,-0.6275115919629053,0.1973,0.1994,0.1959,0.004264285714285716
MLN/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,5.25,5.464285714285714,5.25,5.25,False,True,False,False,False,,1.0266666666666648,-0.5133333333333345,5.12,5.16,5.1,0.0971428571428571
OSMO/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0672,0.07137142857142857,0.07137142857142857,0.07137142857142857,False,False,False,False,False,,0.19178082191780693,-0.6232876712328775,0.0693,0.0696,0.0685,0.0018214285714285721
PENDLE/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,2.265,2.4332857142857143,2.4332857142857143,2.4332857142857143,False,False,False,False,False,,0.30899830220713137,-0.44567062818336056,2.286,2.309,2.265,0.07507142857142858
PUMP/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.002742,0.002965,0.002965,0.002965,False,False,False,False,False,,0.05381165919282639,-0.8161434977578466,0.002867,0.002885,0.002836,9.492857142857145e-05
SPK/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.023079,0.02468285714285714,0.02468285714285714,0.02468285714285714,False,False,False,False,False,,0.20637748285383348,-0.5742406698138434,0.023504,0.023751,0.023388,0.0007308571428571425
TRX/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,0.279,0.28214285714285714,0.28214285714285714,0.28214285714285714,False,False,False,False,False,,0.7000000000000124,-0.922727272727261,0.2789,0.28,0.2787,0.0018285714285714294
UNI/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,5.316,5.685142857142857,5.685142857142857,5.685142857142857,False,False,False,False,False,,0.06230650154798674,-0.7910216718266245,5.575,5.608,5.493,0.16585714285714273
VIRTUAL/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.7964,0.8603,0.8603,0.8603,False,False,False,False,False,,0.06572769953051617,-0.9953051643192491,0.8423,0.8575,0.8367,0.029607142857142856
WLFI/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.1447,0.15348571428571428,0.15348571428571428,0.15348571428571428,False,False,False,False,False,,0.12520325203251922,-0.5463414634146342,0.1462,0.1471,0.1452,0.003764285714285714
XRP/USDT,4h,2025-12-12 04:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.9995,2.0806142857142857,2.0806142857142857,2.0806142857142857,False,False,False,False,False,,0.28108488904544005,-0.7088763649172221,2.0373,2.0433,2.0235,0.03579285714285718
XUSD/USDT,4h,2025-12-12 04:00:00+00:00,LONG,2025-12-10 16:00:00+00:00,1.0002,0.9997714285714286,0.9997714285714286,0.9997714285714286,False,False,False,False,False,,0.23333333333333334,-0.9333333333333333,1.0001,1.0002,0.9998,0.0002714285714285415
AI/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0409,0.04357142857142857,0.04357142857142857,0.04357142857142857,False,False,False,False,False,,0.07486631016042726,-0.8983957219251324,0.0422,0.0426,0.0417,0.0013214285714285726
BB/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0763,0.0835,0.0835,0.0835,False,False,False,False,False,,0.05555555555555716,-0.6666666666666666,0.0772,0.0781,0.0769,0.002864285714285715
BFUSD/USDT,4h,2025-12-12 08:00:00+00:00,LONG,2025-12-11 08:00:00+00:00,0.9994,0.9990142857142857,0.9990142857142857,0.9990142857142857,False,False,False,False,False,,0.2592592592595364,-0.7777777777777458,0.9993,0.9993,0.9991,0.00020000000000001763
DODO/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0204,0.021357142857142856,0.021357142857142856,0.021357142857142856,False,False,False,False,False,,0.20895522388059978,-0.5223880597014904,0.0208,0.0208,0.0206,0.00044285714285714165
DOGE/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 12:00:00+00:00,0.13712,0.1445642857142857,0.1445642857142857,0.1445642857142857,False,False,False,False,False,,0.11955478794857075,-0.7643446555363664,0.1411,0.14138,0.13992,0.0031564285714285717
DOT/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,2.043,2.1914285714285717,2.1914285714285717,2.1914285714285717,False,False,False,False,False,,0.2358036573628497,-0.3570741097208848,2.047,2.06,2.026,0.060285714285714276
ENA/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.2477,0.2697714285714286,0.2697714285714286,0.2697714285714286,False,False,False,False,False,,0.054368932038835215,-0.9106796116504839,0.2659,0.2667,0.2607,0.009035714285714296
FIL/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,1.382,1.4724285714285712,1.4724285714285712,1.4724285714285712,False,False,False,False,False,,0.3428120063191148,-0.35387045813586165,1.392,1.414,1.384,0.04178571428571425
HBAR/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 08:00:00+00:00,0.12924,0.1356642857142857,0.1356642857142857,0.1356642857142857,False,False,False,False,False,,0.12608405603735878,-0.46697798532354845,0.12919,0.13056,0.12905,0.002800000000000003
JTO/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.396,0.43542857142857144,0.43542857142857144,0.43542857142857144,False,False,False,False,False,,0.20289855072463778,-0.4565217391304336,0.406,0.409,0.403,0.016142857142857136
LAYER/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.1936,0.20284285714285713,0.20284285714285713,0.20284285714285713,False,False,False,False,False,,0.17310664605873147,-0.6275115919629053,0.1977,0.1984,0.196,0.004114285714285717
MLN/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,5.25,5.464285714285714,5.25,5.25,False,True,False,False,False,,1.0266666666666648,-0.5133333333333345,5.13,5.14,5.08,0.09428571428571418
OSMO/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.0672,0.07137142857142857,0.07137142857142857,0.07137142857142857,False,False,False,False,False,,0.19178082191780693,-0.6232876712328775,0.0687,0.0697,0.0681,0.0018214285714285721
PENDLE/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,2.265,2.4332857142857143,2.4332857142857143,2.4332857142857143,False,False,False,False,False,,0.30899830220713137,-0.44567062818336056,2.292,2.302,2.272,0.07228571428571431
PUMP/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.002742,0.002965,0.002965,0.002965,False,False,False,False,False,,0.05381165919282639,-0.8161434977578466,0.002897,0.002903,0.002843,9.371428571428576e-05
SPK/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-11 00:00:00+00:00,0.023079,0.02468285714285714,0.02468285714285714,0.02468285714285714,False,False,False,False,False,,0.20637748285383348,-0.5742406698138434,0.023477,0.023583,0.023258,0.000711785714285714
TRX/USDT,4h,2025-12-12 08:00:00+00:00,SHORT,2025-12-10 08:00:00+00:00,0.279,0.28214285714285714,0.28214285714285714,0.28214285714285714,False,False,False,False,False,,0.7000000000000124,-0.922727272727261,0.2776,0.279,0.2771,0.0019071428571428612
