symbol,entry_ts,r,funding,year,tf,lookback_n,hold_bars,atr_mult,ov_s7,ov_mc,ov_any
DASHUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
DASHUSDT,1702886400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
DASHUSDT,1704283200000,1.1580768274432711,0.00030879,2024,4h,15,30,2.0,False,True,True
DASHUSDT,1705593600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
DASHUSDT,1712937600000,1.5127912152504157,0.0001,2024,4h,15,30,2.0,False,False,False
DASHUSDT,1717776000000,0.7868354093528752,0.0001,2024,4h,15,30,2.0,True,True,True
DASHUSDT,1718668800000,-0.6624527192857218,0.0001,2024,4h,15,30,2.0,False,False,False
DASHUSDT,1719216000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DASHUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
DASHUSDT,1722528000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DASHUSDT,1722816000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DASHUSDT,1727784000000,-0.698468030310905,0.0001,2024,4h,15,30,2.0,False,True,True
DASHUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
DASHUSDT,1736251200000,1.1429890114615573,0.0001,2025,4h,15,30,2.0,False,True,True
DASHUSDT,1737950400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
DASHUSDT,1738512000000,0.6838344971231551,0.0001,2025,4h,15,30,2.0,False,False,False
DASHUSDT,1749153600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DASHUSDT,1758513600000,-0.0536041732080576,0.0001,2025,4h,15,30,2.0,False,False,False
DODOXUSDT,1696838400000,0.4974861801493023,0.0001,2023,4h,15,30,2.0,False,True,True
DOGEUSDT,1599033600000,2.6757277806480864,0.0001,2020,4h,15,30,2.0,True,False,True
DOGEUSDT,1600675200000,-0.0615690609104913,0.0001,2020,4h,15,30,2.0,True,False,True
DOGEUSDT,1611748800000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1624176000000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1631016000000,0.1327839037603835,0.0007534,2021,4h,15,30,2.0,False,True,True
DOGEUSDT,1636574400000,-0.1928501151306239,0.00088314,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1637020800000,1.0255409287480286,0.00029746,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1637913600000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1638590400000,-0.6642945270807544,0.0001,2021,4h,15,30,2.0,False,False,False
DOGEUSDT,1641398400000,2.258744578550134,0.0001,2022,4h,15,30,2.0,True,False,True
DOGEUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DOGEUSDT,1663070400000,-0.152528122943495,0.0001,2022,4h,15,30,2.0,True,False,True
DOGEUSDT,1675958400000,0.1094754104218272,0.0001,2023,4h,15,30,2.0,False,False,False
DOGEUSDT,1678392000000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
DOGEUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
DOGEUSDT,1686369600000,-0.018502834858745,0.0001,2023,4h,15,30,2.0,True,True,True
DOGEUSDT,1692115200000,2.76576395011899,0.0001,2023,4h,15,30,2.0,True,False,True
DOGEUSDT,1704283200000,0.803245120504005,0.00037008,2024,4h,15,30,2.0,False,False,False
DOGEUSDT,1705593600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DOGEUSDT,1712937600000,1.2867958084788262,0.00012902,2024,4h,15,30,2.0,False,True,True
DOGEUSDT,1717776000000,-0.1541699828425274,0.0001,2024,4h,15,30,2.0,False,False,False
DOGEUSDT,1720051200000,1.488882563841533,0.0001,2024,4h,15,30,2.0,False,False,False
DOGEUSDT,1724788800000,-0.0456958650175596,0.0001,2024,4h,15,30,2.0,False,True,True
DOGEUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DOGEUSDT,1760126400000,-0.114093211892253,0.0001,2025,4h,15,30,2.0,False,False,False
DOTUSDT,1608537600000,-1.0,0.000282,2020,4h,15,30,2.0,False,True,True
DOTUSDT,1616616000000,-1.0,0.00031669,2021,4h,15,30,2.0,False,False,False
DOTUSDT,1618704000000,0.4797501298435796,0.00225292,2021,4h,15,30,2.0,False,True,True
DOTUSDT,1621425600000,0.6928451809679962,0.0003838,2021,4h,15,30,2.0,False,True,True
DOTUSDT,1624262400000,1.699538437238205,0.0001,2021,4h,15,30,2.0,False,True,True
DOTUSDT,1637020800000,-0.1140174038710623,0.00020185,2021,4h,15,30,2.0,False,False,False
DOTUSDT,1637913600000,-1.0,0.00026328,2021,4h,15,30,2.0,False,False,False
DOTUSDT,1638590400000,-0.279544730090607,0.0001,2021,4h,15,30,2.0,False,False,False
DOTUSDT,1670788800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DOTUSDT,1672200000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DOTUSDT,1677801600000,0.6045070635911978,0.0001,2023,4h,15,30,2.0,False,False,False
DOTUSDT,1679500800000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
DOTUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
DOTUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DOTUSDT,1711944000000,2.2695520469324606,0.00073797,2024,4h,15,30,2.0,False,True,True
DOTUSDT,1712937600000,0.867613904536918,0.00013768,2024,4h,15,30,2.0,False,False,False
DOTUSDT,1717776000000,-0.3049307543220355,0.00025084,2024,4h,15,30,2.0,True,True,True
DOTUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
DOTUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
DOTUSDT,1734552000000,0.9594193981171198,0.0001,2024,4h,15,30,2.0,False,False,False
DOTUSDT,1735560000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DOTUSDT,1736251200000,1.3730782040668097,0.0001,2025,4h,15,30,2.0,False,False,False
DOTUSDT,1737316800000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
DOTUSDT,1743955200000,1.0757675760069991,0.0001,2025,4h,15,30,2.0,False,False,False
DOTUSDT,1760126400000,-0.3220043182311513,0.0001,2025,4h,15,30,2.0,False,False,False
DOTUSDT,1763654400000,1.9035598429545515,0.0001,2025,4h,15,30,2.0,False,False,False
DOTUSDT,1780315200000,3.3539139993109983,0.0001,2026,4h,15,30,2.0,False,False,False
DRIFTUSDT,1760126400000,0.3386282696054361,0.00013927,2025,4h,15,30,2.0,False,False,False
DUSKUSDT,1652875200000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
DUSKUSDT,1663545600000,-0.6034187199157323,0.0001,2022,4h,15,30,2.0,True,True,True
DUSKUSDT,1683504000000,0.7236105974460374,0.0001,2023,4h,15,30,2.0,False,False,False
DUSKUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
DUSKUSDT,1686369600000,0.015578530240628,0.0001,2023,4h,15,30,2.0,False,True,True
DUSKUSDT,1690185600000,-0.4471441460157011,0.0001,2023,4h,15,30,2.0,False,False,False
DUSKUSDT,1691582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
DUSKUSDT,1692302400000,0.3776214752748408,0.0001,2023,4h,15,30,2.0,False,True,True
DUSKUSDT,1702886400000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
DUSKUSDT,1712937600000,0.5940769177120296,0.0001,2024,4h,15,30,2.0,False,False,False
DUSKUSDT,1715558400000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
DUSKUSDT,1718668800000,0.239946327521723,0.0001,2024,4h,15,30,2.0,False,False,False
DUSKUSDT,1726416000000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
DUSKUSDT,1727784000000,0.7442583536709431,0.0001,2024,4h,15,30,2.0,False,True,True
DUSKUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
DUSKUSDT,1734681600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
DUSKUSDT,1736251200000,1.782455723690883,0.0001,2025,4h,15,30,2.0,False,True,True
DUSKUSDT,1738512000000,1.2392280415271544,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1741622400000,-0.6995632328001866,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1742990400000,3.1932148623240537,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1743624000000,1.1303496859885644,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1749715200000,0.9540632661898868,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DUSKUSDT,1758513600000,0.3329895089612298,0.0001,2025,4h,15,30,2.0,True,True,True
DUSKUSDT,1760126400000,-0.458565444517688,0.0001,2025,4h,15,30,2.0,False,True,True
DYDXUSDT,1636574400000,0.1402787694731466,0.00094526,2021,4h,15,30,2.0,True,True,True
DYDXUSDT,1637020800000,-1.0,0.00037466,2021,4h,15,30,2.0,True,True,True
DYDXUSDT,1637913600000,-0.0878002505692137,0.00028666,2021,4h,15,30,2.0,False,True,True
DYDXUSDT,1638590400000,-0.0739225070170629,0.0001,2021,4h,15,30,2.0,False,False,False
DYDXUSDT,1641412800000,1.911129415641632,0.0001,2022,4h,15,30,2.0,True,False,True
DYDXUSDT,1651348800000,0.4506032411021259,0.0001,2022,4h,15,30,2.0,True,False,True
DYDXUSDT,1671624000000,1.0142222454702072,0.0001,2022,4h,15,30,2.0,False,False,False
DYDXUSDT,1674043200000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
DYDXUSDT,1678190400000,1.9972121307157011,0.0001,2023,4h,15,30,2.0,False,True,True
DYDXUSDT,1683504000000,0.7254267340400805,0.0001,2023,4h,15,30,2.0,False,True,True
DYDXUSDT,1685980800000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
DYDXUSDT,1686369600000,0.1550986644622469,0.0001,2023,4h,15,30,2.0,False,True,True
DYDXUSDT,1692302400000,-0.1164291907980058,0.0001,2023,4h,15,30,2.0,True,True,True
DYDXUSDT,1702252800000,-0.0392098624161827,0.00024603,2023,4h,15,30,2.0,False,False,False
DYDXUSDT,1704283200000,0.9043403345245088,0.00035104,2024,4h,15,30,2.0,False,True,True
DYDXUSDT,1711944000000,2.24213912053505,0.00052735,2024,4h,15,30,2.0,False,True,True
DYDXUSDT,1712937600000,1.0470926993246767,0.00022443,2024,4h,15,30,2.0,False,False,False
DYDXUSDT,1715688000000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
DYDXUSDT,1716465600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
DYDXUSDT,1717776000000,0.7050632823569181,0.00022182,2024,4h,15,30,2.0,True,True,True
DYDXUSDT,1718380800000,0.7901509457512015,0.0001,2024,4h,15,30,2.0,True,True,True
DYDXUSDT,1720051200000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
DYDXUSDT,1721736000000,0.2633757201440181,0.0001,2024,4h,15,30,2.0,True,True,True
DYDXUSDT,1724155200000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
DYDXUSDT,1725019200000,1.089280099472179,0.0001,2024,4h,15,30,2.0,True,False,True
DYDXUSDT,1727784000000,1.135858024687174,0.0001,2024,4h,15,30,2.0,False,True,True
DYDXUSDT,1734552000000,1.1943294476424695,0.0001,2024,4h,15,30,2.0,False,False,False
DYDXUSDT,1736251200000,1.8872405391197744,0.0001,2025,4h,15,30,2.0,False,True,True
DYDXUSDT,1737316800000,-0.2213280625498901,0.0001,2025,4h,15,30,2.0,False,True,True
DYDXUSDT,1737950400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
DYDXUSDT,1738512000000,1.3508741313094217,0.0001,2025,4h,15,30,2.0,False,False,False
DYDXUSDT,1741622400000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DYDXUSDT,1743624000000,1.0142461471989237,0.0001,2025,4h,15,30,2.0,True,True,True
DYDXUSDT,1757937600000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
DYDXUSDT,1759838400000,7.542214564852505,0.0001,2025,4h,15,30,2.0,False,True,True
DYDXUSDT,1761840000000,0.658739651116466,0.0001,2025,4h,15,30,2.0,True,False,True
DYDXUSDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DYDXUSDT,1766073600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
DYDXUSDT,1768780800000,0.5728854670876554,0.0001,2026,4h,15,30,2.0,True,False,True
DYDXUSDT,1769356800000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
DYDXUSDT,1769731200000,1.6925821682538205,0.0001,2026,4h,15,30,2.0,True,False,True
DYMUSDT,1711944000000,1.011573684037729,0.00054743,2024,4h,15,30,2.0,True,True,True
DYMUSDT,1712750400000,3.311925556620837,0.00010981,2024,4h,15,30,2.0,True,False,True
EDUUSDT,1688126400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
EDUUSDT,1690185600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
EDUUSDT,1692115200000,4.018571897111773,0.0001,2023,4h,15,30,2.0,True,True,True
EDUUSDT,1693108800000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
EDUUSDT,1704283200000,1.4719037897832792,0.000598,2024,4h,15,30,2.0,False,True,True
EDUUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
EDUUSDT,1709654400000,-1.0,0.00123397,2024,4h,15,30,2.0,False,False,False
EDUUSDT,1711944000000,2.043574792571611,0.00077085,2024,4h,15,30,2.0,False,False,False
EDUUSDT,1712937600000,1.191373700350374,0.0001,2024,4h,15,30,2.0,False,False,False
EDUUSDT,1717776000000,0.4939714296353067,0.0001662,2024,4h,15,30,2.0,False,False,False
EDUUSDT,1729886400000,-0.2688696967225369,0.0001,2024,4h,15,30,2.0,True,True,True
EDUUSDT,1733774400000,-1.0,0.0001624,2024,4h,15,30,2.0,False,True,True
EDUUSDT,1734552000000,0.3576133537434943,0.0001,2024,4h,15,30,2.0,False,False,False
EDUUSDT,1736251200000,0.6528546869261153,0.0001,2025,4h,15,30,2.0,True,True,True
EDUUSDT,1738512000000,2.25615694962857,0.0001,2025,4h,15,30,2.0,True,False,True
EDUUSDT,1740153600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
EDUUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
EDUUSDT,1765814400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
EDUUSDT,1768780800000,-1.0,0.0001,2026,4h,15,30,2.0,False,True,True
EDUUSDT,1769313600000,-1.0,0.0001,2026,4h,15,30,2.0,False,True,True
EDUUSDT,1771992000000,-1.0,0.0001,2026,4h,15,30,2.0,False,False,False
EDUUSDT,1773360000000,2.198302701820977,0.0001,2026,4h,15,30,2.0,True,False,True
EDUUSDT,1774440000000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
EDUUSDT,1775116800000,1.943251628515143,0.0001,2026,4h,15,30,2.0,True,False,True
EDUUSDT,1780531200000,1.69739554979758,0.0001,2026,4h,15,30,2.0,True,False,True
EGLDUSDT,1618704000000,-1.0,0.00180002,2021,4h,15,30,2.0,False,False,False
EGLDUSDT,1632124800000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
EGLDUSDT,1641412800000,1.345079620457991,0.0001,2022,4h,15,30,2.0,False,False,False
EGLDUSDT,1642795200000,-1.0,0.0001,2022,4h,15,30,2.0,False,False,False
EGLDUSDT,1649246400000,1.39510875575164,0.0001,2022,4h,15,30,2.0,True,False,True
EGLDUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
EGLDUSDT,1663070400000,-0.4260029969626706,0.0001,2022,4h,15,30,2.0,True,True,True
EGLDUSDT,1671480000000,0.1548579854760104,0.0001,2022,4h,15,30,2.0,True,True,True
EGLDUSDT,1677801600000,-0.0535481767114,0.0001,2023,4h,15,30,2.0,False,False,False
EGLDUSDT,1678392000000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
EGLDUSDT,1680451200000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
EGLDUSDT,1681891200000,0.7566330096933054,0.00012443,2023,4h,15,30,2.0,False,True,True
EGLDUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
EGLDUSDT,1686355200000,2.6834703493379246,0.0001,2023,4h,15,30,2.0,True,True,True
EGLDUSDT,1689854400000,1.0437622052414146,0.0001,2023,4h,15,30,2.0,False,True,True
EGLDUSDT,1691409600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
EGLDUSDT,1692115200000,1.6427189846953598,0.0001,2023,4h,15,30,2.0,True,False,True
EGLDUSDT,1692720000000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
EGLDUSDT,1696838400000,-0.6882383838859865,0.0001,2023,4h,15,30,2.0,True,True,True
EGLDUSDT,1704283200000,1.383252057236089,0.00027645,2024,4h,15,30,2.0,False,True,True
EGLDUSDT,1711540800000,0.9039942754069052,0.00047516,2024,4h,15,30,2.0,False,True,True
EGLDUSDT,1712016000000,-0.0350912795778458,0.00014834,2024,4h,15,30,2.0,False,True,True
EGLDUSDT,1712937600000,1.0436119291620656,0.00011305,2024,4h,15,30,2.0,False,False,False
EGLDUSDT,1717776000000,0.541446010349354,0.00011573,2024,4h,15,30,2.0,True,True,True
EGLDUSDT,1718668800000,-0.0315125142680416,0.0001,2024,4h,15,30,2.0,True,False,True
EGLDUSDT,1722470400000,3.368969812902441,0.0001,2024,4h,15,30,2.0,True,False,True
EGLDUSDT,1724788800000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
EGLDUSDT,1727798400000,-0.3585985778199101,0.0001,2024,4h,15,30,2.0,False,True,True
EGLDUSDT,1729872000000,0.1512759463467538,0.0001,2024,4h,15,30,2.0,True,True,True
EGLDUSDT,1734552000000,1.0623984960323214,0.0001,2024,4h,15,30,2.0,False,False,False
EGLDUSDT,1736251200000,1.1662531915441712,0.0001,2025,4h,15,30,2.0,False,True,True
EGLDUSDT,1737316800000,0.4669114325923776,0.0001,2025,4h,15,30,2.0,False,True,True
EGLDUSDT,1737936000000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
EGLDUSDT,1738512000000,1.1909544558627854,0.0001,2025,4h,15,30,2.0,False,False,False
EGLDUSDT,1743624000000,2.3307761017612987,0.0001,2025,4h,15,30,2.0,True,True,True
EGLDUSDT,1748563200000,0.485234352479346,0.0001,2025,4h,15,30,2.0,True,False,True
EGLDUSDT,1758513600000,-0.1865482684299845,0.0001,2025,4h,15,30,2.0,True,True,True
EGLDUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
EGLDUSDT,1767009600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
EGLDUSDT,1770292800000,-1.0,0.0001,2026,4h,15,30,2.0,False,False,False
EGLDUSDT,1771804800000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
EGLDUSDT,1780401600000,1.8643545533116568,0.0001,2026,4h,15,30,2.0,True,False,True
ENJUSDT,1608753600000,-1.0,0.0001,2020,4h,15,30,2.0,False,False,False
ENJUSDT,1631016000000,-0.0289594447526668,0.00066527,2021,4h,15,30,2.0,False,True,True
ENJUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
ENJUSDT,1651348800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
ENJUSDT,1667880000000,3.1049775813733858,0.0001,2022,4h,15,30,2.0,True,False,True
ENJUSDT,1668988800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
ENJUSDT,1677801600000,-0.1330298913395191,0.0001,2023,4h,15,30,2.0,False,False,False
ENJUSDT,1679918400000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
ENJUSDT,1681891200000,1.323448337631856,0.0001,2023,4h,15,30,2.0,False,True,True
ENJUSDT,1683504000000,0.8782278639748644,0.0001,2023,4h,15,30,2.0,True,False,True
ENJUSDT,1684929600000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
ENJUSDT,1685966400000,4.12246821440523,0.0001,2023,4h,15,30,2.0,True,True,True
ENJUSDT,1692115200000,3.2198917754040672,0.0001,2023,4h,15,30,2.0,True,True,True
ENJUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
ENJUSDT,1704283200000,1.4943355498138375,0.00036582,2024,4h,15,30,2.0,False,True,True
ENJUSDT,1711944000000,1.7116522558415022,0.00058378,2024,4h,15,30,2.0,False,False,False
ENJUSDT,1712937600000,1.259913979998759,0.0001,2024,4h,15,30,2.0,False,True,True
ENJUSDT,1717171200000,0.6444234335348318,0.0001,2024,4h,15,30,2.0,False,True,True
ENJUSDT,1717776000000,0.9740260537285164,0.00011781,2024,4h,15,30,2.0,False,True,True
ENJUSDT,1718380800000,1.3155433014173488,0.0001,2024,4h,15,30,2.0,False,False,False
ENJUSDT,1722513600000,3.0494490012653817,0.0001,2024,4h,15,30,2.0,True,False,True
ENJUSDT,1724788800000,0.6197439234347384,0.0001,2024,4h,15,30,2.0,True,True,True
ENJUSDT,1727798400000,-0.1054175541737792,0.0001,2024,4h,15,30,2.0,False,False,False
ENJUSDT,1729886400000,-0.5048242009192807,0.0001,2024,4h,15,30,2.0,False,True,True
ENJUSDT,1734552000000,0.8665994924250241,0.0001,2024,4h,15,30,2.0,False,False,False
ENJUSDT,1736251200000,1.86428088288765,0.0001,2025,4h,15,30,2.0,False,True,True
ENJUSDT,1737316800000,0.3070407177124755,0.0001,2025,4h,15,30,2.0,False,True,True
ENJUSDT,1738512000000,0.508850677967344,0.0001,2025,4h,15,30,2.0,False,False,False
ENJUSDT,1758499200000,1.416425626127497,0.0001,2025,4h,15,30,2.0,True,True,True
ENJUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
ENJUSDT,1767196800000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
ENJUSDT,1769356800000,-1.0,0.0001,2026,4h,15,30,2.0,False,True,True
ENSUSDT,1677801600000,0.4825199899773813,0.0001,2023,4h,15,30,2.0,False,True,True
ENSUSDT,1683504000000,0.2520368075452527,0.0001,2023,4h,15,30,2.0,True,False,True
ENSUSDT,1685966400000,5.925564748520625,0.0001,2023,4h,15,30,2.0,True,True,True
ENSUSDT,1690185600000,-0.3319908249880207,0.0001,2023,4h,15,30,2.0,True,False,True
ENSUSDT,1692115200000,1.120957472766235,0.0001,2023,4h,15,30,2.0,True,False,True
ENSUSDT,1696838400000,0.757838847301509,0.0001,2023,4h,15,30,2.0,True,False,True
ENSUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
ENSUSDT,1702886400000,-1.0,0.00026768,2023,4h,15,30,2.0,False,False,False
ENSUSDT,1709136000000,-1.0,0.00082901,2024,4h,15,30,2.0,False,True,True
ENSUSDT,1712937600000,1.2205198128511454,0.00018916,2024,4h,15,30,2.0,False,True,True
ENSUSDT,1727784000000,0.6735942173078878,0.0001,2024,4h,15,30,2.0,False,True,True
ENSUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
ENSUSDT,1736251200000,1.274600682218764,0.0001,2025,4h,15,30,2.0,False,True,True
ENSUSDT,1743955200000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
ENSUSDT,1755172800000,0.5070973296831346,0.0001,2025,4h,15,30,2.0,False,False,False
ENSUSDT,1758499200000,1.993841204357704,0.0001,2025,4h,15,30,2.0,True,True,True
ENSUSDT,1759838400000,5.619744206499176,0.0001,2025,4h,15,30,2.0,True,True,True
ETCUSDT,1583668800000,4.9558792347064085,0.0001,2020,4h,15,30,2.0,True,False,True
ETCUSDT,1589068800000,-0.188178686821969,0.00031605,2020,4h,15,30,2.0,False,True,True
ETCUSDT,1591891200000,0.2511635098182898,0.0001,2020,4h,15,30,2.0,True,False,True
ETCUSDT,1593273600000,-1.0,0.0001,2020,4h,15,30,2.0,True,True,True
ETCUSDT,1594872000000,-0.0397738938104249,0.0001,2020,4h,15,30,2.0,False,True,True
ETCUSDT,1599033600000,3.784167373715112,0.00183527,2020,4h,15,30,2.0,False,True,True
ETCUSDT,1600675200000,-1.0,0.0001,2020,4h,15,30,2.0,True,False,True
ETCUSDT,1604361600000,-1.0,0.0001,2020,4h,15,30,2.0,False,False,False
ETCUSDT,1608710400000,-1.0,0.0001,2020,4h,15,30,2.0,False,True,True
ETCUSDT,1614067200000,0.1254732637671993,0.0001,2021,4h,15,30,2.0,False,True,True
ETCUSDT,1631016000000,-0.1138189964081955,0.00084093,2021,4h,15,30,2.0,False,False,False
ETCUSDT,1635321600000,-1.0,0.00042286,2021,4h,15,30,2.0,False,True,True
ETCUSDT,1637020800000,0.1729732231924928,0.00013741,2021,4h,15,30,2.0,False,False,False
ETCUSDT,1637913600000,-1.0,0.00030619,2021,4h,15,30,2.0,False,False,False
ETCUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,True,False,True
ETCUSDT,1641412800000,2.343267901331679,0.0001,2022,4h,15,30,2.0,True,False,True
ETCUSDT,1654560000000,2.4996344813930937,0.0001,2022,4h,15,30,2.0,True,False,True
ETCUSDT,1663070400000,-1.0,0.0001,2022,4h,15,30,2.0,False,False,False
ETCUSDT,1677801600000,0.3617676435225012,0.0001,2023,4h,15,30,2.0,True,False,True
ETCUSDT,1681891200000,1.0179480500449756,0.0001,2023,4h,15,30,2.0,False,True,True
ETCUSDT,1684929600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
ETCUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
ETCUSDT,1686355200000,3.279366476201542,0.0001,2023,4h,15,30,2.0,True,True,True
ETCUSDT,1691409600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
ETCUSDT,1692115200000,2.5492969671211987,0.0001,2023,4h,15,30,2.0,True,False,True
ETCUSDT,1696838400000,0.1979924137876311,0.0001,2023,4h,15,30,2.0,False,False,False
ETCUSDT,1702886400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
ETCUSDT,1704283200000,0.6280455369754337,0.00032716,2024,4h,15,30,2.0,False,True,True
ETCUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
ETCUSDT,1712937600000,1.434779770091906,0.00020342,2024,4h,15,30,2.0,False,True,True
ETCUSDT,1713960000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
ETCUSDT,1717776000000,0.1784997069470183,0.00018879,2024,4h,15,30,2.0,False,False,False
ETCUSDT,1720051200000,1.8973461229268225,0.0001,2024,4h,15,30,2.0,True,False,True
ETCUSDT,1722528000000,2.75528223217592,0.0001,2024,4h,15,30,2.0,True,False,True
ETCUSDT,1727784000000,0.234333416951002,0.0001,2024,4h,15,30,2.0,False,True,True
ETCUSDT,1734681600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
ETCUSDT,1736251200000,1.1281132543506671,0.0001,2025,4h,15,30,2.0,False,True,True
ETCUSDT,1759838400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
ETHUSDT,1583668800000,-1.0,0.0004582,2020,4h,15,30,2.0,False,True,True
ETHUSDT,1589068800000,-1.0,0.00015215,2020,4h,15,30,2.0,False,False,False
