date,trend,funding,vol_mult,auto_equity,manual_equity
2025-03-18,BEAR,LOW,1.25,152811.519342164,128228.13080090888
2025-03-19,MIXED,HIGH,1.25,152906.69199775357,128288.57456911358
2025-03-20,BEAR,LOW,1.25,152989.1898393727,128349.04682910937
2025-03-21,BEAR,LOW,1.0,153055.22372075703,128409.54759432662
2025-03-22,BEAR,LOW,1.0,153121.28610398187,128470.07687820203
2025-03-23,MIXED,HIGH,1.0,153197.5785693067,128530.63469417863
2025-03-24,MIXED,HIGH,1.0,153273.90904724502,128591.2210557058
2025-03-25,MIXED,HIGH,1.0,153350.27755673655,128651.83597623925
2025-03-26,MIXED,HIGH,1.0,153426.68411673047,128712.47946924104
2025-03-27,MIXED,LOW,1.0,153485.04170029055,128773.15154817955
2025-03-28,BEAR,LOW,1.0,153551.28960348258,128833.85222652955
2025-03-29,BEAR,LOW,1.0,153617.56610089217,128894.58151777211
2025-03-30,BEAR,LOW,1.0,153683.87120486132,128955.33943539471
2025-03-31,BEAR,LOW,1.0,153750.2049277373,129016.12599289115
2025-04-01,BEAR,HIGH,1.0,153838.4012069299,129076.94120376161
2025-04-02,BEAR,LOW,1.0,153904.80162873957,129137.78508151263
2025-04-03,BEAR,LOW,1.0,153971.2307105976,129198.6576396571
2025-04-04,BEAR,HIGH,1.0,154059.55377759945,129259.5588917143
2025-04-05,BEAR,HIGH,1.0,154147.92750967768,129320.48885120987
2025-04-06,BEAR,LOW,1.0,154214.4615306206,129381.44753167583
2025-04-07,BEAR,NEUTRAL,1.0,154295.0601677024,129442.4349466506
2025-04-08,BEAR,HIGH,1.0,154383.56899415233,129503.45110967894
2025-04-09,BEAR,HIGH,1.0,154472.1285922365,129564.49603431202
2025-04-10,BEAR,LOW,1.25,154555.47103482467,129625.56973410738
2025-04-11,BEAR,HIGH,1.25,154666.29379340683,129686.672222629
2025-04-12,MIXED,HIGH,1.25,154762.62162244672,129747.80351344719
2025-04-13,BEAR,HIGH,1.25,154873.5929166932,129808.96362013869
2025-04-14,BEAR,LOW,1.25,154957.15196157538,129870.15255628664
2025-04-15,BEAR,LOW,1.25,155040.75608912046,129931.37033548058
2025-04-16,BEAR,HIGH,1.0,155129.69267178513,129992.61697131644
2025-04-17,BEAR,LOW,1.0,155196.65044661766,130053.89247739658
2025-04-18,BEAR,HIGH,1.0,155285.67645551942,130115.19686732977
2025-04-19,MIXED,HIGH,1.0,155363.04732529112,130176.53015473117
2025-04-20,MIXED,HIGH,1.0,155440.4567449898,130237.8923532224
2025-04-21,MIXED,HIGH,1.0,155517.90473382288,130299.28347643146
2025-04-22,MIXED,HIGH,1.0,155595.39131100744,130360.7035379928
2025-04-23,MIXED,HIGH,1.0,155672.91649577004,130422.15255154729
2025-04-24,MIXED,HIGH,1.0,155750.48030734685,130483.63053074222
2025-04-25,MIXED,HIGH,1.0,155828.0827649836,130545.13748923132
2025-04-26,MIXED,HIGH,0.75,155886.3136071977,130606.67344067477
2025-04-27,MIXED,LOW,0.75,155930.7834558973,130668.23839873918
2025-04-28,MIXED,LOW,0.75,155975.2659905563,130729.83237709758
2025-04-29,MIXED,LOW,0.75,156019.76121479363,130791.45538942948
2025-04-30,MIXED,HIGH,0.75,156078.0636846461,130853.10744942082
2025-05-01,MIXED,LOW,1.0,156137.42975056748,130914.78857076397
2025-05-02,MIXED,HIGH,1.0,156215.2250052198,130976.4987671578
2025-05-03,MIXED,LOW,1.0,156274.6432420088,131038.23805230761
2025-05-04,MIXED,LOW,1.0,156334.08407919967,131100.00643992517
2025-05-05,MIXED,LOW,0.75,156378.68166384147,131161.8039437287
2025-05-06,MIXED,HIGH,0.75,156437.11825740043,131223.6305774429
2025-05-07,MIXED,HIGH,0.75,156495.5766879223,131285.48635479895
2025-05-08,MIXED,HIGH,1.0,156573.55038878217,131347.37128953447
2025-05-09,MIXED,HIGH,0.75,156632.05980214212,131409.28539539356
2025-05-10,MIXED,HIGH,1.0,156710.1015055216,131471.22868612682
2025-05-11,MIXED,HIGH,1.0,156788.18209306995,131533.20117549133
2025-05-12,MIXED,HIGH,1.0,156866.30158416118,131595.20287725065
2025-05-13,MIXED,HIGH,1.0,156944.4599981789,131657.23380517482
2025-05-14,MIXED,HIGH,1.0,157022.65735451644,131719.2939730404
2025-05-15,MIXED,HIGH,1.0,157100.89367257673,131781.38339463036
2025-05-16,MIXED,HIGH,1.0,157179.1689717724,131843.5020837343
2025-05-17,MIXED,LOW,1.0,157238.9538556078,131905.6500541482
2025-05-18,MIXED,LOW,1.0,157298.76147930347,131967.8273196746
2025-05-19,MIXED,HIGH,1.0,157377.13536585539,132030.03389412255
2025-05-20,MIXED,HIGH,1.0,157455.54830208598,132092.2697913076
2025-05-21,MIXED,HIGH,1.0,157534.00030745173,132154.53502505177
2025-05-22,MIXED,HIGH,1.0,157612.49140141872,132216.82960918365
2025-05-23,MIXED,HIGH,1.0,157691.02160346284,132279.15355753838
2025-05-24,MIXED,HIGH,1.0,157769.59093306962,132341.5068839575
2025-05-25,MIXED,NEUTRAL,1.0,157843.9598607343,132403.88960228921
2025-05-26,MIXED,HIGH,1.0,157922.60539161254,132466.30172638816
2025-05-27,MIXED,HIGH,1.0,158001.29010751587,132528.74327011552
2025-05-28,MIXED,HIGH,1.0,158080.01402796817,132591.21424733906
2025-05-29,MIXED,LOW,1.0,158140.1415584621,132653.714671933
2025-05-30,MIXED,LOW,1.0,158200.29195914586,132716.24455777818
2025-05-31,MIXED,LOW,1.0,158260.46523871835,132778.80391876196
2025-06-01,MIXED,HIGH,1.0,158339.31829281506,132841.3927687782
2025-06-02,MIXED,HIGH,1.0,158418.210635335,132904.01112172738
2025-06-03,MIXED,HIGH,1.0,158497.1422858536,132966.65899151648
2025-06-04,MIXED,HIGH,0.75,158556.37051943038,133029.33639205908
2025-06-05,MIXED,LOW,1.0,158616.67923753138,133092.04333727527
2025-06-06,MIXED,HIGH,1.0,158695.7097747517,133154.77984109172
2025-06-07,MIXED,HIGH,0.75,158755.01221030744,133217.54591744166
2025-06-08,MIXED,HIGH,0.75,158814.33680637946,133280.34158026494
2025-06-09,MIXED,HIGH,1.0,158893.46582620533,133343.1668435079
2025-06-10,MIXED,HIGH,1.0,158972.63427195398,133406.0217211235
2025-06-11,MIXED,HIGH,1.0,159051.84216326932,133468.9062270713
2025-06-12,MIXED,LOW,1.0,159112.33933964293,133531.82037531736
2025-06-13,MIXED,HIGH,1.0,159191.61683881163,133594.7641798344
2025-06-14,MIXED,LOW,1.0,159252.16718007214,133657.7376546017
2025-06-15,MIXED,HIGH,1.0,159331.51434826557,133720.74081360508
2025-06-16,MIXED,HIGH,1.0,159410.9010510739,133783.77367083705
2025-06-17,MIXED,HIGH,1.0,159490.32730819518,133846.83624029666
2025-06-18,MIXED,HIGH,1.0,159569.7931393373,133909.92853598957
2025-06-19,MIXED,HIGH,1.0,159649.29856421796,133973.05057192803
2025-06-20,MIXED,LOW,0.75,159694.84188349894,134036.20236213092
2025-06-21,MIXED,HIGH,1.0,159774.40961374043,134099.3839206237
2025-06-22,MIXED,LOW,1.0,159835.18162685845,134162.5952614384
2025-06-23,MIXED,HIGH,1.0,159914.81928117957,134225.83639861378
2025-06-24,MIXED,HIGH,1.0,159994.4966148499,134289.10734619515
2025-06-25,MIXED,HIGH,1.0,160074.21364763958,134352.4081182344
2025-06-26,MIXED,HIGH,1.0,160153.97039932868,134415.73872879014
2025-06-27,MIXED,HIGH,1.0,160233.76688970707,134479.09919192753
2025-06-28,MIXED,HIGH,1.0,160313.6031385745,134542.48952171838
2025-06-29,MIXED,HIGH,0.75,160373.51015894904,134605.90973224113
2025-06-30,MIXED,HIGH,0.75,160433.43956576506,134669.35983758088
2025-07-01,MIXED,LOW,0.75,160479.2065777545,134732.83985182937
2025-07-02,MIXED,HIGH,0.75,160539.17548188946,134796.34978908492
2025-07-03,MIXED,HIGH,0.75,160599.16679559098,134859.8896634526
2025-07-04,MIXED,LOW,0.75,160644.98108475737,134923.45948904403
2025-07-05,MIXED,LOW,0.75,160690.80844341306,134987.05927997755
2025-07-06,MIXED,HIGH,0.75,160750.85642029686,135050.6890503781
2025-07-07,MIXED,HIGH,0.75,160810.92683629564,135114.3488143773
2025-07-08,MIXED,HIGH,0.75,160871.0196997946,135178.03858611346
2025-07-09,MIXED,HIGH,0.75,160931.13501918205,135241.75837973153
2025-07-10,MIXED,HIGH,0.75,160991.2728028495,135305.50820938312
2025-07-11,MIXED,HIGH,0.75,161051.4330591915,135369.28808922652
2025-07-12,MIXED,HIGH,0.75,161111.6157966058,135433.0980334267
2025-07-13,MIXED,HIGH,0.75,161171.82102349328,135496.9380561553
2025-07-14,MIXED,HIGH,1.0,161252.1246565128,135560.80817159064
2025-07-15,MIXED,HIGH,1.0,161332.4683007045,135624.70839391774
2025-07-16,MIXED,HIGH,1.0,161412.85197600382,135688.63873732826
2025-07-17,MIXED,HIGH,1.0,161493.27570235624,135752.5992160206
2025-07-18,MIXED,HIGH,1.0,161573.73949971717,135816.58984419983
2025-07-19,MIXED,HIGH,1.0,161654.2433880519,135880.6106360777
2025-07-20,MIXED,HIGH,1.0,161734.7873873357,135944.6616058727
2025-07-21,MIXED,HIGH,1.0,161815.3715175538,136008.74276781
2025-07-22,MIXED,HIGH,1.0,161895.9957987014,136072.8541361215
2025-07-23,MIXED,HIGH,1.0,161976.6602507836,136136.99572504574
2025-07-24,MIXED,HIGH,1.0,162057.36489381554,136201.16754882803
2025-07-25,MIXED,HIGH,1.0,162138.1097478223,136265.3696217204
2025-07-26,MIXED,HIGH,1.0,162218.89483283894,136329.60195798153
2025-07-27,MIXED,HIGH,1.0,162299.7201689105,136393.86457187694
2025-07-28,MIXED,HIGH,1.0,162380.58577609205,136458.15747767876
2025-07-29,MIXED,HIGH,0.75,162441.26519985942,136522.48068966588
2025-07-30,MIXED,HIGH,0.75,162501.96729870493,136586.834222124
2025-07-31,MIXED,HIGH,0.75,162562.69208110194,136651.2180893454
2025-08-01,MIXED,LOW,0.75,162609.0665071421,136715.63230562923
2025-08-02,MIXED,HIGH,0.75,162669.8313110615,136780.07688528133
2025-08-03,MIXED,LOW,0.75,162716.23630081976,136844.5518426143
2025-08-04,MIXED,HIGH,0.75,162777.04115263835,136909.05719194748
2025-08-05,MIXED,HIGH,0.75,162837.86872640584,136973.5929476069
2025-08-06,MIXED,HIGH,0.75,162898.71903061308,137038.15912392546
2025-08-07,MIXED,HIGH,0.75,162959.59207375417,137102.7557352427
2025-08-08,MIXED,HIGH,0.75,163020.4878643263,137167.38279590502
2025-08-09,MIXED,HIGH,0.75,163081.40641082992,137232.0403202655
2025-08-10,MIXED,HIGH,0.75,163142.34772176857,137296.72832268407
2025-08-11,MIXED,HIGH,0.75,163203.31180564905,137361.44681752732
2025-08-12,MIXED,HIGH,0.75,163264.29867098128,137426.1958191687
2025-08-13,MIXED,HIGH,0.75,163325.30832627838,137490.9753419884
2025-08-14,MIXED,HIGH,1.0,163406.68493131606,137555.78540037342
2025-08-15,MIXED,HIGH,1.0,163488.1020821327,137620.62600871752
2025-08-16,MIXED,HIGH,1.0,163569.5597989302,137685.4971814212
2025-08-17,MIXED,HIGH,0.75,163630.68352617286,137750.3989328918
2025-08-18,MIXED,HIGH,1.0,163712.21228397416,137815.33127754348
2025-08-19,MIXED,HIGH,1.0,163793.78166336432,137880.29422979712
2025-08-20,MIXED,HIGH,1.0,163875.39168458298,137945.28780408044
2025-08-21,MIXED,HIGH,1.0,163957.04236787985,138010.31201482797
2025-08-22,MIXED,HIGH,1.0,164038.7337335148,138075.366876481
2025-08-23,MIXED,HIGH,1.0,164120.4658017577,138140.4524034877
2025-08-24,MIXED,HIGH,1.0,164202.23859288858,138205.56861030296
2025-08-25,MIXED,LOW,1.0,164264.6947810973,138270.71551138858
2025-08-26,MIXED,HIGH,1.0,164346.53943411418,138335.8931212131
2025-08-27,MIXED,HIGH,1.0,164428.42486611425,138401.1014542519
2025-08-28,MIXED,HIGH,1.0,164510.35109741558,138466.3405249872
2025-08-29,MIXED,HIGH,1.0,164592.31814834638,138531.61034790805
2025-08-30,MIXED,HIGH,1.0,164674.32603924494,138596.91093751029
2025-08-31,MIXED,HIGH,1.0,164756.37479045975,138662.24230829664
2025-09-01,MIXED,LOW,1.0,164819.04175067102,138727.60447477663
2025-09-02,MIXED,HIGH,1.0,164901.1626062854,138792.99745146662
2025-09-03,MIXED,HIGH,1.0,164983.32437850052,138858.42125288985
2025-09-04,MIXED,LOW,1.0,165046.07766156772,138923.8758935764
2025-09-05,MIXED,HIGH,1.0,165128.31163750522,138989.36138806315
2025-09-06,MIXED,HIGH,1.0,165210.5865864055,139054.87775089388
2025-09-07,MIXED,HIGH,0.75,165272.32354311383,139120.4249966192
2025-09-08,MIXED,HIGH,0.75,165334.08357008602,139186.0031397966
2025-09-09,MIXED,HIGH,0.75,165395.8666759431,139251.61219499045
2025-09-10,MIXED,HIGH,0.75,165457.67286930938,139317.25217677193
2025-09-11,MIXED,HIGH,0.75,165519.50215881228,139382.9230997191
2025-09-12,MIXED,HIGH,0.75,165581.35455308255,139448.62497841695
2025-09-13,MIXED,HIGH,0.75,165643.23006075414,139514.35782745728
2025-09-14,MIXED,HIGH,0.75,165705.1286904642,139580.12166143878
2025-09-15,MIXED,LOW,0.75,165752.3995626216,139645.91649496707
2025-09-16,MIXED,HIGH,0.75,165814.33898749464,139711.7423426546
2025-09-17,MIXED,HIGH,0.75,165876.30155829116,139777.5992191207
2025-09-18,MIXED,HIGH,0.75,165938.28728366047,139843.48713899162
2025-09-19,MIXED,LOW,0.75,165985.6246692091,139909.40611690053
2025-09-20,MIXED,HIGH,0.75,166047.65124714302,139975.35616748745
2025-09-21,MIXED,HIGH,0.75,166109.7010035683,140041.33730539933
2025-09-22,MIXED,HIGH,0.75,166171.77394714646,140107.34954529
2025-09-23,MIXED,HIGH,0.75,166233.8700865422,140173.39290182022
2025-09-24,MIXED,HIGH,0.75,166295.98943042353,140239.46738965766
2025-09-25,MIXED,HIGH,0.75,166358.1319874616,140305.5730234769
2025-09-26,MIXED,HIGH,0.75,166420.29776633086,140371.70981795943
2025-09-27,MIXED,HIGH,0.75,166482.486775709,140437.87778779367
2025-09-28,MIXED,HIGH,0.75,166544.69902427695,140504.07694767494
2025-09-29,MIXED,HIGH,0.75,166606.93452071887,140570.3073123055
2025-09-30,MIXED,HIGH,0.75,166669.1932737222,140636.56889639454
2025-10-01,MIXED,HIGH,0.75,166731.47529197755,140702.86171465824
2025-10-02,MIXED,HIGH,0.75,166793.78058417886,140769.18578181963
2025-10-03,MIXED,HIGH,0.75,166856.10915902333,140835.5411126087
2025-10-04,MIXED,HIGH,1.0,166939.2449806073,140901.92772176245
2025-10-05,MIXED,LOW,1.0,167002.7422203117,140968.34562402472
2025-10-06,MIXED,HIGH,1.0,167085.9511016121,141034.7948341464
2025-10-07,MIXED,LOW,1.0,167149.50414265748,141101.27536688524
2025-10-08,MIXED,HIGH,1.0,167232.78614787917,141167.78723700604
2025-10-09,MIXED,HIGH,1.0,167316.10964824277,141234.3304592805
2025-10-10,MIXED,LOW,1.25,167395.66037882428,141300.9050484873
2025-10-11,MIXED,LOW,1.25,167475.24893193675,141367.51101941208
2025-10-12,MIXED,LOW,1.25,167554.87532556293,141434.14838684746
2025-10-13,MIXED,LOW,1.25,167634.5395776942,141500.81716559303
2025-10-14,MIXED,LOW,1.25,167714.24170633045,141567.51737045535
2025-10-15,MIXED,LOW,1.25,167793.98172948012,141634.24901624795
2025-10-16,MIXED,LOW,1.25,167873.7596651602,141701.01211779137
2025-10-17,BEAR,LOW,1.25,167964.33269800738,141767.80668991312
2025-10-18,BEAR,LOW,1.25,168054.9545977787,141834.6327474477
2025-10-19,MIXED,LOW,1.25,168134.85661345551,141901.4903052366
2025-10-20,MIXED,LOW,1.25,168214.79661868236,141968.37937812833
2025-10-21,MIXED,LOW,1.25,168294.77463152146,142035.29998097837
2025-10-22,BEAR,LOW,1.25,168385.5748148325,142102.25212864918
2025-10-23,MIXED,LOW,1.25,168465.63402445713,142169.23583601028
2025-10-24,MIXED,LOW,1.25,168545.73129836994,142236.25111793817
2025-10-25,MIXED,LOW,1.25,168625.86665466867,142303.29798931637
2025-10-26,MIXED,HIGH,1.25,168730.88865562584,142370.37646503543
2025-10-27,MIXED,HIGH,1.25,168835.97606541324,142437.4865599929
2025-10-28,MIXED,LOW,1.25,168916.24941908303,142504.62828909335
2025-10-29,MIXED,LOW,1.25,168996.56093885616,142571.8016672484
2025-10-30,BEAR,LOW,1.25,169087.7397573654,142639.00670937664
2025-10-31,MIXED,LOW,1.25,169168.13281251324,142706.24343040376
2025-11-01,MIXED,LOW,1.25,169248.5640906767,142773.51184526246
2025-11-02,MIXED,LOW,1.25,169329.03361002894,142840.81196889246
2025-11-03,BEAR,LOW,1.25,169420.39180772303,142908.14381624057
2025-11-04,BEAR,LOW,1.25,169511.79929596174,142975.50740226058
2025-11-05,BEAR,LOW,1.25,169603.25610133883,143042.9027419134
2025-11-06,BEAR,LOW,1.25,169694.7622504624,143110.32985016692
2025-11-07,BEAR,LOW,1.25,169786.3177699549,143177.78874199613
2025-11-08,BEAR,LOW,1.25,169877.92268645318,143245.27943238307
2025-11-09,BEAR,LOW,1.25,169969.57702660843,143312.8019363169
2025-11-10,BEAR,LOW,1.25,170061.28081708623,143380.3562687937
2025-11-11,BEAR,LOW,1.25,170153.03408456652,143447.94244481676
2025-11-12,BEAR,LOW,1.25,170244.83685574366,143515.56047939637
2025-11-13,BEAR,LOW,1.25,170336.68915732644,143583.21038754992
2025-11-14,BEAR,LOW,1.25,170428.591016038,143650.8921843019
2025-11-15,BEAR,LOW,1.25,170520.54245861594,143718.6058846838
2025-11-16,BEAR,NEUTRAL,1.25,170631.94351643667,143786.3515037343
2025-11-17,BEAR,LOW,1.25,170724.00467391429,143854.1290564991
2025-11-18,BEAR,HIGH,1.25,170846.42094962086,143921.93855803102
2025-11-19,BEAR,LOW,1.25,170938.59782423996,143989.78002338996
2025-11-20,BEAR,LOW,1.25,171030.82443110493,144057.65346764293
2025-11-21,BEAR,LOW,1.25,171123.10079704787,144125.55890586405
2025-11-22,BEAR,HIGH,1.25,171245.8032414226,144193.4963531345
2025-11-23,BEAR,LOW,1.25,171338.19559501534,144261.46582454265
2025-11-24,BEAR,LOW,1.25,171430.63779711147,144329.46733518393
2025-11-25,BEAR,HIGH,1.25,171553.5607584209,144397.50090016087
2025-11-26,BEAR,LOW,1.25,171646.11915661616,144465.56653458314
2025-11-27,BEAR,HIGH,1.25,171769.19662710294,144533.66425356755
2025-11-28,BEAR,LOW,1.25,171861.8713674511,144601.794072238
2025-11-29,BEAR,LOW,1.25,171954.59610865894,144669.95600572557
2025-11-30,BEAR,LOW,1.25,172047.37087770348,144738.15006916842
2025-12-01,BEAR,LOW,1.25,172140.19570157625,144806.37627771185
2025-12-02,BEAR,HIGH,1.25,172263.62744567945,144874.63464650835
2025-12-03,BEAR,HIGH,1.25,172387.14769552293,144942.92519071748
2025-12-04,BEAR,HIGH,1.25,172510.75651456905,145011.247925506
2025-12-05,BEAR,LOW,1.0,172585.2163822575,145079.60286604782
2025-12-06,BEAR,HIGH,1.0,172684.21705634258,145147.99002752395
2025-12-07,BEAR,LOW,1.0,172758.7517938493,145216.4094251226
2025-12-08,BEAR,HIGH,1.0,172857.85201367235,145284.86107403916
2025-12-09,BEAR,HIGH,1.25,172981.79834746747,145353.34498947614
2025-12-10,BEAR,HIGH,1.0,173081.0265142817,145421.86118664322
2025-12-11,BEAR,HIGH,1.25,173205.13287355917,145490.40968075726
2025-12-12,BEAR,LOW,1.25,173298.58234547393,145558.99048704232
2025-12-13,BEAR,HIGH,1.25,173422.844701412,145627.60362072955
2025-12-14,BEAR,LOW,1.25,173516.4116355232,145696.24909705739
2025-12-15,BEAR,LOW,1.25,173610.02905185995,145764.9269312714
2025-12-16,BEAR,HIGH,1.0,173709.61759289695,145833.6371386243
2025-12-17,BEAR,LOW,1.0,173784.5949183896,145902.3797343761
2025-12-18,BEAR,LOW,1.25,173878.35702781798,145971.1547337939
2025-12-19,BEAR,HIGH,1.25,174003.03510653327,146039.96215215203
2025-12-20,BEAR,HIGH,1.25,174127.80258466303,146108.80200473208
2025-12-21,BEAR,HIGH,1.0,174227.68813798096,146177.67430682274
2025-12-22,BEAR,LOW,1.0,174302.8890754096,146246.57907371997
2025-12-23,BEAR,HIGH,1.0,174402.87506421655,146315.51632072692
2025-12-24,BEAR,HIGH,1.0,174502.91840834336,146384.48606315398
2025-12-25,BEAR,HIGH,1.0,174603.019140691,146453.48831631872
2025-12-26,BEAR,HIGH,1.0,174703.17729417924,146522.52309554594
2025-12-27,BEAR,HIGH,1.0,174803.39290174682,146591.5904161677
2025-12-28,BEAR,HIGH,0.75,174878.59772270016,146660.69029352322
2025-12-29,BEAR,LOW,0.75,174935.2091371609,146729.82274295902
2025-12-30,BEAR,HIGH,0.75,175010.4706687777,146798.98777982884
2025-12-31,BEAR,LOW,0.75,175067.12477293352,146868.18541949362
2026-01-01,BEAR,HIGH,0.75,175070.5264444709,146879.84331062218
2026-01-02,BEAR,HIGH,0.75,175073.928182105,146891.502127114
2026-01-03,BEAR,HIGH,0.75,175077.3299858372,146903.16186904258
2026-01-04,BEAR,HIGH,0.75,175080.73185566868,146914.82253648134
2026-01-05,BEAR,HIGH,0.75,175084.1337916008,146926.48412950375
2026-01-06,BEAR,HIGH,0.75,175087.5357936348,146938.14664818326
2026-01-07,BEAR,HIGH,0.75,175090.937861772,146949.81009259337
2026-01-08,BEAR,HIGH,0.75,175094.33999601364,146961.47446280756
2026-01-09,BEAR,HIGH,0.75,175097.74219636104,146973.1397588993
2026-01-10,BEAR,HIGH,0.75,175101.14446281546,146984.80598094212
2026-01-11,BEAR,LOW,0.75,175103.9175278759,146996.4731290095
2026-01-12,BEAR,LOW,0.75,175106.6906368532,147008.14120317495
2026-01-13,BEAR,HIGH,0.75,175110.0930771818,147019.81020351197
2026-01-14,BEAR,HIGH,0.75,175113.49558362213,147031.48013009407
2026-01-15,BEAR,LOW,0.75,175116.26884428645,147043.1509829948
2026-01-16,BEAR,HIGH,0.75,175119.67147072605,147054.82276228766
2026-01-17,BEAR,HIGH,0.75,175123.07416328098,147066.4954680462
2026-01-18,BEAR,LOW,0.75,175125.84757564063,147078.16910034395
2026-01-19,BEAR,HIGH,0.75,175129.2503882014,147089.84365925446
2026-01-20,BEAR,LOW,0.75,175132.0238983735,147101.51914485128
2026-01-21,BEAR,HIGH,0.75,175135.42683094437,147113.19555720795
2026-01-22,BEAR,HIGH,0.75,175138.8298296365,147124.87289639804
2026-01-23,BEAR,LOW,0.75,175141.60349151757,147136.55116249513
2026-01-24,BEAR,LOW,0.75,175144.37719732494,147148.2303555728
2026-01-25,BEAR,LOW,0.75,175147.1509470593,147159.91047570464
2026-01-26,BEAR,HIGH,0.75,175150.55417355886,147171.5915229642
2026-01-27,BEAR,HIGH,0.75,175153.95746618538,147183.2734974251
2026-01-28,BEAR,HIGH,0.75,175157.36082494017,147194.95639916093
2026-01-29,BEAR,LOW,0.75,175160.13478029537,147206.6402282453
2026-01-30,BEAR,HIGH,0.75,175163.5382590795,147218.32498475182
2026-01-31,BEAR,LOW,1.0,175167.23699666187,147230.01066875408
2026-02-01,BEAR,LOW,1.25,175171.86051626762,147241.69728032575
2026-02-02,BEAR,LOW,1.25,175176.48415791066,147253.38481954043
2026-02-03,BEAR,HIGH,1.25,175182.15715201647,147265.07328647174
2026-02-04,BEAR,HIGH,1.25,175187.83032983908,147276.76268119333
2026-02-05,BEAR,LOW,1.25,175192.45439300354,147288.45300377885
2026-02-06,BEAR,HIGH,1.25,175198.12790429665,147300.14425430194
2026-02-07,BEAR,HIGH,1.25,175203.80159932328,147311.83643283625
2026-02-08,BEAR,LOW,1.25,175208.42608404762,147323.52953945546
2026-02-09,BEAR,LOW,1.25,175213.05069083473,147335.22357423324
2026-02-10,BEAR,HIGH,1.25,175218.72486912762,147346.91853724327
2026-02-11,BEAR,HIGH,1.25,175224.39923117563,147358.6144285592
2026-02-12,BEAR,HIGH,1.25,175230.07377698476,147370.31124825473
2026-02-13,BEAR,HIGH,1.25,175235.74850656092,147382.00899640354
2026-02-14,BEAR,LOW,1.25,175240.37383452032,147393.70767307936
2026-02-15,BEAR,LOW,1.25,175244.99928456472,147405.40727835588
2026-02-16,BEAR,LOW,1.25,175249.62485669737,147417.1078123068
2026-02-17,BEAR,HIGH,1.25,175255.3002194245,147428.80927500583
2026-02-18,BEAR,HIGH,1.25,175260.97576594513,147440.5116665267
2026-02-19,BEAR,HIGH,1.25,175266.6514962652,147452.21498694315
2026-02-20,BEAR,HIGH,1.0,175271.19222756563,147463.9192363289
2026-02-21,BEAR,HIGH,0.75,175274.59786427038,147475.62441475768
2026-02-22,BEAR,LOW,0.75,175277.3736763007,147487.33052230324
2026-02-23,BEAR,LOW,0.75,175280.14953229134,147499.03755903934
2026-02-24,BEAR,HIGH,0.75,175283.55534304254,147510.74552503973
2026-02-25,BEAR,HIGH,1.0,175288.09651228038,147522.45442037817
2026-02-26,BEAR,LOW,0.75,175290.87253808786,147534.16424512843
2026-02-27,BEAR,LOW,0.75,175293.6486078591,147545.87499936426
2026-02-28,BEAR,LOW,1.0,175297.35009283994,147557.58668315946
2026-03-01,BEAR,LOW,1.0,175301.05165598102,147569.29929658782
2026-03-02,BEAR,LOW,1.0,175304.75329728395,147581.01283972315
2026-03-03,BEAR,LOW,1.0,175308.45501675043,147592.7273126392
2026-03-04,BEAR,HIGH,1.0,175312.99683107808,147604.44271540982
2026-03-05,BEAR,HIGH,1.0,175317.53876307304,147616.15904810876
2026-03-06,BEAR,LOW,1.0,175321.24075251626,147627.8763108099
2026-03-07,BEAR,LOW,1.25,175325.8683370339,147639.594503587
2026-03-08,BEAR,LOW,1.25,175330.49604369613,147651.31362651393
2026-03-09,BEAR,LOW,1.25,175335.12387250614,147663.0336796645
2026-03-10,BEAR,LOW,1.25,175339.75182346717,147674.75466311257
2026-03-11,BEAR,HIGH,1.0,175344.29444861872,147686.47657693198
2026-03-12,BEAR,HIGH,1.0,175348.8371914586,147698.19942119654
2026-03-13,BEAR,HIGH,1.0,175353.38005198984,147709.92319598014
2026-03-14,BEAR,LOW,1.0,175357.0827982545,147721.64790135663
2026-03-15,BEAR,HIGH,1.0,175361.6258724093,147733.3735373999
2026-03-16,BEAR,HIGH,1.0,175366.16906426408,147745.1001041838
2026-03-17,BEAR,HIGH,1.0,175370.71237382185,147756.82760178222
2026-03-18,BEAR,LOW,1.0,175374.4154860743,147768.55603026904
2026-03-19,BEAR,LOW,1.0,175378.1186765213,147780.28538971816
2026-03-20,BEAR,LOW,0.75,175380.89612800375,147792.01568020345
2026-03-21,BEAR,LOW,0.75,175383.6736234725,147803.74690179885
2026-03-22,BEAR,LOW,0.75,175386.45116292828,147815.47905457823
2026-03-23,BEAR,HIGH,1.0,175390.99499794576,147827.21213861552
2026-03-24,BEAR,HIGH,0.75,175394.40296249863,147838.94615398464
2026-03-25,BEAR,HIGH,0.75,175397.8109932705,147850.68110075954
2026-03-26,BEAR,LOW,1.0,175401.51467773496,147862.41697901412
2026-03-27,BEAR,LOW,1.0,175405.21844040608,147874.15378882232
2026-03-28,BEAR,LOW,1.0,175408.92228128552,147885.89153025812
2026-03-29,BEAR,LOW,1.0,175412.6262003749,147897.6302033954
2026-03-30,BEAR,HIGH,1.0,175417.17071352375,147909.3698083082
2026-03-31,BEAR,HIGH,1.0,175421.71534440984,147921.11034507042
2026-04-01,BEAR,HIGH,0.75,175425.12390587962,147932.85181375605
2026-04-02,BEAR,LOW,0.75,175427.90210178072,147944.59421443904
