symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,month
AVAX/USDT,2025-09-11 00:00:00+00:00,2025-10-10 00:00:00+00:00,29.15,26.019689775815777,26.019689775815777,3.1303102241842216,initial_stop,30,-0.9999999999999999,-6.590401117632457,2.2393946599420023,2025-10
BTC/USDT,2025-10-02 00:00:00+00:00,2025-10-10 00:00:00+00:00,120529.35,115477.83290488827,115477.83290488827,5051.517095111728,initial_stop,9,-1.0000000000000009,-3.6680762731517946,1.1224905099276092,2025-10
ZEC/USDT,2025-10-27 00:00:00+00:00,2025-11-08 00:00:00+00:00,341.75,535.9940846252707,256.5670538779359,85.18294612206411,chandelier_stop,13,2.2803165829334655,-0.5132482731619875,4.792625972515583,2025-11
NEAR/USDT,2025-11-08 00:00:00+00:00,2025-11-13 00:00:00+00:00,2.937,2.4393586210159097,2.4393586210159097,0.49764137898409005,initial_stop,6,-1.0000000000000002,-1.0951661638599872,0.4280190695452796,2025-11
JST/USDT,2025-10-30 00:00:00+00:00,2025-12-03 00:00:00+00:00,0.03481,0.04114096064177171,0.033086807415835535,0.0017231925841644637,chandelier_stop,35,3.6739716152164417,-0.9285091026408986,5.9134423474442315,2025-12
ZEC/USDT,2025-12-28 00:00:00+00:00,2026-01-07 00:00:00+00:00,530.05,469.52,432.8321326295576,97.2178673704424,midline_exit,11,-0.6226221746806512,-0.6454574832514596,0.30807094220527903,2026-01
JST/USDT,2026-01-08 00:00:00+00:00,2026-01-10 00:00:00+00:00,0.04402,0.04131709717675245,0.04131709717675245,0.002702902823247544,initial_stop,3,-1.0000000000000009,-1.1395156250195382,0.321876166807468,2026-01
TRX/USDT,2026-01-04 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.2939,0.297,0.28458638553562776,0.009313614464372228,midline_exit,17,0.33284607301048974,-0.30063516271914953,2.909718896317516,2026-01
DUSK/USDT,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.0659,0.24748448600774103,0.054676194305011236,0.011223805694988764,chandelier_stop,8,16.178512969875747,-0.40093352667439436,23.52143356489782,2026-01
DUSK/USDT,2026-03-24 00:00:00+00:00,2026-03-27 00:00:00+00:00,0.1284,0.10779775547275063,0.10779775547275063,0.020602244527249364,initial_stop,4,-0.9999999999999998,-1.1163832158956883,0.20871512297180395,2026-03
JST/USDT,2026-02-24 00:00:00+00:00,2026-04-13 00:00:00+00:00,0.046,0.0727050788525505,0.04188937154309445,0.0041106284569055445,chandelier_stop,49,6.496592706569718,-0.6471029984554805,9.735737593303874,2026-04
ZEC/USDT,2026-04-08 00:00:00+00:00,2026-04-19 00:00:00+00:00,323.48,301.41,275.3407870241163,48.13921297588369,midline_exit,12,-0.45846200292174294,-0.4964767498790066,1.467826240437261,2026-04
DEXE/USDT,2026-03-18 00:00:00+00:00,2026-04-21 00:00:00+00:00,5.655,12.609333845070658,4.734962755461443,0.9200372445385568,chandelier_stop,35,7.558752524805224,-0.07499696388335537,11.508229762274887,2026-04
DUSK/USDT,2026-04-12 00:00:00+00:00,2026-04-21 00:00:00+00:00,0.161,0.13739044494706437,0.13739044494706437,0.023609555052935643,initial_stop,10,-0.9999999999999996,-1.0207731550198522,0.5845091095134424,2026-04
TRX/USDT,2026-03-14 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.2978,0.3212890612298551,0.2882048476602349,0.009595152339765115,chandelier_stop,42,2.448013371555299,-0.2709701636757586,4.043708596392103,2026-04
JST/USDT,2026-04-30 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.08908,0.07881416163558957,0.07881416163558957,0.01026583836441043,initial_stop,7,-1.0000000000000002,-1.186459358470477,0.16462367124918728,2026-05
JST/USDT,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.09387,0.09387,0.08639061830251105,0.007479381697488955,end_of_data,9,0.0,-0.6070020469104014,0.44254995050075735,2026-05
DEXE/USDT,2026-05-25 00:00:00+00:00,2026-05-28 00:00:00+00:00,17.397,17.144,15.023777335045377,2.3732226649546218,end_of_data,4,-0.10660609463075295,-0.6800878922293877,0.07247528963039353,2026-05
ZEC/USDT,2026-05-04 00:00:00+00:00,2026-05-28 00:00:00+00:00,422.67,533.958966059301,367.0426691283093,55.62733087169074,chandelier_stop,25,2.0006166809620733,-0.1224218364118145,4.805731208218848,2026-05
TRX/USDT,2026-05-04 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.3407,0.3538,0.3297099937660826,0.010990006233917386,end_of_data,25,1.19199204451502,-0.3002728051068394,3.34849673573685,2026-05
NEAR/USDT,2026-05-21 00:00:00+00:00,2026-05-28 00:00:00+00:00,1.927,2.3798499129564514,1.7347163577016709,0.1922836422983292,chandelier_stop,8,2.355114078054815,-0.046805853542323514,5.465883563664597,2026-05
