scenario,trade_id,symbol,side,entry_time,skip_reason,open_positions,same_side_count,current_heat_pct,equity
BASE_MAX5_HEAT15,224,ANKR/USDT,SHORT,2025-11-13 18:00:00+00:00,MAX_OPEN,5,5,1.2507153086130796,9939.663499761977
BASE_MAX5_HEAT15,227,APT/USDT,SHORT,2025-11-16 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,228,XRP/USDT,SHORT,2025-11-16 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,229,AVA/USDT,SHORT,2025-11-16 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,230,NEAR/USDT,SHORT,2025-11-16 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,231,AVNT/USDT,SHORT,2025-11-16 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,232,ASTER/USDT,LONG,2025-11-16 18:00:00+00:00,MAX_OPEN,5,0,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,233,0G/USDT,SHORT,2025-11-17 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,234,BABY/USDT,SHORT,2025-11-17 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,235,LTC/USDT,SHORT,2025-11-17 18:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,236,AWE/USDT,SHORT,2025-11-18 00:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,237,ASTER/USDT,LONG,2025-11-18 06:00:00+00:00,MAX_OPEN,5,0,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,238,ALCX/USDT,SHORT,2025-11-19 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,239,ADX/USDT,SHORT,2025-11-19 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,240,1000CHEEMS/USDT,SHORT,2025-11-19 18:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,241,ACT/USDT,LONG,2025-11-20 12:00:00+00:00,MAX_OPEN,5,0,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,242,1INCH/USDT,SHORT,2025-11-20 12:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,243,UNI/USDT,SHORT,2025-11-20 18:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,244,BCH/USDT,SHORT,2025-11-21 06:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,245,AMP/USDT,SHORT,2025-11-21 06:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,246,ALICE/USDT,SHORT,2025-11-21 06:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,247,AGLD/USDT,SHORT,2025-11-21 06:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,248,ARDR/USDT,SHORT,2025-11-22 00:00:00+00:00,MAX_OPEN,5,5,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,249,BCH/USDT,LONG,2025-11-22 06:00:00+00:00,MAX_OPEN,5,0,1.2538630069968755,9889.840016267783
BASE_MAX5_HEAT15,251,ATA/USDT,LONG,2025-11-27 12:00:00+00:00,MAX_OPEN,5,1,1.2444671093056516,9971.322630020853
BASE_MAX5_HEAT15,252,ALCX/USDT,SHORT,2025-11-28 00:00:00+00:00,MAX_OPEN,5,4,1.2444671093056516,9971.322630020853
BASE_MAX5_HEAT15,253,2Z/USDT,SHORT,2025-11-28 00:00:00+00:00,MAX_OPEN,5,4,1.2444671093056516,9971.322630020853
BASE_MAX5_HEAT15,256,AXL/USDT,SHORT,2025-11-29 12:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,257,ASTER/USDT,SHORT,2025-11-29 12:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,258,ALICE/USDT,SHORT,2025-11-29 12:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,259,ATA/USDT,SHORT,2025-11-30 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,260,ACT/USDT,LONG,2025-11-30 12:00:00+00:00,MAX_OPEN,5,0,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,261,1000CHEEMS/USDT,LONG,2025-11-30 18:00:00+00:00,MAX_OPEN,5,0,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,262,0G/USDT,SHORT,2025-11-30 18:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,263,ASR/USDT,SHORT,2025-11-30 18:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,264,ALT/USDT,SHORT,2025-11-30 18:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,265,ADA/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,266,AGLD/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,267,BNB/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,268,BTC/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,269,ETH/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,270,SUI/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,271,AUDIO/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,272,AMP/USDT,SHORT,2025-12-01 00:00:00+00:00,MAX_OPEN,5,5,1.250868930881654,9921.669723405132
BASE_MAX5_HEAT15,276,1INCH/USDT,SHORT,2025-12-09 00:00:00+00:00,MAX_OPEN,5,5,1.2559152854281976,9847.257399415264
BASE_MAX5_HEAT15,278,ADA/USDT,LONG,2025-12-09 12:00:00+00:00,MAX_OPEN,5,1,1.2584363763691204,9822.639255916727
BASE_MAX5_HEAT15,279,BNB/USDT,LONG,2025-12-09 12:00:00+00:00,MAX_OPEN,5,1,1.2584363763691204,9822.639255916727
BASE_MAX5_HEAT15,280,BTC/USDT,LONG,2025-12-09 12:00:00+00:00,MAX_OPEN,5,1,1.2584363763691204,9822.639255916727
BASE_MAX5_HEAT15,281,ETH/USDT,LONG,2025-12-09 12:00:00+00:00,MAX_OPEN,5,1,1.2584363763691204,9822.639255916727
BASE_MAX5_HEAT15,282,1000CHEEMS/USDT,SHORT,2025-12-10 12:00:00+00:00,MAX_OPEN,5,4,1.2584363763691204,9822.639255916727
BASE_MAX5_HEAT15,284,ACT/USDT,SHORT,2025-12-11 00:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,285,AUCTION/USDT,SHORT,2025-12-11 00:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,286,ALCX/USDT,SHORT,2025-12-11 00:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,287,1INCH/USDT,SHORT,2025-12-11 00:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,288,2Z/USDT,SHORT,2025-12-12 12:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,289,AMP/USDT,SHORT,2025-12-12 12:00:00+00:00,MAX_OPEN,5,5,1.2609637858337046,9798.082657776935
BASE_MAX5_HEAT15,291,ADA/USDT,SHORT,2025-12-14 06:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,292,ARK/USDT,SHORT,2025-12-14 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,293,BTC/USDT,SHORT,2025-12-14 18:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,294,APE/USDT,SHORT,2025-12-14 18:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,295,BNB/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,296,ACX/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,297,ASR/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,298,ANIME/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,299,AWE/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,300,AGLD/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,301,ETH/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,302,SUI/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,303,AUDIO/USDT,SHORT,2025-12-15 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,304,ARDR/USDT,SHORT,2025-12-16 00:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,305,DOGE/USDT,SHORT,2025-12-18 00:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,306,BNB/USDT,SHORT,2025-12-18 00:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,307,ACX/USDT,SHORT,2025-12-18 12:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,308,ACT/USDT,LONG,2025-12-18 12:00:00+00:00,MAX_OPEN,5,0,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,309,AIXBT/USDT,SHORT,2025-12-18 18:00:00+00:00,MAX_OPEN,5,5,1.2634975296578492,9773.587451132493
BASE_MAX5_HEAT15,314,ARKM/USDT,SHORT,2025-12-25 18:00:00+00:00,MAX_OPEN,5,3,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,315,A/USDT,SHORT,2025-12-25 18:00:00+00:00,MAX_OPEN,5,3,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,316,BNB/USDT,SHORT,2025-12-25 18:00:00+00:00,MAX_OPEN,5,3,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,317,AT/USDT,LONG,2025-12-26 06:00:00+00:00,MAX_OPEN,5,2,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,318,APT/USDT,LONG,2025-12-27 06:00:00+00:00,MAX_OPEN,5,2,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,319,ATA/USDT,LONG,2025-12-27 12:00:00+00:00,MAX_OPEN,5,2,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,320,ATOM/USDT,LONG,2025-12-27 18:00:00+00:00,MAX_OPEN,5,2,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,321,AVAX/USDT,LONG,2025-12-27 18:00:00+00:00,MAX_OPEN,5,2,1.2512831857014015,9892.166053575178
BASE_MAX5_HEAT15,323,ASTR/USDT,SHORT,2025-12-30 00:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,324,AWE/USDT,SHORT,2025-12-30 00:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,325,AXS/USDT,SHORT,2025-12-31 00:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,326,ANIME/USDT,SHORT,2025-12-31 00:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,327,1000CAT/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,328,ALGO/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,329,ARB/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,330,ARKM/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,331,ATOM/USDT,SHORT,2025-12-31 12:00:00+00:00,MAX_OPEN,5,4,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,332,AIXBT/USDT,LONG,2026-01-01 06:00:00+00:00,MAX_OPEN,5,1,1.253792667369826,9867.43563844124
BASE_MAX5_HEAT15,334,1000CAT/USDT,LONG,2026-01-02 00:00:00+00:00,MAX_OPEN,5,2,1.256308438465991,9842.767049345137
BASE_MAX5_HEAT15,336,A/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,337,ALGO/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,338,ARB/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,339,BNB/USDT,LONG,2026-01-02 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,340,SUI/USDT,LONG,2026-01-02 18:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,341,DOGE/USDT,LONG,2026-01-02 18:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,342,ACX/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,343,ASTR/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,344,BTC/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,345,ETH/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,346,ARKM/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,347,AXS/USDT,LONG,2026-01-04 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,348,ARK/USDT,LONG,2026-01-04 06:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,349,ASTER/USDT,LONG,2026-01-04 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,350,ATA/USDT,LONG,2026-01-04 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,351,AGLD/USDT,LONG,2026-01-05 18:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,352,SUI/USDT,LONG,2026-01-06 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,353,XRP/USDT,LONG,2026-01-06 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,354,AWE/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,355,AUCTION/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,356,ARDR/USDT,LONG,2026-01-07 00:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,357,AMP/USDT,LONG,2026-01-07 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,358,ACX/USDT,LONG,2026-01-08 18:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,359,0G/USDT,SHORT,2026-01-10 18:00:00+00:00,MAX_OPEN,5,2,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,360,APE/USDT,SHORT,2026-01-11 18:00:00+00:00,MAX_OPEN,5,2,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,361,ATA/USDT,SHORT,2026-01-12 06:00:00+00:00,MAX_OPEN,5,2,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,362,ASTER/USDT,SHORT,2026-01-12 12:00:00+00:00,MAX_OPEN,5,2,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,363,AVAX/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,364,ADA/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,365,BTC/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,366,ETH/USDT,LONG,2026-01-13 12:00:00+00:00,MAX_OPEN,5,3,1.2575853408493916,9818.0366342112
BASE_MAX5_HEAT15,368,ASTR/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,369,SUI/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,370,ARKM/USDT,LONG,2026-01-13 18:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,371,1000CHEEMS/USDT,LONG,2026-01-14 00:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,372,AXS/USDT,LONG,2026-01-14 06:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,373,2Z/USDT,LONG,2026-01-14 06:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,374,ANIME/USDT,LONG,2026-01-14 18:00:00+00:00,MAX_OPEN,5,3,1.2518945395661865,9867.632564452077
BASE_MAX5_HEAT15,378,A/USDT,SHORT,2026-01-16 06:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,379,ATA/USDT,LONG,2026-01-16 18:00:00+00:00,MAX_OPEN,5,4,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,380,AXS/USDT,LONG,2026-01-17 00:00:00+00:00,MAX_OPEN,5,4,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,381,TRX/USDT,LONG,2026-01-17 06:00:00+00:00,MAX_OPEN,5,4,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,382,ACH/USDT,LONG,2026-01-18 12:00:00+00:00,MAX_OPEN,5,4,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,383,ARDR/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,384,XRP/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,385,AWE/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,386,ASTER/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,387,ADA/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,388,AIXBT/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,389,AVAX/USDT,SHORT,2026-01-18 18:00:00+00:00,MAX_OPEN,5,1,1.2474099493911297,9917.563949269987
BASE_MAX5_HEAT15,393,SUI/USDT,SHORT,2026-01-19 00:00:00+00:00,MAX_OPEN,5,4,1.2536957093822942,9843.43221555527
BASE_MAX5_HEAT15,394,ARPA/USDT,LONG,2026-01-19 12:00:00+00:00,MAX_OPEN,5,1,1.2536957093822942,9843.43221555527
BASE_MAX5_HEAT15,396,AMP/USDT,SHORT,2026-01-20 06:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,397,ARK/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,398,ASTR/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,399,AUDIO/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,400,BTC/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,401,ETH/USDT,SHORT,2026-01-20 12:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,402,AGLD/USDT,SHORT,2026-01-20 18:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,403,ARB/USDT,SHORT,2026-01-20 18:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,404,AVA/USDT,SHORT,2026-01-23 06:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,405,2Z/USDT,LONG,2026-01-23 12:00:00+00:00,MAX_OPEN,5,0,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,406,0G/USDT,LONG,2026-01-24 00:00:00+00:00,MAX_OPEN,5,0,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,407,TRX/USDT,SHORT,2026-01-24 06:00:00+00:00,MAX_OPEN,5,5,1.2543427041418589,9818.638305682096
BASE_MAX5_HEAT15,409,1000CHEEMS/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,410,ASR/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,411,1000CAT/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,412,ARPA/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,413,ATOM/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,414,APE/USDT,SHORT,2026-01-25 12:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,415,ACE/USDT,SHORT,2026-01-25 18:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,416,ALCX/USDT,SHORT,2026-01-25 18:00:00+00:00,MAX_OPEN,5,5,1.2568598537762996,9794.091709917891
BASE_MAX5_HEAT15,418,0G/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,419,AEVO/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,420,AGLD/USDT,SHORT,2026-01-29 00:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,421,ACX/USDT,SHORT,2026-01-29 06:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,422,ARK/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,423,1000CAT/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,424,ALCX/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,425,ATA/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,426,ASR/USDT,SHORT,2026-01-29 12:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,427,BNB/USDT,SHORT,2026-01-30 00:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,428,ALGO/USDT,SHORT,2026-01-30 00:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,429,ASTR/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,430,AUCTION/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,431,APT/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
BASE_MAX5_HEAT15,432,1000CHEEMS/USDT,SHORT,2026-01-31 06:00:00+00:00,MAX_OPEN,5,5,1.2593833120564406,9769.606480643097
