scenario,time,event,equity,peak_equity,drawdown_pct,open_positions,long_positions,short_positions,max_same_side,portfolio_heat_pct,open_risk_usdt,effective_side_diversification
SAME_SIDE_CAP3,2025-10-28 18:00:00+00:00,entry,10235.770723318235,10261.424284028306,-0.24999999999999692,5,2,3,3,1.2396483090164327,126.88755868641358,1.923076923076923
SAME_SIDE_CAP3,2025-10-30 00:00:00+00:00,exit,10210.520616567836,10261.424284028306,-0.49606824600071253,4,1,3,3,0.9954188993173865,101.63745193601437,1.6
SAME_SIDE_CAP3,2025-10-30 12:00:00+00:00,exit,10185.270509817436,10261.424284028306,-0.7421364920014281,3,0,3,3,0.7499785608245408,76.38734518561517,1.0
SAME_SIDE_CAP3,2025-11-02 06:00:00+00:00,exit,10159.68108300914,10261.424284028306,-0.991511492001429,2,0,2,2,0.49999520617111765,50.79791837731959,1.0
SAME_SIDE_CAP3,2025-11-02 12:00:00+00:00,entry,10159.68108300914,10261.424284028306,-0.991511492001429,3,1,2,2,0.7499952061711177,76.19712108484244,1.7999999999999998
SAME_SIDE_CAP3,2025-11-03 00:00:00+00:00,entry,10159.68108300914,10261.424284028306,-0.991511492001429,4,1,3,3,0.9999952061711177,101.5963237923653,1.6
SAME_SIDE_CAP3,2025-11-03 12:00:00+00:00,exit,10230.88715322595,10261.424284028306,-0.2975915424322278,3,1,2,2,0.7449908374186448,76.21917187817456,1.7999999999999998
SAME_SIDE_CAP3,2025-11-03 12:00:00+00:00,entry,10230.88715322595,10261.424284028306,-0.2975915424322278,4,1,3,3,0.9949908374186449,101.79638976123945,1.6
SAME_SIDE_CAP3,2025-11-05 00:00:00+00:00,exit,10284.43936693455,10284.43936693455,0.0,3,0,3,3,0.7428425053420105,76.3971870537166,1.0
SAME_SIDE_CAP3,2025-11-05 18:00:00+00:00,exit,10363.148674525746,10363.148674525746,0.0,2,0,2,2,0.4919008902757114,50.97642059058773,1.0
SAME_SIDE_CAP3,2025-11-06 00:00:00+00:00,entry,10363.148674525746,10363.148674525746,0.0,3,1,2,2,0.7419008902757114,76.8842922769021,1.7999999999999998
SAME_SIDE_CAP3,2025-11-06 12:00:00+00:00,entry,10363.148674525746,10363.148674525746,0.0,4,2,2,2,0.9919008902757114,102.79216396321647,2.0
SAME_SIDE_CAP3,2025-11-06 12:00:00+00:00,entry,10363.148674525746,10363.148674525746,0.0,5,3,2,3,1.2419008902757114,128.70003564953083,1.923076923076923
SAME_SIDE_CAP3,2025-11-06 18:00:00+00:00,exit,10337.240802839431,10363.148674525746,-0.2500000000000066,4,2,2,2,0.9943868574192596,102.79216396321647,2.0
SAME_SIDE_CAP3,2025-11-07 12:00:00+00:00,exit,10311.841600131907,10363.148674525746,-0.4950915595755145,3,2,1,2,0.750525117208003,77.3929612556936,1.7999999999999998
SAME_SIDE_CAP3,2025-11-07 12:00:00+00:00,exit,10286.264382248843,10363.148674525746,-0.7419008902757257,2,2,0,2,0.5037372310014501,51.81574337262873,1.0
SAME_SIDE_CAP3,2025-11-08 06:00:00+00:00,entry,10286.264382248843,10363.148674525746,-0.7419008902757257,3,3,0,3,0.75373723100145,77.53140432825083,1.0
SAME_SIDE_CAP3,2025-11-08 12:00:00+00:00,exit,10341.210258817773,10363.148674525746,-0.211696429309184,2,2,0,2,0.49920204066944646,51.62353264193647,1.0
SAME_SIDE_CAP3,2025-11-08 18:00:00+00:00,entry,10341.210258817773,10363.148674525746,-0.211696429309184,3,3,0,3,0.7492020406694464,77.4765582889809,1.0
SAME_SIDE_CAP3,2025-11-11 18:00:00+00:00,exit,10315.49459786215,10363.148674525746,-0.45984167708349655,2,2,0,2,0.5017781439591472,51.7608973333588,1.0
SAME_SIDE_CAP3,2025-11-12 06:00:00+00:00,entry,10315.49459786215,10363.148674525746,-0.45984167708349655,3,3,0,3,0.7517781439591473,77.54963382801418,1.0
SAME_SIDE_CAP3,2025-11-12 12:00:00+00:00,exit,10289.641572215107,10363.148674525746,-0.7093124360102192,2,2,0,2,0.5024140813666917,51.69660818096975,1.0
SAME_SIDE_CAP3,2025-11-12 12:00:00+00:00,entry,10289.641572215107,10363.148674525746,-0.7093124360102192,3,2,1,2,0.7524140813666917,77.42071211150751,1.7999999999999998
SAME_SIDE_CAP3,2025-11-12 18:00:00+00:00,entry,10289.641572215107,10363.148674525746,-0.7093124360102192,4,2,2,2,1.0024140813666917,103.14481604204528,2.0
SAME_SIDE_CAP3,2025-11-12 18:00:00+00:00,entry,10289.641572215107,10363.148674525746,-0.7093124360102192,5,2,3,3,1.2524140813666917,128.86891997258306,1.923076923076923
SAME_SIDE_CAP3,2025-11-13 12:00:00+00:00,exit,10263.852835720452,10363.148674525746,-0.9581628318175028,4,1,3,3,1.0043030149378807,103.08018347792768,1.6
SAME_SIDE_CAP3,2025-11-13 12:00:00+00:00,exit,10238.128731789915,10363.148674525746,-1.2063895507274722,3,1,2,2,0.7555685377074357,77.3560795473899,1.7999999999999998
SAME_SIDE_CAP3,2025-11-13 12:00:00+00:00,entry,10238.128731789915,10363.148674525746,-1.2063895507274722,4,2,2,2,1.0055685377074357,102.9514013768647,2.0
SAME_SIDE_CAP3,2025-11-13 12:00:00+00:00,entry,10238.128731789915,10363.148674525746,-1.2063895507274722,5,2,3,3,1.255568537707436,128.5467232063395,1.923076923076923
SAME_SIDE_CAP3,2025-11-13 18:00:00+00:00,exit,10212.2208601036,10363.148674525746,-1.4563895507274787,4,1,3,3,1.0050590652715659,102.63885152002511,1.6
SAME_SIDE_CAP3,2025-11-13 18:00:00+00:00,exit,10186.625538274126,10363.148674525746,-1.7033735768506566,3,0,3,3,0.7563204262400272,77.04352969055033,1.0
SAME_SIDE_CAP3,2025-11-14 12:00:00+00:00,exit,10161.030216444651,10363.148674525746,-1.950357602973834,2,0,2,2,0.5063286572833092,51.44820786107554,1.0
SAME_SIDE_CAP3,2025-11-16 06:00:00+00:00,exit,10135.306112514114,10363.148674525746,-2.1985843218838035,1,0,1,1,0.2538068771181572,25.72410393053777,1.0
SAME_SIDE_CAP3,2025-11-16 12:00:00+00:00,entry,10135.306112514114,10363.148674525746,-2.1985843218838035,2,0,2,2,0.5038068771181572,51.062369211823054,1.0
SAME_SIDE_CAP3,2025-11-16 12:00:00+00:00,entry,10135.306112514114,10363.148674525746,-2.1985843218838035,3,0,3,3,0.7538068771181572,76.40063449310834,1.0
SAME_SIDE_CAP3,2025-11-16 18:00:00+00:00,entry,10135.306112514114,10363.148674525746,-2.1985843218838035,4,1,3,3,1.003806877118157,101.73889977439362,1.6
SAME_SIDE_CAP3,2025-11-17 18:00:00+00:00,exit,10109.967847232829,10363.148674525746,-2.443087861079093,3,0,3,3,0.7556961174116864,76.40063449310834,1.0
SAME_SIDE_CAP3,2025-11-18 06:00:00+00:00,entry,10109.967847232829,10363.148674525746,-2.443087861079093,4,1,3,3,1.0056961174116863,101.67555411119041,1.6
SAME_SIDE_CAP3,2025-11-20 12:00:00+00:00,exit,10084.692927614748,10363.148674525746,-2.6869801414263867,3,0,3,3,0.7575900926432946,76.40063449310834,1.0
SAME_SIDE_CAP3,2025-11-20 12:00:00+00:00,entry,10084.692927614748,10363.148674525746,-2.6869801414263867,4,1,3,3,1.0075900926432946,101.61236681214521,1.6
SAME_SIDE_CAP3,2025-11-21 06:00:00+00:00,exit,10059.48119529571,10363.148674525746,-2.9302626910728296,3,0,3,3,0.7594888146799946,76.40063449310834,1.0
SAME_SIDE_CAP3,2025-11-21 12:00:00+00:00,exit,10033.757091365173,10363.148674525746,-3.1784894099827987,2,0,2,2,0.5050603687245095,50.67653056257057,1.0
SAME_SIDE_CAP3,2025-11-22 00:00:00+00:00,entry,10033.757091365173,10363.148674525746,-3.1784894099827987,3,0,3,3,0.7550603687245095,75.7609232909835,1.0
SAME_SIDE_CAP3,2025-11-22 06:00:00+00:00,entry,10033.757091365173,10363.148674525746,-3.1784894099827987,4,1,3,3,1.0050603687245097,100.84531601939644,1.6
SAME_SIDE_CAP3,2025-11-23 00:00:00+00:00,exit,10008.67269863676,10363.148674525746,-3.4205431864578437,3,1,2,2,0.7569527506010121,75.7609232909835,1.7999999999999998
SAME_SIDE_CAP3,2025-11-27 12:00:00+00:00,entry,10008.67269863676,10363.148674525746,-3.4205431864578437,4,2,2,2,1.006952750601012,100.7826050375754,2.0
SAME_SIDE_CAP3,2025-11-27 12:00:00+00:00,entry,10008.67269863676,10363.148674525746,-3.4205431864578437,5,3,2,3,1.256952750601012,125.8042867841673,1.923076923076923
SAME_SIDE_CAP3,2025-11-28 12:00:00+00:00,exit,9983.651016890168,10363.148674525746,-3.6619918284916975,4,2,2,2,1.0094764417052753,100.7826050375754,2.0
SAME_SIDE_CAP3,2025-11-29 00:00:00+00:00,entry,9983.651016890168,10363.148674525746,-3.6619918284916975,5,2,3,3,1.2594764417052753,125.74173257980082,1.923076923076923
SAME_SIDE_CAP3,2025-11-29 06:00:00+00:00,exit,9958.312751608883,10363.148674525746,-3.9064953676869867,4,2,2,2,1.0082377386901629,100.40346729851554,2.0
SAME_SIDE_CAP3,2025-11-29 12:00:00+00:00,exit,9933.29106986229,10363.148674525746,-4.147944009720839,3,1,2,2,0.7588802645744749,75.38178555192364,1.7999999999999998
SAME_SIDE_CAP3,2025-11-29 12:00:00+00:00,entry,9933.29106986229,10363.148674525746,-4.147944009720839,4,1,3,3,1.008880264574475,100.21501322657937,1.6
SAME_SIDE_CAP3,2025-11-30 12:00:00+00:00,entry,9933.29106986229,10363.148674525746,-4.147944009720839,5,2,3,3,1.258880264574475,125.04824090123509,1.923076923076923
SAME_SIDE_CAP3,2025-12-01 00:00:00+00:00,exit,9908.457842187636,10363.148674525746,-4.3875741496965315,4,1,3,3,1.011408786540827,100.21501322657937,1.6
SAME_SIDE_CAP3,2025-12-02 06:00:00+00:00,exit,9883.62461451298,10363.148674525746,-4.627204289672222,3,1,2,2,0.7626937332406782,75.38178555192364,1.7999999999999998
SAME_SIDE_CAP3,2025-12-03 00:00:00+00:00,entry,9883.62461451298,10363.148674525746,-4.627204289672222,4,2,2,2,1.0126937332406782,100.09084708820609,2.0
SAME_SIDE_CAP3,2025-12-04 00:00:00+00:00,exit,9858.915552976698,10363.148674525746,-4.865636278948048,3,1,2,2,0.7646052463565697,75.38178555192364,1.7999999999999998
SAME_SIDE_CAP3,2025-12-04 06:00:00+00:00,exit,9833.956425434471,10363.148674525746,-5.106481299376828,2,1,1,1,0.5127403033766291,50.42265800969822,2.0
SAME_SIDE_CAP3,2025-12-05 06:00:00+00:00,entry,9833.956425434471,10363.148674525746,-5.106481299376828,3,1,2,2,0.762740303376629,75.0075490732844,1.7999999999999998
SAME_SIDE_CAP3,2025-12-05 12:00:00+00:00,entry,9833.956425434471,10363.148674525746,-5.106481299376828,4,1,3,3,1.0127403033766291,99.59244013687058,1.6
SAME_SIDE_CAP3,2025-12-09 12:00:00+00:00,exit,9809.371534370885,10363.148674525746,-5.343715096128392,3,1,2,2,0.7646519332096533,75.0075490732844,1.7999999999999998
SAME_SIDE_CAP3,2025-12-09 12:00:00+00:00,entry,9809.371534370885,10363.148674525746,-5.343715096128392,4,2,2,2,1.0146519332096533,99.53097790921161,2.0
SAME_SIDE_CAP3,2025-12-09 12:00:00+00:00,entry,9809.371534370885,10363.148674525746,-5.343715096128392,5,3,2,3,1.2646519332096533,124.05440674513882,1.923076923076923
SAME_SIDE_CAP3,2025-12-10 18:00:00+00:00,exit,9784.848105534957,10363.148674525746,-5.580355808388077,4,2,2,2,1.0171949205109307,99.53097790921161,2.0
SAME_SIDE_CAP3,2025-12-11 00:00:00+00:00,exit,9760.324676699029,10363.148674525746,-5.816996520647763,3,1,2,2,0.7684944052358325,75.0075490732844,1.7999999999999998
SAME_SIDE_CAP3,2025-12-11 00:00:00+00:00,entry,9760.324676699029,10363.148674525746,-5.816996520647763,4,1,3,3,1.0184944052358325,99.40836076503197,1.6
SAME_SIDE_CAP3,2025-12-12 18:00:00+00:00,exit,9735.92386500728,10363.148674525746,-6.052454029346153,3,1,2,2,0.7704204563767745,75.0075490732844,1.7999999999999998
SAME_SIDE_CAP3,2025-12-14 00:00:00+00:00,entry,9735.92386500728,10363.148674525746,-6.052454029346153,4,1,3,3,1.0204204563767745,99.3473587358026,1.6
SAME_SIDE_CAP3,2025-12-18 12:00:00+00:00,entry,9735.92386500728,10363.148674525746,-6.052454029346153,5,2,3,3,1.2704204563767747,123.68716839832081,1.923076923076923
SAME_SIDE_CAP3,2025-12-19 12:00:00+00:00,exit,9839.31426809591,10363.148674525746,-5.054780384628697,4,2,2,2,0.999550379602499,98.34890311703552,2.0
SAME_SIDE_CAP3,2025-12-19 12:00:00+00:00,exit,9914.996761580862,10363.148674525746,-4.324476344207166,3,2,1,2,0.7439640559366989,73.76401205344933,1.7999999999999998
SAME_SIDE_CAP3,2025-12-21 06:00:00+00:00,entry,9914.996761580862,10363.148674525746,-4.324476344207166,4,3,1,3,0.993964055936699,98.5515039574015,1.6
SAME_SIDE_CAP3,2025-12-21 12:00:00+00:00,exit,9890.20926967691,10363.148674525746,-4.563665153346641,3,2,1,2,0.7458286275054625,73.76401205344933,1.7999999999999998
SAME_SIDE_CAP3,2025-12-21 18:00:00+00:00,exit,9865.869460014392,10363.148674525746,-4.79853401827328,2,2,0,2,0.5009614468470682,49.424202390931136,1.0
SAME_SIDE_CAP3,2025-12-22 12:00:00+00:00,entry,9865.869460014392,10363.148674525746,-4.79853401827328,3,3,0,3,0.7509614468470682,74.08887604096711,1.0
SAME_SIDE_CAP3,2025-12-25 06:00:00+00:00,entry,9865.869460014392,10363.148674525746,-4.79853401827328,4,3,1,3,1.0009614468470682,98.75354969100309,1.6
SAME_SIDE_CAP3,2025-12-25 18:00:00+00:00,entry,9865.869460014392,10363.148674525746,-4.79853401827328,5,3,2,3,1.250961446847068,123.41822334103907,1.923076923076923
SAME_SIDE_CAP3,2025-12-26 06:00:00+00:00,exit,9841.204786364357,10363.148674525746,-5.036537683227589,4,3,1,3,1.0034701221524491,98.75354969100309,1.6
SAME_SIDE_CAP3,2025-12-28 06:00:00+00:00,exit,9816.540112714321,10363.148674525746,-5.274541348181899,3,2,1,2,0.7547351224593649,74.08887604096711,1.7999999999999998
SAME_SIDE_CAP3,2025-12-29 12:00:00+00:00,exit,9888.984237109853,10363.148674525746,-4.575486199300259,2,1,1,1,0.5030755958914193,49.749066378448916,2.0
SAME_SIDE_CAP3,2025-12-29 12:00:00+00:00,entry,9888.984237109853,10363.148674525746,-4.575486199300259,3,1,2,2,0.7530755958914193,74.47152697122354,1.7999999999999998
SAME_SIDE_CAP3,2025-12-30 00:00:00+00:00,entry,9888.984237109853,10363.148674525746,-4.575486199300259,4,1,3,3,1.0030755958914193,99.19398756399818,1.6
SAME_SIDE_CAP3,2026-01-01 06:00:00+00:00,entry,9888.984237109853,10363.148674525746,-4.575486199300259,5,2,3,3,1.2530755958914195,123.91644815677282,1.923076923076923
SAME_SIDE_CAP3,2026-01-01 18:00:00+00:00,exit,9864.261776517078,10363.148674525746,-4.81404748380201,4,2,2,2,1.0055895698159592,99.19398756399818,2.0
SAME_SIDE_CAP3,2026-01-01 18:00:00+00:00,exit,9839.539315924303,10363.148674525746,-5.052608768303764,3,2,1,2,0.7568598953682605,74.47152697122354,1.7999999999999998
SAME_SIDE_CAP3,2026-01-01 18:00:00+00:00,entry,9839.539315924303,10363.148674525746,-5.052608768303764,4,3,1,3,1.0068598953682606,99.0703752610343,1.6
SAME_SIDE_CAP3,2026-01-02 06:00:00+00:00,exit,9814.874642274268,10363.148674525746,-5.290612433258072,3,3,0,3,0.758091206692756,74.40570161099832,1.0
SAME_SIDE_CAP3,2026-01-10 18:00:00+00:00,entry,9814.874642274268,10363.148674525746,-5.290612433258072,4,3,1,3,1.008091206692756,98.942888216684,1.6
SAME_SIDE_CAP3,2026-01-11 18:00:00+00:00,entry,9814.874642274268,10363.148674525746,-5.290612433258072,5,3,2,3,1.258091206692756,123.48007482236966,1.923076923076923
SAME_SIDE_CAP3,2026-01-13 12:00:00+00:00,exit,9790.337455668583,10363.148674525746,-5.527385902174919,4,3,1,3,1.0106177510704322,98.942888216684,1.6
SAME_SIDE_CAP3,2026-01-13 18:00:00+00:00,exit,9839.917121942146,10363.148674525746,-5.048963100083529,3,2,1,2,0.7555352245914002,74.34403992687324,1.7999999999999998
SAME_SIDE_CAP3,2026-01-13 18:00:00+00:00,entry,9839.917121942146,10363.148674525746,-5.048963100083529,4,3,1,3,1.0055352245914002,98.9438327317286,1.6
SAME_SIDE_CAP3,2026-01-15 00:00:00+00:00,exit,9815.317329137291,10363.148674525746,-5.286340692333312,3,2,1,2,0.7574287965828573,74.34403992687324,1.7999999999999998
SAME_SIDE_CAP3,2026-01-15 00:00:00+00:00,entry,9815.317329137291,10363.148674525746,-5.286340692333312,4,3,1,3,1.0074287965828572,98.88233324971647,1.6
SAME_SIDE_CAP3,2026-01-16 06:00:00+00:00,entry,9815.317329137291,10363.148674525746,-5.286340692333312,5,3,2,3,1.2574287965828574,123.4206265725597,1.923076923076923
SAME_SIDE_CAP3,2026-01-16 12:00:00+00:00,exit,9790.594868544516,10363.148674525746,-5.524901976835064,4,2,2,2,1.0080916155246618,98.69816597978506,2.0
SAME_SIDE_CAP3,2026-01-16 18:00:00+00:00,entry,9790.594868544516,10363.148674525746,-5.524901976835064,5,3,2,3,1.2580916155246618,123.17465315114636,1.923076923076923
SAME_SIDE_CAP3,2026-01-19 00:00:00+00:00,exit,9766.056575221673,10363.148674525746,-5.761686125104228,4,2,2,2,1.009991689773354,98.63635982830313,2.0
SAME_SIDE_CAP3,2026-01-19 00:00:00+00:00,exit,9741.580088050312,10363.148674525746,-5.997873870162143,3,1,2,2,0.7612714979155322,74.15987265694183,1.7999999999999998
SAME_SIDE_CAP3,2026-01-19 00:00:00+00:00,entry,9741.580088050312,10363.148674525746,-5.997873870162143,4,1,3,3,1.0112714979155322,98.51382287706761,1.6
SAME_SIDE_CAP3,2026-01-19 12:00:00+00:00,entry,9741.580088050312,10363.148674525746,-5.997873870162143,5,2,3,3,1.2612714979155322,122.86777309719339,1.923076923076923
SAME_SIDE_CAP3,2026-01-19 18:00:00+00:00,exit,9717.226137830186,10363.148674525746,-6.232879185486735,4,1,3,3,1.0138060129479018,98.51382287706761,1.6
SAME_SIDE_CAP3,2026-01-23 00:00:00+00:00,exit,9692.688951224502,10363.148674525746,-6.469652654403582,3,1,2,2,0.7632209869072122,73.97663627138195,1.7999999999999998
SAME_SIDE_CAP3,2026-01-23 06:00:00+00:00,entry,9692.688951224502,10363.148674525746,-6.469652654403582,4,1,3,3,1.0132209869072122,98.2083586494432,1.6
SAME_SIDE_CAP3,2026-01-23 12:00:00+00:00,entry,9692.688951224502,10363.148674525746,-6.469652654403582,5,2,3,3,1.263220986907212,122.44008102750445,1.923076923076923
SAME_SIDE_CAP3,2026-01-25 12:00:00+00:00,exit,9668.45722884644,10363.148674525746,-6.703478522767571,4,1,3,3,1.0157603878769044,98.2083586494432,1.6
SAME_SIDE_CAP3,2026-01-31 12:00:00+00:00,exit,9643.372836118027,10363.148674525746,-6.9455322992426165,3,0,3,3,0.7582820571569497,73.12396592103026,1.0
SAME_SIDE_CAP3,2026-01-31 12:00:00+00:00,exit,9704.832285126,10363.148674525746,-6.352474620170138,2,0,2,2,0.5025333181249436,48.77001570090448,1.0
SAME_SIDE_CAP3,2026-01-31 12:00:00+00:00,entry,9704.832285126,10363.148674525746,-6.352474620170138,3,0,3,3,0.7525333181249437,73.03209641371949,1.0
SAME_SIDE_CAP3,2026-02-01 00:00:00+00:00,exit,9680.570204413185,10363.148674525746,-6.586593433619714,2,0,2,2,0.5037928001252568,48.77001570090448,1.0
SAME_SIDE_CAP3,2026-02-01 06:00:00+00:00,exit,9755.484464476203,10363.148674525746,-5.86370252067576,1,0,1,1,0.24839076384467718,24.231722378061253,1.0
SAME_SIDE_CAP3,2026-02-01 12:00:00+00:00,entry,9755.484464476203,10363.148674525746,-5.86370252067576,2,1,1,1,0.4983907638446771,48.62043353925176,2.0
SAME_SIDE_CAP3,2026-02-01 18:00:00+00:00,exit,9731.095753315012,10363.148674525746,-6.099043264374077,1,0,1,1,0.24901329708739567,24.231722378061253,1.0
SAME_SIDE_CAP3,2026-02-03 00:00:00+00:00,entry,9731.095753315012,10363.148674525746,-6.099043264374077,2,1,1,1,0.4990132970873956,48.559461761348786,2.0
SAME_SIDE_CAP3,2026-02-05 00:00:00+00:00,entry,9731.095753315012,10363.148674525746,-6.099043264374077,3,1,2,2,0.7490132970873957,72.88720114463632,1.7999999999999998
SAME_SIDE_CAP3,2026-02-05 12:00:00+00:00,entry,9731.095753315012,10363.148674525746,-6.099043264374077,4,1,3,3,0.9990132970873958,97.21494052792386,1.6
SAME_SIDE_CAP3,2026-02-06 12:00:00+00:00,exit,9865.735253518442,10363.148674525746,-4.799829054175639,3,1,2,2,0.7397646123114282,72.9832181498626,1.7999999999999998
SAME_SIDE_CAP3,2026-02-06 12:00:00+00:00,exit,9841.407514135155,10363.148674525746,-5.0345814460146965,2,1,1,1,0.4943955292644014,48.655478766575065,2.0
SAME_SIDE_CAP3,2026-02-11 00:00:00+00:00,entry,9841.407514135155,10363.148674525746,-5.0345814460146965,3,1,2,2,0.7443955292644013,73.25899755191296,1.7999999999999998
SAME_SIDE_CAP3,2026-02-11 06:00:00+00:00,entry,9841.407514135155,10363.148674525746,-5.0345814460146965,4,1,3,3,0.9943955292644014,97.86251633725084,1.6
SAME_SIDE_CAP3,2026-02-12 00:00:00+00:00,exit,9816.803995349817,10363.148674525746,-5.271994992399658,3,1,2,2,0.7462611822199513,73.25899755191296,1.7999999999999998
SAME_SIDE_CAP3,2026-02-12 12:00:00+00:00,entry,9816.803995349817,10363.148674525746,-5.271994992399658,4,1,3,3,0.9962611822199513,97.8010075402875,1.6
SAME_SIDE_CAP3,2026-02-13 06:00:00+00:00,exit,9792.261985361443,10363.148674525746,-5.508815004918654,3,1,2,2,0.7481315109974449,73.25899755191296,1.7999999999999998
SAME_SIDE_CAP3,2026-02-13 18:00:00+00:00,entry,9792.261985361443,10363.148674525746,-5.508815004918654,4,1,3,3,0.9981315109974449,97.73965251531656,1.6
SAME_SIDE_CAP3,2026-02-14 06:00:00+00:00,entry,9792.261985361443,10363.148674525746,-5.508815004918654,5,2,3,3,1.2481315109974447,122.22030747872017,1.923076923076923
SAME_SIDE_CAP3,2026-02-14 12:00:00+00:00,exit,9767.658466576106,10363.148674525746,-5.746228551303615,4,2,2,2,0.9993878167159163,97.61678869338229,2.0
SAME_SIDE_CAP3,2026-02-14 12:00:00+00:00,exit,9743.177811612702,10363.148674525746,-5.9824565137913135,3,2,1,2,0.7506394232363197,73.13613372997867,1.7999999999999998
SAME_SIDE_CAP3,2026-02-15 00:00:00+00:00,exit,9718.850072229416,10363.148674525746,-6.217208905630372,2,2,0,2,0.5022033880958403,48.808394346691145,1.0
SAME_SIDE_CAP3,2026-02-15 00:00:00+00:00,entry,9718.850072229416,10363.148674525746,-6.217208905630372,3,3,0,3,0.7522033880958402,73.10551952726468,1.0
SAME_SIDE_CAP3,2026-02-15 12:00:00+00:00,exit,9694.552947048842,10363.148674525746,-6.451665883366299,2,2,0,2,0.5034620432038499,48.808394346691145,1.0
SAME_SIDE_CAP3,2026-02-17 06:00:00+00:00,entry,9694.552947048842,10363.148674525746,-6.451665883366299,3,2,1,2,0.7534620432038498,73.04477671431324,1.7999999999999998
SAME_SIDE_CAP3,2026-02-17 18:00:00+00:00,exit,9805.955610343508,10363.148674525746,-5.376677317695023,2,1,1,1,0.49681070633889124,48.717037331025715,2.0
SAME_SIDE_CAP3,2026-02-17 18:00:00+00:00,entry,9805.955610343508,10363.148674525746,-5.376677317695023,3,1,2,2,0.7468107063388912,73.23192635688449,1.7999999999999998
SAME_SIDE_CAP3,2026-02-18 06:00:00+00:00,entry,9805.955610343508,10363.148674525746,-5.376677317695023,4,2,2,2,0.9968107063388912,97.74681538274325,2.0
SAME_SIDE_CAP3,2026-02-18 06:00:00+00:00,entry,9805.955610343508,10363.148674525746,-5.376677317695023,5,2,3,3,1.2468107063388914,122.26170440860203,1.923076923076923
SAME_SIDE_CAP3,2026-02-19 12:00:00+00:00,exit,9781.44072131765,10363.148674525746,-5.613235624400786,4,1,3,3,0.9993089787858558,97.74681538274325,1.6
SAME_SIDE_CAP3,2026-02-21 06:00:00+00:00,exit,9757.204338950027,10363.148674525746,-5.847106459692372,3,1,2,2,0.7533964695365969,73.51043301512115,1.7999999999999998
SAME_SIDE_CAP3,2026-02-22 00:00:00+00:00,entry,9757.204338950027,10363.148674525746,-5.847106459692372,4,1,3,3,1.003396469536597,97.90344386249622,1.6
SAME_SIDE_CAP3,2026-02-22 06:00:00+00:00,entry,9757.204338950027,10363.148674525746,-5.847106459692372,5,2,3,3,1.253396469536597,122.29645470987128,1.923076923076923
SAME_SIDE_CAP3,2026-02-22 12:00:00+00:00,exit,9795.58617322242,10363.148674525746,-5.476737998543666,4,1,3,3,0.9994648827665742,97.90344386249622,1.6
SAME_SIDE_CAP3,2026-02-24 12:00:00+00:00,exit,9771.105518259017,10363.148674525746,-5.712965961031366,3,0,3,3,0.7514276533181359,73.42278889909261,1.0
SAME_SIDE_CAP3,2026-03-02 12:00:00+00:00,entry,9771.105518259017,10363.148674525746,-5.712965961031366,4,1,3,3,1.0014276533181357,97.85055269474014,1.6
SAME_SIDE_CAP3,2026-03-02 12:00:00+00:00,entry,9771.105518259017,10363.148674525746,-5.712965961031366,5,2,3,3,1.2514276533181359,122.2783164903877,1.923076923076923
SAME_SIDE_CAP3,2026-03-07 06:00:00+00:00,exit,9838.098792579684,10363.148674525746,-5.0665092090854404,4,2,2,2,0.9937227662144061,97.76342746452892,2.0
SAME_SIDE_CAP3,2026-03-07 12:00:00+00:00,entry,9838.098792579684,10363.148674525746,-5.0665092090854404,5,3,2,3,1.2437227662144061,122.35867444597812,1.923076923076923
SAME_SIDE_CAP3,2026-03-07 18:00:00+00:00,exit,9813.503545598234,10363.148674525746,-5.303842936062727,4,2,2,2,0.9962132994630637,97.76342746452892,2.0
SAME_SIDE_CAP3,2026-03-07 18:00:00+00:00,entry,9813.503545598234,10363.148674525746,-5.303842936062727,5,2,3,3,1.2462132994630637,122.2971863285245,1.923076923076923
SAME_SIDE_CAP3,2026-03-08 00:00:00+00:00,exit,9789.075781802587,10363.148674525746,-5.539560521160148,4,1,3,3,0.9997820500563642,97.86942253287697,1.6
SAME_SIDE_CAP3,2026-03-08 06:00:00+00:00,exit,9764.64801800694,10363.148674525746,-5.775278106257569,3,0,3,3,0.7521178295602261,73.44165873722943,1.0
SAME_SIDE_CAP3,2026-03-09 12:00:00+00:00,exit,9740.114259142943,10363.148674525746,-6.012018498917415,2,0,2,2,0.5021286051888406,48.90789987323384,1.0
SAME_SIDE_CAP3,2026-03-10 12:00:00+00:00,entry,9740.114259142943,10363.148674525746,-6.012018498917415,3,1,2,2,0.7521286051888405,73.25818552109119,1.7999999999999998
SAME_SIDE_CAP3,2026-03-11 00:00:00+00:00,entry,9740.114259142943,10363.148674525746,-6.012018498917415,4,1,3,3,1.0021286051888405,97.60847116894855,1.6
SAME_SIDE_CAP3,2026-03-11 12:00:00+00:00,entry,9740.114259142943,10363.148674525746,-6.012018498917415,5,2,3,3,1.2521286051888407,121.95875681680592,1.923076923076923
SAME_SIDE_CAP3,2026-03-11 18:00:00+00:00,exit,9715.763973495086,10363.148674525746,-6.24698845267012,4,1,3,3,1.0046402057030983,97.60847116894855,1.6
SAME_SIDE_CAP3,2026-03-12 06:00:00+00:00,entry,9715.763973495086,10363.148674525746,-6.24698845267012,5,2,3,3,1.2546402057030983,121.89788110268627,1.923076923076923
