symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback,source_trade_id,variant,portfolio_entry_time,open_positions_before_entry,skip_reason,portfolio_status
XRP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.5884,2.0232142857142863,0.5436285714285713,2.0232142857142863,0.0447714285714286,29,STOP_BE_CHAND,False,True,51.83663050414797,-0.4042756860242496,32.04754307594125,0.02,32.027543075941246,20,50,10,14,2.0,999.0,4.0,3.0,22,105,T5_1D_LONG_max10,2024-11-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
APT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,13.72,11.736571428571429,11.736571428571429,11.736571428571429,1.983428571428572,1,INITIAL_STOP,False,False,0.0151253241140878,-1.114232209737828,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,106,T5_1D_LONG_max10,2024-11-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,1.58,1.3554285714285714,1.3554285714285714,1.3554285714285714,0.2245714285714286,2,INITIAL_STOP,False,False,0.2983460559796435,-1.6609414758269718,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,107,T5_1D_LONG_max10,2024-11-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1996,0.1758857142857142,0.1758857142857142,0.1758857142857142,0.0237142857142857,2,INITIAL_STOP,False,False,0.4596385542168672,-1.1174698795180722,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,108,T5_1D_LONG_max10,2024-11-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
NEAR/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.562,5.687,4.855285714285714,4.855285714285714,0.7067142857142859,37,DONCHIAN_EXIT,False,False,3.795027289266221,-0.8730543763897309,0.1768748736608044,0.02,0.1568748736608045,20,50,10,14,2.0,999.0,4.0,3.0,22,109,T5_1D_LONG_max10,2024-11-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,606.2,511.0857142857144,511.0857142857144,511.0857142857144,95.11428571428571,1,INITIAL_STOP,False,False,0.1892460198257735,-1.0009011715229803,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,110,T5_1D_LONG_max10,2024-11-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.06464,0.2716728571428571,0.0552428571428571,0.2716728571428571,0.0093971428571428,27,STOP_BE_CHAND,False,True,34.857403466099115,-0.8768622681666164,22.031468531468533,0.02,22.01146853146853,20,50,10,14,2.0,999.0,4.0,3.0,22,111,T5_1D_LONG_max10,2024-11-12 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1776285714285714,0.1776285714285714,0.1776285714285714,0.0096714285714285,1,INITIAL_STOP,False,False,0.506646971935009,-1.4268833087149193,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,112,T5_1D_LONG_max10,2024-11-12 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
FIL/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.745,6.387642857142857,4.037857142857144,6.387642857142857,0.7071428571428567,23,STOP_BE_CHAND,False,True,5.202626262626265,-0.9446464646464654,2.322929292929293,0.02,2.302929292929293,20,50,10,14,2.0,999.0,4.0,3.0,22,116,T5_1D_LONG_max10,2024-11-16 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,95.42,82.56857142857143,82.56857142857143,82.56857142857143,12.851428571428574,4,INITIAL_STOP,False,False,0.1564028457092044,-1.0185638061360605,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,117,T5_1D_LONG_max10,2024-11-16 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-11-16 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.2002,0.3439214285714286,0.1836142857142857,0.3439214285714286,0.0165857142857142,18,STOP_BE_CHAND,False,True,15.061154177433254,-0.8380706287683032,8.665374677002589,0.02,8.64537467700259,20,50,10,14,2.0,999.0,4.0,3.0,22,118,T5_1D_LONG_max10,2024-11-16 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-11-18 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.2186,0.2107,0.1799142857142857,0.1799142857142857,0.0386857142857142,31,DONCHIAN_EXIT,False,False,3.3655834564254072,-0.395494830132939,-0.2042097488921711,0.02,-0.2242097488921711,20,50,10,14,2.0,999.0,4.0,3.0,22,119,T5_1D_LONG_max10,2024-11-18 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
POND/USDT,1d,LONG,2024-11-18 00:00:00+00:00,2024-12-30 00:00:00+00:00,0.01894,0.0234628571428571,0.0150785714285714,0.0234628571428571,0.0038614285714285,42,STOP_BE_CHAND,False,True,4.392156862745099,-0.8779134295227523,1.1712911579726244,0.02,1.1512911579726244,20,50,10,14,2.0,999.0,4.0,3.0,22,120,T5_1D_LONG_max10,2024-11-18 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,11.27,10.149,9.309285714285714,9.309285714285714,1.9607142857142856,27,DONCHIAN_EXIT,False,False,2.196648451730419,-0.7344262295081964,-0.5717304189435339,0.02,-0.591730418943534,20,50,10,14,2.0,999.0,4.0,3.0,22,123,T5_1D_LONG_max10,2024-11-22 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,99.5,99.36,81.03142857142856,81.03142857142856,18.468571428571437,26,DONCHIAN_EXIT,False,False,2.575185643564356,-0.6253867574257422,-0.0075804455445544,0.02,-0.0275804455445544,20,50,10,14,2.0,999.0,4.0,3.0,22,124,T5_1D_LONG_max10,2024-11-23 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TIA/USDT,1d,LONG,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,7.125,6.662,5.737571428571429,5.737571428571429,1.3874285714285712,16,DONCHIAN_EXIT,False,False,1.5546746293245473,-0.9910420098846788,-0.3337108731466228,0.02,-0.3537108731466228,20,50,10,14,2.0,999.0,4.0,3.0,22,125,T5_1D_LONG_max10,2024-11-23 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
AAVE/USDT,1d,LONG,2024-11-27 00:00:00+00:00,2024-12-20 00:00:00+00:00,210.52,280.615,175.31857142857143,280.615,35.201428571428565,23,STOP_BE_CHAND,False,True,5.3784748995576495,-0.4499817377541498,1.9912544133760808,0.02,1.9712544133760808,20,50,10,14,2.0,999.0,4.0,3.0,22,126,T5_1D_LONG_max10,2024-11-27 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
UNI/USDT,1d,LONG,2024-11-27 00:00:00+00:00,2024-12-19 00:00:00+00:00,13.53,12.726,11.193142857142856,11.193142857142856,2.3368571428571423,22,DONCHIAN_EXIT,False,False,2.541875534906468,-0.5216407873823204,-0.3440518400782486,0.02,-0.3640518400782486,20,50,10,14,2.0,999.0,4.0,3.0,22,127,T5_1D_LONG_max10,2024-11-27 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.677,1.432,1.3834285714285717,1.3834285714285717,0.2935714285714285,20,DONCHIAN_EXIT,False,False,1.7644768856447683,-0.8720194647201948,-0.8345498783454992,0.02,-0.8545498783454992,20,50,10,14,2.0,999.0,4.0,3.0,22,128,T5_1D_LONG_max10,2024-11-28 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PHA/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.1629,0.1382,0.1293285714285714,0.1293285714285714,0.0335714285714285,20,DONCHIAN_EXIT,False,False,1.0663829787234045,-0.7893617021276594,-0.7357446808510638,0.02,-0.7557446808510638,20,50,10,14,2.0,999.0,4.0,3.0,22,129,T5_1D_LONG_max10,2024-11-28 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
WLD/USDT,1d,LONG,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.943,2.3645714285714288,2.3645714285714288,2.3645714285714288,0.5784285714285714,20,INITIAL_STOP,False,False,2.155840948382317,-1.0251914052852555,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,130,T5_1D_LONG_max10,2024-11-28 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ENA/USDT,1d,LONG,2024-11-29 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.7905,0.7982,0.6177714285714285,0.6177714285714285,0.1727285714285714,45,DONCHIAN_EXIT,False,False,3.123397568439336,-0.3884707633777186,0.044578612190886,0.02,0.024578612190886,20,50,10,14,2.0,999.0,4.0,3.0,22,131,T5_1D_LONG_max10,2024-11-29 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2024-11-30 00:00:00+00:00,2024-12-02 00:00:00+00:00,677.8,567.4857142857143,567.4857142857143,567.4857142857143,110.3142857142857,2,INITIAL_STOP,False,False,0.0054390054390056,-1.021626521626521,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,132,T5_1D_LONG_max10,2024-11-30 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ALT/USDT,1d,LONG,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.16465,0.13343,0.13343,0.13343,0.0312199999999999,8,INITIAL_STOP,False,False,1.4138372837924411,-1.1851377322229335,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,133,T5_1D_LONG_max10,2024-12-01 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
APT/USDT,1d,LONG,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,14.51,12.048571428571428,12.048571428571428,12.048571428571428,2.461428571428571,6,INITIAL_STOP,False,False,0.3331398723157285,-1.6656993615786422,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,134,T5_1D_LONG_max10,2024-12-03 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PENDLE/USDT,1d,LONG,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.233,5.180714285714285,5.180714285714285,5.180714285714285,1.0522857142857145,6,INITIAL_STOP,False,False,0.8685853923431991,-1.2192506109150143,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,135,T5_1D_LONG_max10,2024-12-03 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2024-12-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.489e-05,1.9914285714285712e-05,1.9914285714285712e-05,1.9914285714285712e-05,4.975714285714287e-06,11,INITIAL_STOP,False,False,0.6973873097904103,-1.159632500717772,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,136,T5_1D_LONG_max10,2024-12-07 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.112e-05,1.161e-05,9.612857142857144e-06,9.612857142857144e-06,1.5071428571428573e-06,22,DONCHIAN_EXIT,False,False,3.450236966824644,-0.3184834123222752,0.3251184834123225,0.02,0.3051184834123225,20,50,10,14,2.0,999.0,4.0,3.0,22,167,T5_1D_LONG_max10,2025-05-08 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
SOL/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,156.2,151.31857142857143,151.31857142857143,13.141428571428564,22,DONCHIAN_EXIT,False,False,1.7692140450048928,-0.7031199043374291,-0.6285465811501268,0.02,-0.6485465811501269,20,50,10,14,2.0,999.0,4.0,3.0,22,168,T5_1D_LONG_max10,2025-05-08 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-25 00:00:00+00:00,0.20247,0.18186,0.18186,0.18186,0.0206099999999999,16,INITIAL_STOP,False,False,1.2799611838913147,-1.0688985929160617,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,169,T5_1D_LONG_max10,2025-05-09 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
LINK/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,16.01,14.34857142857143,14.34857142857143,14.34857142857143,1.6614285714285706,21,INITIAL_STOP,False,False,1.1857265692175407,-1.3542562338779038,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,170,T5_1D_LONG_max10,2025-05-09 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PENDLE/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,3.859,3.941,3.3752857142857144,3.3752857142857144,0.4837142857142857,21,DONCHIAN_EXIT,False,False,1.7779090372120503,-0.4734199645599529,0.1695215593620788,0.02,0.1495215593620788,20,50,10,14,2.0,999.0,4.0,3.0,22,171,T5_1D_LONG_max10,2025-05-09 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ATOM/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.882428571428571,4.882428571428571,4.882428571428571,0.5015714285714289,5,INITIAL_STOP,False,False,0.2292794075761876,-1.2381088009114214,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,172,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.25063,0.2247285714285714,0.2247285714285714,0.2247285714285714,0.0259014285714285,1,INITIAL_STOP,False,False,0.3501737355909755,-1.101097567701727,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,173,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
DOT/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.309,4.821714285714286,4.821714285714286,4.821714285714286,0.4872857142857144,5,INITIAL_STOP,False,False,0.1867487540310762,-1.2928759894459096,-0.9999999999999992,0.02,-1.0199999999999994,20,50,10,14,2.0,999.0,4.0,3.0,22,174,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ETH/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2337.3757142857144,2337.3757142857144,2337.3757142857144,245.8542857142857,8,INITIAL_STOP,False,False,0.631552952387593,-1.0576183337400782,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,175,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.908,0.7735714285714286,0.7735714285714286,0.7735714285714286,0.1344285714285714,5,INITIAL_STOP,False,False,0.0520722635494155,-1.1753453772582363,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,176,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PHA/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.1453,0.1251571428571428,0.1251571428571428,0.1251571428571428,0.0201428571428571,7,INITIAL_STOP,False,False,0.6751773049645393,-1.1666666666666674,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,177,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
RENDER/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.466,4.676714285714286,4.676714285714286,4.676714285714286,0.7892857142857143,5,INITIAL_STOP,False,False,0.0608144796380091,-1.413936651583711,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,178,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
XRP/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-28 00:00:00+00:00,2.4711,2.259528571428571,2.259528571428571,2.259528571428571,0.2115714285714286,18,INITIAL_STOP,False,False,0.8687373396353822,-1.156110735989195,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,179,T5_1D_LONG_max10,2025-05-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
WLD/USDT,1d,LONG,2025-05-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.514,1.2101428571428572,1.2101428571428572,1.2101428571428572,0.3038571428571428,8,INITIAL_STOP,False,False,0.2797367183826985,-1.3427362482369534,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,180,T5_1D_LONG_max10,2025-05-22 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-02 00:00:00+00:00,0.1899,0.2314057142857142,0.1717957142857143,0.2314057142857142,0.0181042857142857,23,STOP_BE_CHAND,False,True,6.357610668350035,-0.1005286830269085,2.292590546831846,0.02,2.272590546831846,20,50,10,14,2.0,999.0,4.0,3.0,22,194,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
LINK/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,15.23,16.07,13.88,13.88,1.35,22,DONCHIAN_EXIT,False,False,3.740740740740742,-0.3925925925925935,0.6222222222222222,0.02,0.6022222222222222,20,50,10,14,2.0,999.0,4.0,3.0,22,195,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-19 00:00:00+00:00,94.85,112.305,87.71857142857142,112.305,7.131428571428572,40,STOP_BE_CHAND,False,True,5.516426282051282,-0.574919871794871,2.447616185897437,0.02,2.427616185897437,20,50,10,14,2.0,999.0,4.0,3.0,22,196,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PENDLE/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,4.051,4.035,3.569,3.569,0.4820000000000001,21,DONCHIAN_EXIT,False,False,2.024896265560165,-0.690871369294606,-0.0331950207468879,0.02,-0.0531950207468879,20,50,10,14,2.0,999.0,4.0,3.0,22,197,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
PENGU/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-06 00:00:00+00:00,0.019108,0.0326247857142857,0.014738,0.0326247857142857,0.00437,27,STOP_BE_CHAND,False,True,6.292906178489703,-0.0350114416475973,3.093085975809087,0.02,3.073085975809087,20,50,10,14,2.0,999.0,4.0,3.0,22,198,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
SOL/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,164.34,162.71,148.93714285714287,148.93714285714287,15.402857142857142,22,DONCHIAN_EXIT,False,False,2.7241699128176595,-0.4616026711185318,-0.1058245223520679,0.02,-0.1258245223520679,20,50,10,14,2.0,999.0,4.0,3.0,22,199,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
SUI/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.4909,3.4592,3.078785714285714,3.078785714285714,0.4121142857142857,22,DONCHIAN_EXIT,False,False,2.311737382140876,-0.4632210205213534,-0.0769204104270656,0.02,-0.0969204104270656,20,50,10,14,2.0,999.0,4.0,3.0,22,200,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,375.7,383.8,335.5857142857143,335.5857142857143,40.11428571428572,19,DONCHIAN_EXIT,False,False,2.1363960113960108,-0.1695156695156697,0.2019230769230774,0.02,0.1819230769230774,20,50,10,14,2.0,999.0,4.0,3.0,22,201,T5_1D_LONG_max10,2025-07-10 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ADA/USDT,1d,LONG,2025-07-11 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.7094,0.7141,0.6316857142857143,0.6316857142857143,0.0777142857142857,21,DONCHIAN_EXIT,False,False,2.932536764705882,-0.2702205882352943,0.0604779411764696,0.02,0.0404779411764696,20,50,10,14,2.0,999.0,4.0,3.0,22,202,T5_1D_LONG_max10,2025-07-11 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
SEI/USDT,1d,LONG,2025-07-15 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.3705,0.3147714285714286,0.3147714285714286,0.3147714285714286,0.0557285714285714,9,INITIAL_STOP,False,False,0.3552935144834656,-1.1950781850807486,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,203,T5_1D_LONG_max10,2025-07-15 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
AVAX/USDT,1d,LONG,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,23.91,21.42,21.42,21.42,2.489999999999999,15,INITIAL_STOP,False,False,1.3935742971887553,-1.1606425702811252,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,204,T5_1D_LONG_max10,2025-07-17 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2025-07-18 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.2358,0.2045142857142857,0.2045142857142857,0.2045142857142857,0.0312857142857142,14,INITIAL_STOP,False,False,1.652511415525114,-1.2775799086758,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,205,T5_1D_LONG_max10,2025-07-18 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ENA/USDT,1d,LONG,2025-07-19 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.4338,0.6416428571428572,0.3571142857142857,0.6416428571428572,0.0766857142857142,31,STOP_BE_CHAND,False,True,5.499068554396424,-0.1225782414307007,2.710320417287631,0.02,2.690320417287631,20,50,10,14,2.0,999.0,4.0,3.0,22,206,T5_1D_LONG_max10,2025-07-19 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
ATOM/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,5.174,4.638857142857144,4.638857142857144,4.638857142857144,0.5351428571428568,3,INITIAL_STOP,False,False,0.2672183662573409,-1.151094500800856,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,207,T5_1D_LONG_max10,2025-07-20 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
DASH/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,25.2,22.661428571428573,22.661428571428573,22.661428571428573,2.538571428571428,4,INITIAL_STOP,False,False,0.2521102982554871,-1.2841868317388856,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,208,T5_1D_LONG_max10,2025-07-20 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
INJ/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,14.99,12.914285714285716,12.914285714285716,12.914285714285716,2.0757142857142865,4,INITIAL_STOP,False,False,0.3468685478320717,-1.026152787336545,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,209,T5_1D_LONG_max10,2025-07-20 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
RENDER/USDT,1d,LONG,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,4.573,3.955000000000001,3.955000000000001,3.955000000000001,0.618,3,INITIAL_STOP,False,False,0.0954692556634292,-1.2055016181229783,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,211,T5_1D_LONG_max10,2025-07-21 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
WLD/USDT,1d,LONG,2025-07-22 00:00:00+00:00,2025-07-23 00:00:00+00:00,1.397,1.1767142857142858,1.1767142857142858,1.1767142857142858,0.2202857142857142,1,INITIAL_STOP,False,False,0.013618677042801,-1.2256809338521404,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,212,T5_1D_LONG_max10,2025-07-22 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
EIGEN/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,1.666,1.416,1.416,1.416,0.25,1,INITIAL_STOP,False,False,0.024,-1.1919999999999993,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,222,T5_1D_LONG_max10,2025-08-13 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
SEI/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.3574,0.3070142857142857,0.3070142857142857,0.3070142857142857,0.0503857142857142,6,INITIAL_STOP,False,False,0.1290048199603063,-1.178905585483414,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,223,T5_1D_LONG_max10,2025-08-13 00:00:00+00:00,10,MAX_OPEN_REACHED,SKIPPED
